"Frame","Time (aligned)","Time [ smin]","Intensity Ch3-T2","background","Intensity (bg-subst)","bleach-Corrected","Normalized"
98.0,82.0,5820.0,NA,335.669,-335.669,-421.92335988901215,-28.623547989648944
99.0,83.0,5880.0,NA,336.354,-336.354,-423.53202993839994,-28.732681184763514
100.0,84.0,5940.0,NA,338.396,-338.396,-426.85303756841523,-28.957980445977064
101.0,85.0,6000.0,NA,338.952,-338.952,-428.3029347154879,-29.05634238682861
102.0,86.0,6060.0,NA,336.617,-336.617,-426.0934177906012,-28.90644735909165
103.0,87.0,6120.0,NA,338.495,-338.495,-429.21336950832904,-29.118106859862742
104.0,88.0,6180.0,NA,336.474,-336.474,-427.3867016132187,-28.994184552810115
105.0,89.0,6240.0,NA,338.95,-338.95,-431.27073028112886,-29.25767951786335
106.0,90.0,6300.0,NA,337.01,-337.01,-429.53480722668877,-29.13991339828141
107.0,91.0,6360.0,NA,339.486,-339.486,-433.4261233261829,-29.40390274730931
108.0,92.0,6420.0,NA,340.069,-340.069,-434.9049419220461,-29.504226737566235
109.0,93.0,6480.0,NA,341.054,-341.054,-436.8989572899859,-29.639502003176883
110.0,94.0,6540.0,NA,340.173,-340.173,-436.50052964171374,-29.61247241914598
111.0,95.0,6600.0,NA,341.364,-341.364,-438.7592371981424,-29.765704570485088
112.0,96.0,6660.0,NA,342.42,-342.42,-440.84698376050056,-29.907338619696308
113.0,97.0,6720.0,NA,343.678,-343.678,-443.1974882427719,-30.06679833263061
114.0,98.0,6780.0,NA,341.616,-341.616,-441.2626932265925,-29.935540613194757
115.0,99.0,6840.0,NA,340.408,-340.408,-440.4218847914601,-29.878499636370332
116.0,100.0,6900.0,NA,341.883,-341.883,-443.05074503711205,-30.056843180608535
117.0,101.0,6960.0,NA,NA,0.0,0.0,0.0
118.0,102.0,7020.0,NA,NA,0.0,0.0,0.0
119.0,103.0,7080.0,NA,NA,0.0,0.0,0.0
120.0,104.0,7140.0,NA,NA,0.0,0.0,0.0
121.0,105.0,7200.0,NA,NA,0.0,0.0,0.0
122.0,106.0,7260.0,NA,NA,0.0,0.0,0.0
123.0,107.0,7320.0,NA,NA,0.0,0.0,0.0
124.0,108.0,7380.0,NA,NA,0.0,0.0,0.0
125.0,109.0,7440.0,NA,NA,0.0,0.0,0.0
126.0,110.0,7500.0,NA,NA,0.0,0.0,0.0
127.0,111.0,7560.0,NA,NA,0.0,0.0,0.0
128.0,112.0,7620.0,NA,NA,0.0,0.0,0.0
129.0,113.0,7680.0,NA,NA,0.0,0.0,0.0
130.0,114.0,7740.0,NA,NA,0.0,0.0,0.0
131.0,115.0,7800.0,NA,NA,0.0,0.0,0.0
132.0,116.0,7860.0,NA,NA,0.0,0.0,0.0
133.0,117.0,7920.0,NA,NA,0.0,0.0,0.0
134.0,118.0,7980.0,NA,NA,0.0,0.0,0.0
135.0,119.0,8040.0,NA,NA,0.0,0.0,0.0
136.0,120.0,8100.0,NA,NA,0.0,0.0,0.0
137.0,121.0,8160.0,NA,NA,0.0,0.0,0.0
138.0,122.0,8220.0,NA,NA,0.0,0.0,0.0
139.0,123.0,8280.0,NA,NA,0.0,0.0,0.0
140.0,124.0,8340.0,NA,NA,0.0,0.0,0.0
141.0,125.0,8400.0,NA,NA,0.0,0.0,0.0
142.0,126.0,8460.0,NA,NA,0.0,0.0,0.0
143.0,127.0,8520.0,NA,NA,0.0,0.0,0.0
144.0,128.0,8580.0,NA,NA,0.0,0.0,0.0
145.0,129.0,8640.0,NA,NA,0.0,0.0,0.0
146.0,130.0,8700.0,NA,NA,0.0,0.0,0.0
147.0,131.0,8760.0,NA,NA,0.0,0.0,0.0
148.0,132.0,8820.0,NA,NA,0.0,0.0,0.0
149.0,133.0,8880.0,NA,NA,0.0,0.0,0.0
150.0,134.0,8940.0,NA,NA,0.0,0.0,0.0
151.0,135.0,9000.0,NA,NA,0.0,0.0,0.0
152.0,136.0,9060.0,NA,NA,0.0,0.0,0.0
153.0,137.0,9120.0,NA,NA,0.0,0.0,0.0
154.0,138.0,9180.0,NA,NA,0.0,0.0,0.0
155.0,139.0,9240.0,NA,NA,0.0,0.0,0.0
156.0,140.0,9300.0,NA,NA,0.0,0.0,0.0
157.0,141.0,9360.0,NA,NA,0.0,0.0,0.0
158.0,142.0,9420.0,NA,NA,0.0,0.0,0.0
159.0,143.0,9480.0,NA,NA,0.0,0.0,0.0
160.0,144.0,9540.0,NA,NA,0.0,0.0,0.0
161.0,145.0,9600.0,NA,NA,0.0,0.0,0.0
162.0,146.0,9660.0,NA,NA,0.0,0.0,0.0
163.0,147.0,9720.0,NA,NA,0.0,0.0,0.0
164.0,148.0,9780.0,NA,NA,0.0,0.0,0.0
165.0,149.0,9840.0,NA,NA,0.0,0.0,0.0
166.0,150.0,9900.0,NA,NA,0.0,0.0,0.0
167.0,151.0,9960.0,NA,NA,0.0,0.0,0.0
168.0,152.0,10020.0,NA,NA,0.0,0.0,0.0
169.0,153.0,10080.0,NA,NA,0.0,0.0,0.0
170.0,154.0,10140.0,NA,NA,0.0,0.0,0.0
171.0,155.0,10200.0,NA,NA,0.0,0.0,0.0
172.0,156.0,10260.0,NA,NA,0.0,0.0,0.0
173.0,157.0,10320.0,NA,NA,0.0,0.0,0.0
174.0,158.0,10380.0,NA,NA,0.0,0.0,0.0
175.0,159.0,10440.0,NA,NA,0.0,0.0,0.0
176.0,160.0,10500.0,NA,NA,0.0,0.0,0.0
177.0,161.0,10560.0,NA,NA,0.0,0.0,0.0
178.0,162.0,10620.0,NA,NA,0.0,0.0,0.0
179.0,163.0,10680.0,NA,NA,0.0,0.0,0.0
180.0,164.0,10740.0,NA,NA,0.0,0.0,0.0
