"Frame","Time (aligned)","Time [ smin]","Intensity Ch3-T2","background","Intensity (bg-subst)","bleach-Corrected","Normalized"
41.0,-56.0,2400.0,NA,355.769,-355.769,-397.2991075138622,-37.98412182624406
42.0,-55.0,2460.0,NA,357.834,-357.834,-400.5760764798306,-38.29741925397568
43.0,-54.0,2520.0,NA,355.394,-355.394,-398.8054581733473,-38.12813777262
44.0,-53.0,2580.0,NA,356.591,-356.591,-401.1092759477865,-38.34839624628574
45.0,-52.0,2640.0,NA,356.273,-356.273,-401.7078729228232,-38.405625623333414
46.0,-51.0,2700.0,NA,355.49,-355.49,-401.7757826916724,-38.412118195011466
47.0,-50.0,2760.0,NA,355.187,-355.187,-402.3798682017246,-38.46987230815528
48.0,-49.0,2820.0,NA,352.477,-352.477,-400.24573241276613,-38.26583642620023
49.0,-48.0,2880.0,NA,352.374,-352.374,-401.06106891106555,-38.34378737120633
50.0,-47.0,2940.0,NA,351.576,-351.576,-401.0796472211909,-38.34556356647529
51.0,-46.0,3000.0,NA,353.179,-353.179,-403.83607039700314,-38.609093767612435
52.0,-45.0,3060.0,NA,350.567,-350.567,-401.7669657253278,-38.411275241384246
53.0,-44.0,3120.0,NA,349.555,-349.555,-401.5187638726571,-38.387545690446316
54.0,-43.0,3180.0,NA,351.295,-351.295,-404.4302704629242,-38.66590277439411
55.0,-42.0,3240.0,NA,350.785,-350.785,-404.75137263598225,-38.69660202296889
56.0,-41.0,3300.0,NA,348.966,-348.966,-403.5528165184802,-38.582013037688576
57.0,-40.0,3360.0,NA,350.124,-350.124,-405.79198802353625,-38.79609094934091
58.0,-39.0,3420.0,NA,349.6,-349.6,-406.08013558893157,-38.82363954439415
59.0,-38.0,3480.0,NA,349.369,-349.369,-406.7034774962219,-38.88323468190674
60.0,-37.0,3540.0,NA,346.67,-346.67,-404.4431523243509,-38.667134355800975
61.0,-36.0,3600.0,NA,348.13,-348.13,-407.0286128825227,-38.91431952929176
62.0,-35.0,3660.0,NA,347.337,-347.337,-406.97844206793235,-38.909522905545366
63.0,-34.0,3720.0,NA,347.153,-347.153,-407.6362463681688,-38.97241284968434
64.0,-33.0,3780.0,NA,344.324,-344.324,-405.1775517083703,-38.737347238599206
65.0,-32.0,3840.0,NA,345.878,-345.878,-407.87019475396954,-38.99477968570095
66.0,-31.0,3900.0,NA,343.608,-343.608,-406.0486152723046,-38.820626017496856
67.0,-30.0,3960.0,NA,343.131,-343.131,-406.3359893863567,-38.848100666071254
68.0,-29.0,4020.0,NA,345.016,-345.016,-409.4209029959682,-39.14303647678619
69.0,-28.0,4080.0,NA,345.016,-345.016,-410.2705788854708,-39.224270468731575
70.0,-27.0,4140.0,NA,342.129,-342.129,-407.67713394332924,-38.97632194136539
71.0,-26.0,4200.0,NA,343.607,-343.607,-410.2785415842584,-39.22503174937654
72.0,-25.0,4260.0,NA,340.879,-340.879,-407.8518482924236,-38.99302565651421
73.0,-24.0,4320.0,NA,340.6,-340.6,-408.34506763098113,-39.04018031427336
74.0,-23.0,4380.0,NA,339.529,-339.529,-407.882588312134,-38.99596458245575
75.0,-22.0,4440.0,NA,341.089,-341.089,-410.57907256400233,-39.25376427137637
76.0,-21.0,4500.0,NA,340.052,-340.052,-410.147866499391,-39.21253844584431
77.0,-20.0,4560.0,NA,338.048,-338.048,-408.54019194940054,-39.05883534203942
78.0,-19.0,4620.0,NA,337.424,-337.424,-408.5911827523956,-39.063710361480325
79.0,-18.0,4680.0,NA,336.93,-336.93,-408.7941355163312,-39.08311383449224
80.0,-17.0,4740.0,NA,336.88,-336.88,-409.5317237728712,-39.153631592182
81.0,-16.0,4800.0,NA,336.22,-336.22,-409.523326545741,-39.152828768082266
82.0,-15.0,4860.0,NA,336.155,-336.155,-410.23520739944524,-39.220888747481865
83.0,-14.0,4920.0,NA,336.804,-336.804,-411.8170889499161,-39.372125889452235
84.0,-13.0,4980.0,NA,339.169,-339.169,-415.501503274217,-39.72437748001922
85.0,-12.0,5040.0,NA,340.151,-340.151,-417.4967711966009,-39.91513678052226
86.0,-11.0,5100.0,NA,341.262,-341.262,-419.6525409282803,-40.121240994120534
87.0,-10.0,5160.0,NA,341.403,-341.403,-420.6157105001944,-40.21332564688467
88.0,-9.0,5220.0,NA,341.796,-341.796,-421.88790925953117,-40.3349553000803
89.0,-8.0,5280.0,NA,341.558,-341.558,-422.37894911120486,-40.38190158612718
90.0,-7.0,5340.0,NA,341.239,-341.239,-422.7659063678691,-40.41889696643563
91.0,-6.0,5400.0,345.613,338.596,7.016999999999996,8.709477397025276,0.8326770542266682
92.0,-5.0,5460.0,345.253,338.24,7.012999999999977,8.72046517127926,0.8337275498053627
93.0,-4.0,5520.0,347.358,339.656,7.701999999999998,9.5946785184084,0.9173074664260494
94.0,-3.0,5580.0,346.32,339.307,7.012999999999977,8.752211376532781,0.8367626729784712
95.0,-2.0,5640.0,344.226,336.563,7.663000000000011,9.580668479387162,0.9159680246329298
96.0,-1.0,5700.0,343.088,335.824,7.26400000000001,9.098124387163947,0.8698339829527546
97.0,0.0,5760.0,344.634,337.162,7.472000000000037,9.375361057754589,0.8963394325529649
98.0,1.0,5820.0,342.242,334.432,7.810000000000002,9.816877461824554,0.9385509869292697
99.0,2.0,5880.0,341.388,334.003,7.384999999999991,9.299083825657135,0.8890468823766289
100.0,3.0,5940.0,343.176,335.568,7.608000000000004,9.596738465645293,0.9175044094478734
101.0,4.0,6000.0,343.042,335.209,7.83299999999997,9.89785246178339,0.9462926712299555
102.0,5.0,6060.0,341.527,333.554,7.973000000000013,10.092309122963098,0.9648838670531602
103.0,6.0,6120.0,343.647,335.228,8.418999999999983,10.67533451865054,1.0206245099057578
104.0,7.0,6180.0,341.914,333.56,8.353999999999985,10.611186912738646,1.0144916230410816
105.0,8.0,6240.0,344.004,335.774,8.230000000000018,10.47162740880277,1.001148917006119
106.0,9.0,6300.0,342.168,333.33,8.838000000000022,11.264439115365969,1.0769463599850673
107.0,10.0,6360.0,343.921,335.482,8.438999999999965,10.77417936159265,1.0300746558668283
108.0,11.0,6420.0,344.59,335.722,8.867999999999995,11.34104262653962,1.0842701043522416
109.0,12.0,6480.0,344.828,336.413,8.414999999999964,10.77983171461181,1.0306150539236683
110.0,13.0,6540.0,343.214,335.981,7.233000000000004,9.281184370595307,0.8873355896280839
111.0,14.0,6600.0,343.169,337.876,5.293000000000006,6.80315628622166,0.6504215899095755
112.0,15.0,6660.0,343.219,339.251,3.9680000000000177,5.108582534786736,0.48841041344144376
113.0,16.0,6720.0,343.955,341.19,2.7649999999999864,3.5656662777112826,0.34089858175578697
114.0,17.0,6780.0,340.961,338.895,2.066000000000031,2.668635907586746,0.2551372240878431
115.0,18.0,6840.0,339.453,338.336,1.1169999999999618,1.4451812099364412,0.13816778870390306
116.0,19.0,6900.0,341.238,339.69,1.5480000000000018,2.0060738712291935,0.1917924125076371
117.0,20.0,6960.0,NA,NA,0.0,0.0,0.0
118.0,21.0,7020.0,NA,NA,0.0,0.0,0.0
119.0,22.0,7080.0,NA,NA,0.0,0.0,0.0
120.0,23.0,7140.0,NA,NA,0.0,0.0,0.0
121.0,24.0,7200.0,NA,NA,0.0,0.0,0.0
122.0,25.0,7260.0,NA,NA,0.0,0.0,0.0
123.0,26.0,7320.0,NA,NA,0.0,0.0,0.0
124.0,27.0,7380.0,NA,NA,0.0,0.0,0.0
125.0,28.0,7440.0,NA,NA,0.0,0.0,0.0
126.0,29.0,7500.0,NA,NA,0.0,0.0,0.0
127.0,30.0,7560.0,NA,NA,0.0,0.0,0.0
128.0,31.0,7620.0,NA,NA,0.0,0.0,0.0
129.0,32.0,7680.0,NA,NA,0.0,0.0,0.0
130.0,33.0,7740.0,NA,NA,0.0,0.0,0.0
131.0,34.0,7800.0,NA,NA,0.0,0.0,0.0
132.0,35.0,7860.0,NA,NA,0.0,0.0,0.0
133.0,36.0,7920.0,NA,NA,0.0,0.0,0.0
134.0,37.0,7980.0,NA,NA,0.0,0.0,0.0
135.0,38.0,8040.0,NA,NA,0.0,0.0,0.0
136.0,39.0,8100.0,NA,NA,0.0,0.0,0.0
137.0,40.0,8160.0,NA,NA,0.0,0.0,0.0
138.0,41.0,8220.0,NA,NA,0.0,0.0,0.0
139.0,42.0,8280.0,NA,NA,0.0,0.0,0.0
140.0,43.0,8340.0,NA,NA,0.0,0.0,0.0
141.0,44.0,8400.0,NA,NA,0.0,0.0,0.0
142.0,45.0,8460.0,NA,NA,0.0,0.0,0.0
143.0,46.0,8520.0,NA,NA,0.0,0.0,0.0
144.0,47.0,8580.0,NA,NA,0.0,0.0,0.0
145.0,48.0,8640.0,NA,NA,0.0,0.0,0.0
146.0,49.0,8700.0,NA,NA,0.0,0.0,0.0
147.0,50.0,8760.0,NA,NA,0.0,0.0,0.0
148.0,51.0,8820.0,NA,NA,0.0,0.0,0.0
149.0,52.0,8880.0,NA,NA,0.0,0.0,0.0
150.0,53.0,8940.0,NA,NA,0.0,0.0,0.0
151.0,54.0,9000.0,NA,NA,0.0,0.0,0.0
152.0,55.0,9060.0,NA,NA,0.0,0.0,0.0
153.0,56.0,9120.0,NA,NA,0.0,0.0,0.0
154.0,57.0,9180.0,NA,NA,0.0,0.0,0.0
155.0,58.0,9240.0,NA,NA,0.0,0.0,0.0
156.0,59.0,9300.0,NA,NA,0.0,0.0,0.0
157.0,60.0,9360.0,NA,NA,0.0,0.0,0.0
158.0,61.0,9420.0,NA,NA,0.0,0.0,0.0
159.0,62.0,9480.0,NA,NA,0.0,0.0,0.0
160.0,63.0,9540.0,NA,NA,0.0,0.0,0.0
161.0,64.0,9600.0,NA,NA,0.0,0.0,0.0
162.0,65.0,9660.0,NA,NA,0.0,0.0,0.0
163.0,66.0,9720.0,NA,NA,0.0,0.0,0.0
164.0,67.0,9780.0,NA,NA,0.0,0.0,0.0
165.0,68.0,9840.0,NA,NA,0.0,0.0,0.0
166.0,69.0,9900.0,NA,NA,0.0,0.0,0.0
167.0,70.0,9960.0,NA,NA,0.0,0.0,0.0
168.0,71.0,10020.0,NA,NA,0.0,0.0,0.0
169.0,72.0,10080.0,NA,NA,0.0,0.0,0.0
170.0,73.0,10140.0,NA,NA,0.0,0.0,0.0
171.0,74.0,10200.0,NA,NA,0.0,0.0,0.0
172.0,75.0,10260.0,NA,NA,0.0,0.0,0.0
173.0,76.0,10320.0,NA,NA,0.0,0.0,0.0
174.0,77.0,10380.0,NA,NA,0.0,0.0,0.0
175.0,78.0,10440.0,NA,NA,0.0,0.0,0.0
176.0,79.0,10500.0,NA,NA,0.0,0.0,0.0
177.0,80.0,10560.0,NA,NA,0.0,0.0,0.0
178.0,81.0,10620.0,NA,NA,0.0,0.0,0.0
179.0,82.0,10680.0,NA,NA,0.0,0.0,0.0
180.0,83.0,10740.0,NA,NA,0.0,0.0,0.0
