"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",NA,NA,NA,NA,NA,0.68176,0.60736,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3384,NA,1.1497,NA,1.333,2.0622,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0019_01",NA,NA,1.4051,NA,NA,1.7332,NA,NA,NA,0.83929,1.1587,1.0697,1.1721,1.2007,0.91551,0.96015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0021_01",1.0928,1.3461,1.6322,0.77592,0.71782,NA,0.99244,NA,0.85774,0.84494,0.92401,0.82505,1.0762,0.81734,0.83046,0.7927,0.88064,0.89472,0.92415,1.0214,0.89105,0.7538,NA,NA,0.9449,NA,1.0293,1.3145,2.2972,NA
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",1.0928,1.3461,1.51865,0.77592,0.71782,1.20748,0.7999,NaN,0.85774,0.842115,1.041355,0.9473750000000001,1.12415,1.00902,0.872985,0.876425,1.10952,0.89472,1.036925,1.0214,1.112025,1.408,NaN,NaN,0.9449,NaN,1.0293,1.3145,2.2972,NaN
"Min",1.0928,1.3461,1.4051,0.77592,0.71782,0.68176,0.60736,NaN,0.85774,0.83929,0.92401,0.82505,1.0762,0.81734,0.83046,0.7927,0.88064,0.89472,0.92415,1.0214,0.89105,0.7538,NaN,NaN,0.9449,NaN,1.0293,1.3145,2.2972,NaN
"Q25",1.0928,1.3461,1.461875,0.77592,0.71782,0.94462,0.70363,NaN,0.85774,0.8407024999999999,0.9826825,0.8862125,1.1001750000000001,0.9131800000000001,0.8517224999999999,0.8345625,0.99508,0.89472,0.9805375000000001,1.0214,1.0015375,1.0809,NaN,NaN,0.9449,NaN,1.0293,1.3145,2.2972,NaN
"Q50",1.0928,1.3461,1.51865,0.77592,0.71782,1.20748,0.7999,NaN,0.85774,0.842115,1.041355,0.9473750000000001,1.12415,1.00902,0.872985,0.876425,1.10952,0.89472,1.036925,1.0214,1.112025,1.408,NaN,NaN,0.9449,NaN,1.0293,1.3145,2.2972,NaN
"Q75",1.0928,1.3461,1.575425,0.77592,0.71782,1.47034,0.8961699999999999,NaN,0.85774,0.8435275,1.1000275,1.0085375,1.1481249999999998,1.10486,0.8942475,0.9182874999999999,1.22396,0.89472,1.0933125,1.0214,1.2225125,1.7350999999999999,NaN,NaN,0.9449,NaN,1.0293,1.3145,2.2972,NaN
"Max",1.0928,1.3461,1.6322,0.77592,0.71782,1.7332,0.99244,NaN,0.85774,0.84494,1.1587,1.0697,1.1721,1.2007,0.91551,0.96015,1.3384,0.89472,1.1497,1.0214,1.333,2.0622,NaN,NaN,0.9449,NaN,1.0293,1.3145,2.2972,NaN
"NAs",4.0,4.0,3.0,4.0,4.0,3.0,3.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0
"NA%",80.0,80.0,60.0,80.0,80.0,60.0,60.0,100.0,80.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,80.0,60.0,80.0,60.0,60.0,100.0,100.0,80.0,100.0,80.0,80.0,80.0,100.0
"unique",1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
"error",NaN,NaN,0.0802919750037325,NaN,NaN,0.3717401770053918,0.13614633964965786,NaN,NaN,0.001997576656852012,0.08297544523833544,0.08649683700864448,0.03390577015789491,0.13553822781783748,0.03006971586995796,0.059202515254843685,0.16184260007797702,NaN,0.07974396724831287,NaN,0.15625292097269733,0.46258925625223934,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
