"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"S_MS0006_01",1.2217,0.89229,1.2067,1.1647,1.0668,1.2289,1.3492,1.1499,1.3136,1.2412,1.3713,NA,1.2908,1.0956,1.298,1.4823,NA,NA,NA,NA,NA,NA,NA,NA,1.5379,NA,NA,NA,NA,NA
"S_MS0006_02",NA,NA,NA,1.3189,NA,1.0288,NA,NA,1.0064,0.68175,NA,1.1262,NA,NA,1.0319,1.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0006_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4106,1.1604,NA,NA,NA,NA
"S_MS0008_01",1.2488,NA,0.76513,1.253,1.0082,NA,NA,NA,NA,NA,0.95222,0.83742,1.1686,1.018,0.95751,1.4104,NA,NA,NA,NA,NA,NA,NA,NA,1.3156,0.88177,NA,NA,NA,NA
"S_MS0008_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91841,0.88867,NA,NA,NA,NA
"S_MS0009_01",1.1209,1.0662,0.92901,NA,1.1569,1.0133,0.98262,1.0197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_01",1.4606,1.1328,1.1535,1.1265,1.2169,1.0943,1.0831,1.186,NA,NA,NA,NA,NA,NA,NA,NA,1.1433,1.1975,1.0903,1.1238,1.1398,1.0475,1.4114,1.2508,NA,NA,1.0481,0.92311,NA,NA
"S_MS0016_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1231,NA,1.0196,1.0788,0.98852,1.0971,1.0438,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2086,NA,NA,NA
"S_MS0021_01",NA,1.1833,1.062,1.1214,1.0018,1.1569,1.1841,1.0557,1.0592,0.95803,1.032,1.169,1.1759,1.0321,1.1246,0.94476,1.0795,1.0192,1.0594,1.1692,1.1065,1.0071,1.0325,1.0372,1.1067,1.1312,NA,1.0681,1.0009,NA
"S_MS0021_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1287,1.1082,1.125,0.97814,1.142,1.0215,1.0643,0.99434,NA,NA,NA,NA,NA,NA
"S_MS0021_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2142,0.96617,1.0344,1.2368,1.2012,1.0299
"N",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"Mean",1.263,1.0686475,1.023268,1.1969,1.0901200000000002,1.1044399999999999,1.1497549999999999,1.102825,1.1264,0.9603266666666667,1.1185066666666665,1.0442066666666667,1.2117666666666667,1.0485666666666666,1.1030025,1.210365,1.11865,1.1083,1.073575,1.087485,1.094205,1.0433,1.1380000000000001,1.0941133333333333,1.2505683333333333,1.005642,1.0970333333333333,1.0760033333333334,1.1010499999999999,1.0299
"Min",1.1209,0.89229,0.76513,1.1214,1.0018,1.0133,0.98262,1.0197,1.0064,0.68175,0.95222,0.83742,1.1686,1.018,0.95751,0.94476,1.0795,1.0192,1.0196,0.97814,0.98852,1.0071,1.0325,0.99434,0.91841,0.88177,1.0344,0.92311,1.0009,1.0299
"Q25",1.1965,1.0227225,0.92901,1.1265,1.0082,1.0288,1.05798,1.0467000000000002,1.0328,0.81989,0.99211,0.9818100000000001,1.17225,1.02505,1.0133025,0.98919,1.1122,1.0637,1.0494499999999998,1.0536349999999999,1.077005,1.0179,1.040975,1.0157699999999998,1.133575,0.88867,1.04125,0.9956050000000001,1.050975,1.0299
"Q50",1.23525,1.0995,1.062,1.1647,1.0668,1.0943,1.1336,1.1028,1.0592,0.95803,1.032,1.1262,1.1759,1.0321,1.0782500000000002,1.2072,1.1259000000000001,1.1082,1.07485,1.1013,1.1231499999999999,1.0345,1.0540500000000002,1.0372,1.2649,0.96617,1.0481,1.0681,1.1010499999999999,1.0299
"Q75",1.3017499999999997,1.145425,1.1535,1.253,1.1569,1.1569,1.2253749999999999,1.158925,1.1864,1.099615,1.2016499999999999,1.1476000000000002,1.23335,1.06385,1.16795,1.428375,1.13235,1.15285,1.098975,1.1351499999999999,1.1403499999999998,1.0599,1.151075,1.144,1.38685,1.1312,1.12835,1.15245,1.151125,1.0299
"Max",1.4606,1.1833,1.2067,1.3189,1.2169,1.2289,1.3492,1.186,1.3136,1.2412,1.3713,1.169,1.2908,1.0956,1.298,1.4823,1.1433,1.1975,1.125,1.1692,1.142,1.0971,1.4114,1.2508,1.5379,1.1604,1.2086,1.2368,1.2012,1.0299
"NAs",8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,6.0,7.0,9.0,9.0,10.0,11.0
"NA%",66.67,66.67,58.33,58.33,58.33,58.33,66.67,66.67,75.0,75.0,75.0,75.0,75.0,75.0,66.67,66.67,66.67,75.0,66.67,66.67,66.67,66.67,66.67,75.0,50.0,58.33,75.0,75.0,83.33,91.67
"unique",4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,6.0,5.0,3.0,3.0,2.0,1.0
"error",0.03569123958807445,0.03174399453538417,0.03572501055003344,0.017240783044861964,0.018864747016591563,0.017992518445176044,0.03908721133034861,0.019506765653229122,0.054751803623259786,0.09324402371873097,0.0741766391298001,0.06011886756282953,0.022847376054868796,0.013779224834403291,0.03671798777932282,0.06878335171330827,0.006863475188755826,0.02971668068797574,0.011216141177636212,0.0204266363583598,0.018076084741539947,0.009892926766129411,0.04568532313555415,0.045792137284003644,0.03687430979266169,0.02651407359875129,0.03228736136174188,0.052331423567418746,0.07081674413583279,NaN
