"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",0.75842,0.71983,0.64167,0.49698,NA,NA,NA,0.68236,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0213,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55583,NA,NA
"P_MS0019_01",0.8312,0.87218,1.5896,1.3017,0.95835,NA,NA,1.35,NA,NA,0.96443,1.2443,0.92826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0912,NA,NA,NA,NA,NA
"P_MS0021_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",0.79481,0.796005,1.115635,0.89934,0.95835,NaN,NaN,1.01618,NaN,NaN,0.96443,1.2443,0.92826,NaN,NaN,NaN,NaN,1.0213,NaN,NaN,NaN,NaN,NaN,NaN,2.0912,NaN,NaN,0.55583,NaN,NaN
"Min",0.75842,0.71983,0.64167,0.49698,0.95835,NaN,NaN,0.68236,NaN,NaN,0.96443,1.2443,0.92826,NaN,NaN,NaN,NaN,1.0213,NaN,NaN,NaN,NaN,NaN,NaN,2.0912,NaN,NaN,0.55583,NaN,NaN
"Q25",0.7766149999999999,0.7579175,0.8786525,0.69816,0.95835,NaN,NaN,0.84927,NaN,NaN,0.96443,1.2443,0.92826,NaN,NaN,NaN,NaN,1.0213,NaN,NaN,NaN,NaN,NaN,NaN,2.0912,NaN,NaN,0.55583,NaN,NaN
"Q50",0.79481,0.796005,1.115635,0.89934,0.95835,NaN,NaN,1.01618,NaN,NaN,0.96443,1.2443,0.92826,NaN,NaN,NaN,NaN,1.0213,NaN,NaN,NaN,NaN,NaN,NaN,2.0912,NaN,NaN,0.55583,NaN,NaN
"Q75",0.8130050000000001,0.8340924999999999,1.3526175,1.10052,0.95835,NaN,NaN,1.1830900000000002,NaN,NaN,0.96443,1.2443,0.92826,NaN,NaN,NaN,NaN,1.0213,NaN,NaN,NaN,NaN,NaN,NaN,2.0912,NaN,NaN,0.55583,NaN,NaN
"Max",0.8312,0.87218,1.5896,1.3017,0.95835,NaN,NaN,1.35,NaN,NaN,0.96443,1.2443,0.92826,NaN,NaN,NaN,NaN,1.0213,NaN,NaN,NaN,NaN,NaN,NaN,2.0912,NaN,NaN,0.55583,NaN,NaN
"NAs",3.0,3.0,3.0,3.0,4.0,5.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0
"NA%",60.0,60.0,60.0,60.0,80.0,100.0,100.0,60.0,100.0,100.0,80.0,80.0,80.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,80.0,100.0,100.0
"unique",2.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
"error",0.02573161576737849,0.053863859056885253,0.33514386554508196,0.2845114844782193,NaN,NaN,NaN,0.23604638569569333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
