"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",1.084,1.0001,NA,1.2415,NA,NA,1.5077,1.1156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",1.1912,1.3086,1.0872,1.2281,1.0407,0.97529,1.3105,1.1848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",0.98984,0.93086,0.91223,1.5097,0.88817,0.83426,0.99449,1.0197,NA,NA,NA,NA,NA,NA,NA,NA,1.0483,0.97999,1.0965,0.98255,1.0682,1.1423,1.0963,0.91034,NA,NA,1.1348,1.018,NA,NA
"P_MS0019_01",1.0737,0.83956,0.84469,0.84259,0.88774,NA,0.92042,NA,1.0311,0.93378,1.038,1.0103,1.0513,0.96134,1.005,0.99859,NA,NA,NA,NA,NA,NA,NA,NA,0.60922,1.7604,NA,NA,NA,NA
"P_MS0021_01",1.0202,1.1534,NA,1.143,0.9584,1.0045,1.0108,1.1986,0.9312,1.0653,0.82164,0.92538,1.0164,1.0132,1.0554,1.1118,1.0685,1.2689,1.0475,1.0731,0.88628,1.098,0.97886,1.13,NA,2.3523,NA,1.1901,2.2009,0.4716
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",1.071788,1.0465039999999999,0.9480399999999999,1.1929779999999999,0.9437525,0.9380166666666666,1.148782,1.129675,0.98115,0.99954,0.9298200000000001,0.96784,1.03385,0.9872700000000001,1.0301999999999998,1.0551949999999999,1.0584,1.124445,1.072,1.027825,0.97724,1.1201500000000002,1.03758,1.02017,0.60922,2.05635,1.1348,1.10405,2.2009,0.4716
"Min",0.98984,0.83956,0.84469,0.84259,0.88774,0.83426,0.92042,1.0197,0.9312,0.93378,0.82164,0.92538,1.0164,0.96134,1.005,0.99859,1.0483,0.97999,1.0475,0.98255,0.88628,1.098,0.97886,0.91034,0.60922,1.7604,1.1348,1.018,2.2009,0.4716
"Q25",1.0202,0.93086,0.87846,1.143,0.8880625,0.904775,0.99449,1.091625,0.956175,0.9666600000000001,0.8757300000000001,0.94661,1.025125,0.974305,1.0175999999999998,1.0268925,1.05335,1.0522175,1.05975,1.0051875000000001,0.9317599999999999,1.1090750000000003,1.00822,0.965255,0.60922,1.908375,1.1348,1.061025,2.2009,0.4716
"Q50",1.0737,1.0001,0.91223,1.2281,0.923285,0.97529,1.0108,1.1502,0.98115,0.99954,0.9298200000000001,0.96784,1.03385,0.9872700000000001,1.0301999999999998,1.0551949999999999,1.0584,1.124445,1.072,1.027825,0.97724,1.1201500000000002,1.03758,1.02017,0.60922,2.05635,1.1348,1.10405,2.2009,0.4716
"Q75",1.084,1.1534,0.9997149999999999,1.2415,0.9789749999999999,0.989895,1.3105,1.18825,1.006125,1.0324200000000001,0.98391,0.98907,1.0425749999999998,1.000235,1.0428,1.0834975,1.06345,1.1966725,1.0842500000000002,1.0504624999999999,1.02272,1.1312250000000001,1.06694,1.0750849999999998,0.60922,2.2043250000000003,1.1348,1.1470749999999998,2.2009,0.4716
"Max",1.1912,1.3086,1.0872,1.5097,1.0407,1.0045,1.5077,1.1986,1.0311,1.0653,1.038,1.0103,1.0513,1.0132,1.0554,1.1118,1.0685,1.2689,1.0965,1.0731,1.0682,1.1423,1.0963,1.13,0.60922,2.3523,1.1348,1.1901,2.2009,0.4716
"NAs",0.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0
"NA%",0.0,0.0,40.0,0.0,20.0,40.0,0.0,20.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,80.0,60.0,80.0,60.0,80.0,80.0
"unique",5.0,5.0,3.0,5.0,4.0,3.0,5.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0
"error",0.01542362177959509,0.03721206163598034,0.04171935615248366,0.04787173651331232,0.018166006185432355,0.030345035166551692,0.049996909792506185,0.020454231173932375,0.035319983720268004,0.04649934193082732,0.0764948115887607,0.030023753929180805,0.01233901333170523,0.018335278836167222,0.017819090885900998,0.0400257793490645,0.0071417784899841285,0.10214511007630268,0.01732411613907039,0.03201425951822091,0.06431843281672839,0.01566241520328203,0.041521310191274106,0.07766153777771846,NaN,0.20926825189215875,NaN,0.06084653852110239,NaN,NaN
