"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"S_MS0006_01",0.98989,1.1123,1.0544,1.2128,1.0272,1.0966,1.1412,1.2382,1.0059,0.84387,1.2473,0.97615,1.3746,1.0138,1.0959,1.1043,NA,NA,NA,NA,NA,NA,NA,NA,1.0767,0.90226,NA,NA,NA,NA
"S_MS0006_02",1.0586,1.1076,1.0854,1.1173,1.0687,1.1439,1.0505,1.0963,1.0565,0.95206,1.0848,1.154,1.0955,0.96743,1.0507,0.91637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0006_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2178,1.0822,NA,NA,NA,NA
"S_MS0008_01",1.0437,1.3089,1.168,1.0909,1.336,1.1812,NA,1.1859,1.0855,1.1233,1.1223,1.0692,1.1164,1.1134,1.0794,1.1793,NA,NA,NA,NA,NA,NA,NA,NA,1.251,1.0025,NA,NA,NA,NA
"S_MS0008_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.90231,0.62684,NA,NA,NA,NA
"S_MS0009_01",0.99225,1.0609,1.4566,1.1923,1.0761,1.1724,1.0653,0.84375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_01",0.96879,1.1629,1.0457,0.73309,1.0949,1.0538,1.0927,1.0577,NA,NA,NA,NA,NA,NA,NA,NA,1.1408,1.1274,1.4408,1.1495,1.0587,0.9683,0.94834,1.0519,NA,NA,0.99801,1.019,NA,NA
"S_MS0016_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99008,1.036,1.2796,0.93494,1.2446,0.7623,0.89205,1.0339,NA,NA,NA,NA,NA,NA
"S_MS0016_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.953,1.0037,NA,NA
"S_MS0021_01",1.0906,0.85228,1.0675,1.004,0.95834,1.0744,0.99608,1.17,0.83663,1.0006,0.88819,0.8849,0.96298,0.95159,1.0222,1.1681,0.9493,1.1496,1.3494,0.89247,1.104,1.0157,1.0217,1.0967,0.91428,0.74922,1.0198,0.98951,0.96959,1.0339
"S_MS0021_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0296,1.0792,1.0621,1.1256,1.254,0.93323,1.0527,1.0312,NA,NA,NA,NA,NA,NA
"S_MS0021_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86574,NA,NA,0.91862,0.8641,0.90972
"N",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
