"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"S_MS0006_01",0.95173,1.0158,1.0146,0.93056,1.0633,0.97518,1.028,0.99559,0.96426,0.88488,1.0259,0.95393,1.0472,1.0171,0.98918,0.9794,NA,NA,NA,NA,NA,NA,NA,NA,1.1378,0.8849,NA,NA,NA,NA
"S_MS0006_02",0.92979,1.0553,1.0776,0.9874,0.97189,1.0219,0.94689,0.95684,0.97675,0.92035,0.71917,0.83475,0.83156,0.96071,0.91693,0.8616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0006_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65718,NA,NA,NA,NA
"S_MS0008_01",0.89366,0.55006,0.9191,0.85434,NA,1.1343,NA,1.0023,0.9114,0.7217,0.97731,NA,0.75162,0.92201,0.87182,0.85168,NA,NA,NA,NA,NA,NA,NA,NA,1.2285,NA,NA,NA,NA,NA
"S_MS0008_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86672,0.79605,NA,NA,NA,NA
"S_MS0009_01",0.93456,1.0255,0.96831,0.9991,0.91109,NA,0.88167,1.1104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_01",0.78683,0.86544,0.90632,0.81821,0.91781,0.82266,0.92218,0.85931,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9068,0.77723,0.82812,0.83819,0.9409,0.87123,NA,NA,NA,1.2769,0.73371,NA,NA
"S_MS0016_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67567,0.82258,0.59861,0.85024,NA,0.78744,0.50442,0.72118,NA,NA,NA,NA,NA,NA
"S_MS0016_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.202,NA,NA,NA
"S_MS0021_01",0.96565,0.85338,1.0673,0.92993,0.96083,1.0505,1.1095,NA,0.98346,0.99724,1.0079,1.0911,0.85237,NA,NA,NA,1.0142,1.0831,0.94061,0.84221,0.89124,0.95924,0.9355,1.0588,1.1855,0.6372,1.2707,0.72444,0.98494,1.0672
