"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"S_MS0006_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92384,NA,NA,NA,NA,NA
"S_MS0006_02",1.4948,1.1036,NA,NA,NA,1.699,1.3062,NA,NA,1.3679,1.1219,1.3643,NA,1.0789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0006_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93077,NA,NA,NA,NA,NA
"S_MS0008_01",1.1255,0.84278,1.0618,0.98554,1.1171,1.2121,NA,1.1068,1.0233,NA,1.1572,0.98155,1.1727,1.0262,1.0552,1.1508,NA,NA,NA,NA,NA,NA,NA,NA,1.0381,1.0462,NA,NA,NA,NA
"S_MS0008_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67097,1.1401,NA,NA,NA,NA
"S_MS0009_01",1.0781,0.95192,1.0475,0.63887,0.82126,0.94221,1.088,0.93584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_01",1.096,1.1031,1.0634,1.2681,1.2575,1.0826,1.238,0.97108,NA,NA,NA,NA,NA,NA,NA,NA,1.3027,1.0972,0.92844,1.1545,1.1114,1.0156,1.0137,0.96871,NA,NA,NA,0.80397,NA,NA
"S_MS0016_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0473,NA,0.97963,0.90333,0.79592,0.90248,1.0231,NA,NA,NA,NA,NA,NA
"S_MS0016_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0021_01",0.91707,0.89582,0.98535,1.0254,1.0526,1.0402,1.0881,0.96871,0.94798,0.97405,NA,1.0029,1.0778,0.65577,0.89674,0.84511,0.97815,0.90789,0.92408,0.82347,1.0516,0.91351,0.98302,NA,0.79063,1.2592,1.1602,0.89777,0.79674,NA
"S_MS0021_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9786,NA,NA,NA,1.0423,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0021_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72954,NA,NA,NA,NA
"N",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"Mean",1.142294,0.979444,1.0395124999999998,0.9794775,1.062115,1.195222,1.180075,0.9956075,0.9856400000000001,1.1709749999999999,1.1395499999999998,1.11625,1.12525,0.92029,0.97597,0.997955,1.140425,1.0077475,0.9262600000000001,0.9858666666666666,1.02211,0.9418325000000001,0.9664,0.9959049999999999,0.870862,1.04376,1.1602,0.85087,0.79674,NaN
"Min",0.91707,0.84278,0.98535,0.63887,0.82126,0.94221,1.088,0.93584,0.94798,0.97405,1.1219,0.98155,1.0778,0.65577,0.89674,0.84511,0.97815,0.90789,0.92408,0.82347,0.90333,0.79592,0.90248,0.96871,0.67097,0.72954,1.1602,0.80397,0.79674,NaN
"Q25",1.0781,0.89582,1.0319625000000001,0.8988725,0.994765,1.0402,1.0880750000000001,0.9604925,0.96681,1.0725125,1.130725,0.9922249999999999,1.101525,0.840985,0.936355,0.9215325000000001,1.0592875,0.9609225,0.92517,0.9015500000000001,0.977465,0.8841125000000001,0.94275,0.9823075,0.79063,0.9670350000000001,1.1602,0.8274199999999999,0.79674,NaN
"Q50",1.096,0.95192,1.05465,1.00547,1.0848499999999999,1.0826,1.1630500000000001,0.969895,0.9856400000000001,1.1709749999999999,1.1395499999999998,1.0029,1.12525,1.0262,0.97597,0.997955,1.140425,1.01295,0.9262600000000001,0.97963,1.0516,0.964555,0.98302,0.9959049999999999,0.92384,1.09315,1.1602,0.85087,0.79674,NaN
"Q75",1.1255,1.1031,1.0622,1.0860750000000001,1.1522000000000001,1.2121,1.25505,1.00501,1.0044700000000002,1.2694375,1.148375,1.1836,1.148975,1.05255,1.015585,1.0743775,1.2215625,1.059775,0.92735,1.067065,1.0815000000000001,1.022275,0.99836,1.0095025,0.93077,1.169875,1.1602,0.87432,0.79674,NaN
"Max",1.4948,1.1036,1.0634,1.2681,1.2575,1.699,1.3062,1.1068,1.0233,1.3679,1.1572,1.3643,1.1727,1.0789,1.0552,1.1508,1.3027,1.0972,0.92844,1.1545,1.1114,1.0423,1.0137,1.0231,1.0381,1.2592,1.1602,0.89777,0.79674,NaN
"NAs",7.0,7.0,8.0,8.0,8.0,7.0,8.0,8.0,10.0,10.0,10.0,9.0,10.0,9.0,10.0,10.0,10.0,8.0,10.0,9.0,9.0,8.0,9.0,10.0,7.0,8.0,11.0,10.0,11.0,12.0
"NA%",58.33,58.33,66.67,66.67,66.67,58.33,66.67,66.67,83.33,83.33,83.33,75.0,83.33,75.0,83.33,83.33,83.33,66.67,83.33,75.0,75.0,66.67,75.0,83.33,58.33,66.67,91.67,83.33,91.67,100.0
"unique",5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,4.0,3.0,2.0,5.0,4.0,1.0,2.0,1.0,0.0
"error",0.042606616002682014,0.02390253365649759,0.009202266336569856,0.06478522955295571,0.04548358556941175,0.05956574079787811,0.02746210551984922,0.018963231899191132,0.0266296413794854,0.13924700288516084,0.012480434687942603,0.07169422532146119,0.033552216767301676,0.07686383725639631,0.05602407027341014,0.10807773597045786,0.114745752917047,0.0206090832902024,0.0015414927829866844,0.05520103384029177,0.03570796098600112,0.02799850601483051,0.019147498821285035,0.019229768914368138,0.028417982173264876,0.056722267673286836,NaN,0.03316330803764908,NaN,NaN
