"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"S_MS0006_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0006_02",0.71971,0.9362,NA,NA,NA,NA,NA,NA,1.0314,0.82451,NA,NA,0.98597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0006_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9128,NA,NA,NA,NA
"S_MS0008_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0008_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67147,0.92147,NA,NA,NA,NA
"S_MS0009_01",NA,NA,NA,0.97611,NA,NA,1.2695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_01",0.80372,0.76476,0.72083,1.0626,NA,NA,0.8181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93129,NA,NA,0.91926,0.79488,NA,NA,NA,NA,0.57055,1.1662,NA,NA
"S_MS0016_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77177,0.84533,NA,NA,NA,1.0173,0.95252,0.97017,NA,NA,NA,NA,NA,NA
"S_MS0016_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0021_01",1.0005,NA,NA,0.91739,NA,0.80982,0.81625,0.87664,1.0409,0.86814,NA,1.0115,NA,NA,NA,0.87736,0.8532,NA,NA,0.77156,0.92367,0.90821,NA,NA,0.96552,NA,0.74428,1.3204,NA,NA
"S_MS0021_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85775,NA,NA,0.70685,NA,0.69432,NA,0.615,NA,NA,NA,NA,NA,NA
"S_MS0021_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65707,0.93013,0.72046,NA
"N",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"Mean",0.84131,0.85048,0.72083,0.9853666666666667,NaN,0.80982,0.9679500000000001,0.87664,1.0361500000000001,0.846325,NaN,1.0115,0.98597,NaN,NaN,0.87736,0.8275733333333332,0.8883099999999999,NaN,0.739205,0.921465,0.8536775000000001,0.95252,0.792585,0.818495,0.917135,0.6573000000000001,1.13891,0.72046,NaN
"Min",0.71971,0.76476,0.72083,0.91739,NaN,0.80982,0.81625,0.87664,1.0314,0.82451,NaN,1.0115,0.98597,NaN,NaN,0.87736,0.77177,0.84533,NaN,0.70685,0.91926,0.69432,0.95252,0.615,0.67147,0.9128,0.57055,0.93013,0.72046,NaN
"Q25",0.7617149999999999,0.80762,0.72083,0.94675,NaN,0.80982,0.817175,0.87664,1.033775,0.8354174999999999,NaN,1.0115,0.98597,NaN,NaN,0.87736,0.8124849999999999,0.8668199999999999,NaN,0.7230274999999999,0.9203625,0.7697400000000001,0.95252,0.7037925,0.7449825,0.9149674999999999,0.61381,1.048165,0.72046,NaN
"Q50",0.80372,0.85048,0.72083,0.97611,NaN,0.80982,0.8181,0.87664,1.0361500000000001,0.846325,NaN,1.0115,0.98597,NaN,NaN,0.87736,0.8532,0.8883099999999999,NaN,0.739205,0.921465,0.851545,0.95252,0.792585,0.818495,0.917135,0.65707,1.1662,0.72046,NaN
"Q75",0.90211,0.89334,0.72083,1.019355,NaN,0.80982,1.0438,0.87664,1.038525,0.8572325000000001,NaN,1.0115,0.98597,NaN,NaN,0.87736,0.855475,0.9098,NaN,0.7553825000000001,0.9225675,0.9354825,0.95252,0.8813774999999999,0.8920075000000001,0.9193024999999999,0.700675,1.2433,0.72046,NaN
"Max",1.0005,0.9362,0.72083,1.0626,NaN,0.80982,1.2695,0.87664,1.0409,0.86814,NaN,1.0115,0.98597,NaN,NaN,0.87736,0.85775,0.93129,NaN,0.77156,0.92367,1.0173,0.95252,0.97017,0.96552,0.92147,0.74428,1.3204,0.72046,NaN
"NAs",9.0,10.0,11.0,9.0,12.0,11.0,9.0,11.0,10.0,10.0,12.0,11.0,11.0,12.0,12.0,11.0,9.0,10.0,12.0,10.0,10.0,8.0,11.0,10.0,10.0,10.0,9.0,9.0,11.0,12.0
"NA%",75.0,83.33,91.67,75.0,100.0,91.67,75.0,91.67,83.33,83.33,100.0,91.67,91.67,100.0,100.0,91.67,75.0,83.33,100.0,83.33,83.33,66.67,91.67,83.33,83.33,83.33,75.0,75.0,91.67,100.0
"unique",3.0,2.0,1.0,3.0,0.0,1.0,3.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,0.0
"error",0.048039927953503196,0.060613193283310864,NaN,0.0243487404039564,NaN,NaN,0.0870505328977243,NaN,0.0033587572106360446,0.015425534431584554,NaN,NaN,NaN,NaN,NaN,NaN,0.01612687416613556,0.030391449455397786,NaN,0.022878439905290763,0.0015591704525163461,0.03493985155324075,NaN,0.12557155773701303,0.10396237450395215,0.003065307896443707,0.028955076123770313,0.06552033297636188,NaN,NaN
