"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",1.1146,0.80997,0.89421,0.8881,0.8664,0.71122,0.99145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",0.96558,NA,NA,0.95901,NA,NA,1.0403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",NA,0.63989,0.42476,1.0096,NA,1.5324,1.3478,0.77799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0019_01",1.3416,1.6259,1.5801,0.99786,0.81497,0.89993,NA,0.9169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.90446,NA,NA,NA,NA
"P_MS0021_01",NA,NA,NA,0.96093,NA,1.2196,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.506,NA,0.76741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4022,NA
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",1.1405933333333333,1.0252533333333333,0.9663566666666666,0.9631000000000001,0.8406849999999999,1.0907875,1.1265166666666666,0.847445,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.506,NaN,0.76741,NaN,1.3027,NaN,NaN,NaN,NaN,NaN,0.90446,NaN,NaN,1.4022,NaN
"Min",0.96558,0.63989,0.42476,0.8881,0.81497,0.71122,0.99145,0.77799,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.506,NaN,0.76741,NaN,1.3027,NaN,NaN,NaN,NaN,NaN,0.90446,NaN,NaN,1.4022,NaN
"Q25",1.04009,0.72493,0.659485,0.95901,0.8278275,0.8527525,1.015875,0.8127175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.506,NaN,0.76741,NaN,1.3027,NaN,NaN,NaN,NaN,NaN,0.90446,NaN,NaN,1.4022,NaN
"Q50",1.1146,0.80997,0.89421,0.96093,0.8406849999999999,1.059765,1.0403,0.847445,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.506,NaN,0.76741,NaN,1.3027,NaN,NaN,NaN,NaN,NaN,0.90446,NaN,NaN,1.4022,NaN
"Q75",1.2281,1.217935,1.237155,0.99786,0.8535424999999999,1.2978,1.19405,0.8821725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.506,NaN,0.76741,NaN,1.3027,NaN,NaN,NaN,NaN,NaN,0.90446,NaN,NaN,1.4022,NaN
"Max",1.3416,1.6259,1.5801,1.0096,0.8664,1.5324,1.3478,0.9169,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.506,NaN,0.76741,NaN,1.3027,NaN,NaN,NaN,NaN,NaN,0.90446,NaN,NaN,1.4022,NaN
"NAs",2.0,2.0,2.0,0.0,3.0,1.0,2.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0
"NA%",40.0,40.0,40.0,0.0,60.0,20.0,40.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,80.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,80.0,100.0
"unique",3.0,3.0,3.0,5.0,2.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
"error",0.0631176151969333,0.1756935827681988,0.19367971414262872,0.009495759369318497,0.01818325087821206,0.09038255877507101,0.0643957519590413,0.04911210148731169,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
