"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"S_MS0006_01",0.8479,0.96345,0.87829,0.9748,0.87072,0.93828,0.97457,NA,0.93257,NA,NA,1.0462,NA,0.91783,0.7582,1.3205,NA,NA,NA,NA,NA,NA,NA,NA,0.72545,NA,NA,NA,NA,NA
"S_MS0006_02",0.88747,0.96197,0.90206,0.91716,1.1363,NA,1.0118,NA,NA,0.86467,0.98482,NA,1.0512,1.0013,NA,0.87844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0006_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.90983,0.82666,NA,NA,NA,NA
"S_MS0008_01",1.0277,0.90479,NA,NA,NA,1.2042,NA,0.78122,NA,0.90434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8628,0.94639,NA,NA,NA,NA
"S_MS0008_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0009_01",0.85212,0.70085,0.6185,NA,0.6403,0.82314,0.95635,1.1163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_01",1.3848,1.0352,0.97618,0.92493,NA,0.86615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93114,0.87667,0.95586,0.94345,0.87868,1.0317,NA,NA,NA,NA,1.1414,0.72011,NA,NA
"S_MS0016_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87645,1.0555,0.97388,0.928,0.91478,1.0533,1.4947,0.99835,NA,NA,NA,NA,NA,NA
"S_MS0016_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.90463,0.91936,NA,NA
"S_MS0021_01",NA,NA,NA,NA,NA,0.71253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0431,NA,1.3612,NA,0.9352,0.94317,0.84442,NA,0.74546,0.83731,NA,NA
"S_MS0021_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95017,0.92567,NA,NA,0.93613,0.78519,NA,NA,NA,NA,NA,NA
"S_MS0021_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1827,0.92972,0.87979,NA,1.0094,0.87124
"N",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"Mean",0.999998,0.913252,0.8437574999999999,0.9389633333333333,0.88244,0.90886,0.9809066666666667,0.94876,0.93257,0.8845050000000001,0.98482,1.0462,1.0512,0.959565,0.7582,1.09947,0.9037949999999999,0.9660850000000001,0.9807524999999999,0.9323733333333334,1.0515533333333333,1.0425,1.12201,0.9089033333333333,0.90504,0.9009233333333334,0.91782,0.8255933333333333,1.0094,0.87124
"Min",0.8479,0.70085,0.6185,0.91716,0.6403,0.71253,0.95635,0.78122,0.93257,0.86467,0.98482,1.0462,1.0512,0.91783,0.7582,0.87844,0.87645,0.87667,0.95017,0.92567,0.87868,1.0317,0.9352,0.78519,0.72545,0.82666,0.74546,0.72011,1.0094,0.87124
"Q25",0.85212,0.90479,0.8133425000000001,0.921045,0.75551,0.82314,0.96546,0.8649899999999999,0.93257,0.8745875,0.98482,1.0462,1.0512,0.9386975000000001,0.7582,0.988955,0.8901224999999999,0.9213775,0.9544375,0.9268350000000001,0.89673,1.0371000000000001,0.935665,0.86418,0.84442,0.87819,0.8462075,0.77871,1.0094,0.87124
"Q50",0.88747,0.96197,0.8901749999999999,0.92493,0.87072,0.86615,0.97457,0.94876,0.93257,0.8845050000000001,0.98482,1.0462,1.0512,0.959565,0.7582,1.09947,0.9037949999999999,0.9660850000000001,0.96487,0.928,0.91478,1.0425,0.93613,0.94317,0.8628,0.92972,0.89221,0.83731,1.0094,0.87124
"Q75",1.0277,0.96345,0.92059,0.949865,1.0035100000000001,0.93828,0.993185,1.0325300000000002,0.93257,0.8944225000000001,0.98482,1.0462,1.0512,0.9804325,0.7582,1.209985,0.9174674999999999,1.0107925,0.991185,0.935725,1.13799,1.0478999999999998,1.215415,0.97076,0.90983,0.938055,0.9638225,0.878335,1.0094,0.87124
"Max",1.3848,1.0352,0.97618,0.9748,1.1363,1.2042,1.0118,1.1163,0.93257,0.90434,0.98482,1.0462,1.0512,1.0013,0.7582,1.3205,0.93114,1.0555,1.0431,0.94345,1.3612,1.0533,1.4947,0.99835,1.1827,0.94639,1.1414,0.91936,1.0094,0.87124
"NAs",7.0,7.0,8.0,9.0,9.0,7.0,9.0,10.0,11.0,10.0,11.0,11.0,11.0,10.0,11.0,10.0,10.0,10.0,8.0,9.0,9.0,10.0,9.0,9.0,7.0,9.0,8.0,9.0,11.0,11.0
"NA%",58.33,58.33,66.67,75.0,75.0,58.33,75.0,83.33,91.67,83.33,91.67,91.67,91.67,83.33,91.67,83.33,83.33,83.33,66.67,75.0,75.0,83.33,75.0,75.0,58.33,75.0,66.67,75.0,91.67,91.67
"unique",5.0,5.0,4.0,3.0,3.0,5.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,3.0,3.0,5.0,3.0,4.0,3.0,1.0,1.0
"error",0.04544273707425644,0.025485449276008453,0.03896267842302211,0.010425893158293354,0.08273587076420429,0.03685224326957586,0.009420961459151332,0.1184686701199942,NaN,0.014025463004835164,NaN,NaN,NaN,0.02951110151282058,NaN,0.1562918118456626,0.01933583493154615,0.06322595283979521,0.010694009104595267,0.003221052852947538,0.08958955552551456,0.007636753236814657,0.1075864475665964,0.03687810210429508,0.0338865149875286,0.02161726222087168,0.04115930509415013,0.03338013519933562,NaN,NaN
