"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"S_MS0006_01",NA,1.0858,1.0595,1.0593,0.95428,0.98308,NA,NA,0.9079,1.007,1.0285,NA,NA,1.0883,0.95728,1.0761,NA,NA,NA,NA,NA,NA,NA,NA,1.0001,NA,NA,NA,NA,NA
"S_MS0006_02",0.85871,0.93903,0.6972,0.71254,0.77016,0.88051,1.0135,NA,0.74345,NA,NA,0.80669,1.1147,NA,0.74378,0.99152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0006_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78427,NA,NA,NA,NA
"S_MS0008_01",NA,1.0142,NA,1.0031,0.99901,NA,NA,1.0092,NA,1.1186,NA,0.94801,NA,1.0503,1.1037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0008_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1108,NA,NA,NA,NA,NA
"S_MS0009_01",0.99737,0.88036,1.0177,0.87977,1.0173,0.95433,1.4262,1.2295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_01",0.92768,0.98499,1.1088,1.2928,0.88483,1.0796,1.1109,1.1194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9638,NA,NA,NA,NA,NA,NA,NA,1.4459,0.51406,NA,NA
"S_MS0016_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87564,1.0386,NA,NA,NA,NA,NA,NA
"S_MS0016_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0021_01",1.0213,1.071,0.95662,0.94417,NA,1.0141,NA,1.0972,1.0864,1.085,1.0638,NA,1.0895,1.0833,1.0788,1.2136,1.056,1.0999,1.0876,1.0413,NA,1.1573,1.0905,NA,1.208,0.8801,NA,0.59421,1.483,NA
