"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",NA,NA,NA,1.0518,NA,1.0477,0.80087,1.1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",NA,0.96474,1.1154,0.72659,NA,0.64429,0.55349,1.0049,NA,NA,NA,NA,NA,NA,NA,NA,0.91324,0.82246,0.68828,0.84453,0.84364,0.55659,0.80168,1.0027,NA,NA,NA,1.4502,NA,NA
"P_MS0019_01",1.4526,NA,NA,1.5348,NA,NA,NA,NA,1.9357,2.153,0.87807,NA,0.92597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0021_01",NA,0.99673,0.95158,0.88974,NA,1.1903,0.89533,1.461,0.87092,NA,NA,NA,NA,NA,NA,NA,0.88259,0.75183,0.81421,1.1028,0.91746,0.88331,NA,NA,1.1415,NA,0.7312,NA,NA,NA
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",1.4526,0.980735,1.03349,1.0507324999999998,NaN,0.9607633333333334,0.7498966666666668,1.2212333333333334,1.40331,2.153,0.87807,NaN,0.92597,NaN,NaN,NaN,0.897915,0.787145,0.7512449999999999,0.973665,0.8805499999999999,0.7199500000000001,0.80168,1.0027,1.1415,NaN,0.7312,1.4502,NaN,NaN
"Min",1.4526,0.96474,0.95158,0.72659,NaN,0.64429,0.55349,1.0049,0.87092,2.153,0.87807,NaN,0.92597,NaN,NaN,NaN,0.88259,0.75183,0.68828,0.84453,0.84364,0.55659,0.80168,1.0027,1.1415,NaN,0.7312,1.4502,NaN,NaN
"Q25",1.4526,0.9727375,0.992535,0.8489525,NaN,0.845995,0.67718,1.10135,1.137115,2.153,0.87807,NaN,0.92597,NaN,NaN,NaN,0.8902525,0.7694875,0.7197625000000001,0.9090975000000001,0.8620950000000001,0.6382700000000001,0.80168,1.0027,1.1415,NaN,0.7312,1.4502,NaN,NaN
"Q50",1.4526,0.980735,1.03349,0.97077,NaN,1.0477,0.80087,1.1978,1.40331,2.153,0.87807,NaN,0.92597,NaN,NaN,NaN,0.897915,0.787145,0.7512449999999999,0.973665,0.8805499999999999,0.7199500000000001,0.80168,1.0027,1.1415,NaN,0.7312,1.4502,NaN,NaN
"Q75",1.4526,0.9887325,1.0744449999999999,1.17255,NaN,1.119,0.8481,1.3294000000000001,1.669505,2.153,0.87807,NaN,0.92597,NaN,NaN,NaN,0.9055775,0.8048025,0.7827275,1.0382325,0.899005,0.8016300000000001,0.80168,1.0027,1.1415,NaN,0.7312,1.4502,NaN,NaN
"Max",1.4526,0.99673,1.1154,1.5348,NaN,1.1903,0.89533,1.461,1.9357,2.153,0.87807,NaN,0.92597,NaN,NaN,NaN,0.91324,0.82246,0.81421,1.1028,0.91746,0.88331,0.80168,1.0027,1.1415,NaN,0.7312,1.4502,NaN,NaN
"NAs",4.0,3.0,3.0,1.0,5.0,2.0,2.0,2.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0
"NA%",80.0,60.0,60.0,20.0,100.0,40.0,40.0,40.0,60.0,80.0,80.0,100.0,80.0,100.0,100.0,100.0,60.0,60.0,60.0,60.0,60.0,60.0,80.0,80.0,80.0,100.0,80.0,80.0,100.0,100.0
"unique",1.0,2.0,2.0,4.0,0.0,3.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
"error",NaN,0.011310172965078816,0.0579191164469901,0.0872388280186208,NaN,0.09439881004036564,0.05884287640576131,0.07631706037121522,0.376456579235906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.010836411421683864,0.024971475977602915,0.04452297847741096,0.09131223418852481,0.026099311293595506,0.11551296377463441,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
