"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",0.96889,1.1773,1.0253,1.2454,1.1795,1.1787,1.0869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",0.98022,0.92769,1.2172,1.1704,0.90395,0.95138,1.189,1.0707,NA,NA,NA,NA,NA,NA,NA,NA,1.0145,1.0564,0.95043,1.1168,1.1014,1.1217,0.85037,0.85603,NA,NA,0.78656,1.1194,NA,NA
"P_MS0019_01",1.0563,NA,NA,NA,NA,0.94504,1.3804,0.84328,1.2099,1.0369,1.0105,NA,NA,0.95055,1.506,1.2194,NA,NA,NA,NA,NA,NA,NA,NA,0.82011,0.78981,NA,NA,NA,NA
"P_MS0021_01",0.87141,NA,1.0333,NA,NA,NA,NA,NA,NA,1.0453,NA,NA,NA,1.0245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8781,NA,NA
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",0.9692050000000001,1.052495,1.0919333333333334,1.2079,1.041725,1.02504,1.2187666666666666,0.95699,1.2099,1.0411,1.0105,NaN,NaN,0.987525,1.506,1.2194,1.0145,1.0564,0.95043,1.1168,1.1014,1.1217,0.85037,0.85603,0.82011,0.78981,0.78656,0.99875,NaN,NaN
"Min",0.87141,0.92769,1.0253,1.1704,0.90395,0.94504,1.0869,0.84328,1.2099,1.0369,1.0105,NaN,NaN,0.95055,1.506,1.2194,1.0145,1.0564,0.95043,1.1168,1.1014,1.1217,0.85037,0.85603,0.82011,0.78981,0.78656,0.8781,NaN,NaN
"Q25",0.94452,0.9900925,1.0293,1.1891500000000002,0.9728375,0.94821,1.13795,0.900135,1.2099,1.039,1.0105,NaN,NaN,0.9690375,1.506,1.2194,1.0145,1.0564,0.95043,1.1168,1.1014,1.1217,0.85037,0.85603,0.82011,0.78981,0.78656,0.9384250000000001,NaN,NaN
"Q50",0.9745550000000001,1.052495,1.0333,1.2079,1.041725,0.95138,1.189,0.95699,1.2099,1.0411,1.0105,NaN,NaN,0.987525,1.506,1.2194,1.0145,1.0564,0.95043,1.1168,1.1014,1.1217,0.85037,0.85603,0.82011,0.78981,0.78656,0.99875,NaN,NaN
"Q75",0.9992399999999999,1.1148975,1.12525,1.22665,1.1106125,1.06504,1.2847,1.0138449999999999,1.2099,1.0432,1.0105,NaN,NaN,1.0060125,1.506,1.2194,1.0145,1.0564,0.95043,1.1168,1.1014,1.1217,0.85037,0.85603,0.82011,0.78981,0.78656,1.059075,NaN,NaN
"Max",1.0563,1.1773,1.2172,1.2454,1.1795,1.1787,1.3804,1.0707,1.2099,1.0453,1.0105,NaN,NaN,1.0245,1.506,1.2194,1.0145,1.0564,0.95043,1.1168,1.1014,1.1217,0.85037,0.85603,0.82011,0.78981,0.78656,1.1194,NaN,NaN
"NAs",1.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0
"NA%",20.0,60.0,40.0,60.0,60.0,40.0,40.0,60.0,80.0,60.0,80.0,100.0,100.0,60.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,60.0,100.0,100.0
"unique",4.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0
"error",0.01896863117755206,0.08825046182598706,0.03618594468288194,0.026516504294495515,0.09742163677797656,0.04437040505161572,0.049665663673690595,0.08040511208872231,NaN,0.0029698484809834867,NaN,NaN,NaN,0.02614527323437258,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.08531243315015695,NaN,NaN
