"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"S_MS0006_01",1.103,1.1551,1.1057,1.0931,0.98432,1.1021,1.1119,1.1131,1.0714,NA,NA,1.0808,1.0821,1.0635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.90851,NA,NA,NA,NA,NA
"S_MS0006_02",0.97865,NA,1.0439,0.87687,0.9318,1.0773,0.91347,0.87131,0.9025,0.94525,0.94672,1.073,0.86192,1.0315,1.0084,0.99824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0006_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1246,NA,NA,NA,NA
"S_MS0008_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0008_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96482,NA,NA,NA,NA
"S_MS0009_01",0.84118,0.6163,0.65315,0.64316,0.76307,0.71701,0.45383,0.6088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_01",1.0905,NA,0.60393,NA,NA,0.55776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88149,0.81896,0.53935,0.86188,0.60313,1.0179,0.99177,1.0966,NA,NA,1.7137,0.50444,NA,NA
"S_MS0016_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0021_01",0.88236,0.65039,0.65156,NA,0.74627,0.59022,0.73066,0.68822,0.90461,0.66365,0.61003,0.59916,0.6655,0.44064,0.55042,0.4628,1.0351,0.65036,0.48487,0.63603,NA,NA,0.57415,0.60354,0.84024,1.2415,NA,0.53212,2.0185,0.4535
