"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",1.3273,0.7978,0.81824,0.70465,0.52278,NA,0.21703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",1.0257,0.60565,0.65683,0.45016,0.35683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",1.1453,0.60998,0.53714,NA,0.41541,0.28041,0.22595,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96223,0.78268,0.61372,0.79708,0.63678,0.39261,NA,NA,NA,NA,1.6746,0.53699,NA,NA
"P_MS0019_01",NA,NA,NA,NA,NA,NA,0.89249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0021_01",0.81951,0.65373,0.42816,NA,0.62623,NA,NA,NA,NA,NA,1.2291,0.97698,NA,NA,NA,NA,0.65735,NA,NA,NA,NA,NA,NA,NA,1.5742,0.70121,1.3454,0.77184,0.7662,NA
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",1.0794525,0.6667899999999999,0.6100925,0.577405,0.48031250000000003,0.28041,0.44515666666666664,NaN,NaN,NaN,1.2291,0.97698,NaN,NaN,NaN,NaN,0.80979,0.78268,0.61372,0.79708,0.63678,0.39261,NaN,NaN,1.5742,0.70121,1.51,0.654415,0.7662,NaN
"Min",0.81951,0.60565,0.42816,0.45016,0.35683,0.28041,0.21703,NaN,NaN,NaN,1.2291,0.97698,NaN,NaN,NaN,NaN,0.65735,0.78268,0.61372,0.79708,0.63678,0.39261,NaN,NaN,1.5742,0.70121,1.3454,0.53699,0.7662,NaN
"Q25",0.9741525,0.6088975,0.509895,0.5137825,0.400765,0.28041,0.22149000000000002,NaN,NaN,NaN,1.2291,0.97698,NaN,NaN,NaN,NaN,0.7335699999999999,0.78268,0.61372,0.79708,0.63678,0.39261,NaN,NaN,1.5742,0.70121,1.4277,0.5957025,0.7662,NaN
"Q50",1.0855000000000001,0.631855,0.596985,0.577405,0.46909500000000004,0.28041,0.22595,NaN,NaN,NaN,1.2291,0.97698,NaN,NaN,NaN,NaN,0.80979,0.78268,0.61372,0.79708,0.63678,0.39261,NaN,NaN,1.5742,0.70121,1.51,0.654415,0.7662,NaN
"Q75",1.1908,0.6897475000000001,0.6971825,0.6410275,0.5486425,0.28041,0.55922,NaN,NaN,NaN,1.2291,0.97698,NaN,NaN,NaN,NaN,0.8860100000000001,0.78268,0.61372,0.79708,0.63678,0.39261,NaN,NaN,1.5742,0.70121,1.5923,0.7131274999999999,0.7662,NaN
"Max",1.3273,0.7978,0.81824,0.70465,0.62623,0.28041,0.89249,NaN,NaN,NaN,1.2291,0.97698,NaN,NaN,NaN,NaN,0.96223,0.78268,0.61372,0.79708,0.63678,0.39261,NaN,NaN,1.5742,0.70121,1.6746,0.77184,0.7662,NaN
"NAs",1.0,1.0,1.0,3.0,1.0,4.0,2.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,3.0,4.0,5.0
"NA%",20.0,20.0,20.0,60.0,20.0,80.0,40.0,100.0,100.0,100.0,80.0,80.0,100.0,100.0,100.0,100.0,60.0,80.0,80.0,80.0,80.0,80.0,100.0,100.0,80.0,80.0,60.0,60.0,80.0,100.0
"unique",4.0,4.0,4.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0
"error",0.0532728259127406,0.022499842314262258,0.041815885506935845,0.08997580237208223,0.02977543299258355,NaN,0.12914256761567958,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10779135772407732,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11638977618330577,0.08303201378083035,NaN,NaN
