"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",0.85002,1.3613,1.1013,1.2438,1.0528,NA,1.0057,1.1117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",0.81447,1.1234,1.2403,NA,1.0888,1.2062,1.0221,0.98087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",1.0631,NA,NA,NA,NA,NA,NA,1.1893,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8139,1.8507,NA,1.0849,NA,1.5544,NA,NA,NA,NA,1.3689,NA,NA
"P_MS0019_01",1.1313,1.011,NA,NA,NA,NA,NA,NA,NA,1.8569,NA,1.7177,NA,1.2153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7801,1.484,NA,NA,NA,NA
"P_MS0021_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",0.9647225,1.1652333333333333,1.1707999999999998,1.2438,1.0708,1.2062,1.0139,1.0939566666666665,NaN,1.8569,NaN,1.7177,NaN,1.2153,NaN,NaN,NaN,1.8139,1.8507,NaN,1.0849,NaN,1.5544,NaN,0.7801,1.484,NaN,1.3689,NaN,NaN
"Min",0.81447,1.011,1.1013,1.2438,1.0528,1.2062,1.0057,0.98087,NaN,1.8569,NaN,1.7177,NaN,1.2153,NaN,NaN,NaN,1.8139,1.8507,NaN,1.0849,NaN,1.5544,NaN,0.7801,1.484,NaN,1.3689,NaN,NaN
"Q25",0.8411325000000001,1.0672,1.13605,1.2438,1.0617999999999999,1.2062,1.0098,1.046285,NaN,1.8569,NaN,1.7177,NaN,1.2153,NaN,NaN,NaN,1.8139,1.8507,NaN,1.0849,NaN,1.5544,NaN,0.7801,1.484,NaN,1.3689,NaN,NaN
"Q50",0.95656,1.1234,1.1707999999999998,1.2438,1.0708,1.2062,1.0139,1.1117,NaN,1.8569,NaN,1.7177,NaN,1.2153,NaN,NaN,NaN,1.8139,1.8507,NaN,1.0849,NaN,1.5544,NaN,0.7801,1.484,NaN,1.3689,NaN,NaN
"Q75",1.08015,1.24235,1.20555,1.2438,1.0798,1.2062,1.018,1.1505,NaN,1.8569,NaN,1.7177,NaN,1.2153,NaN,NaN,NaN,1.8139,1.8507,NaN,1.0849,NaN,1.5544,NaN,0.7801,1.484,NaN,1.3689,NaN,NaN
"Max",1.1313,1.3613,1.2403,1.2438,1.0888,1.2062,1.0221,1.1893,NaN,1.8569,NaN,1.7177,NaN,1.2153,NaN,NaN,NaN,1.8139,1.8507,NaN,1.0849,NaN,1.5544,NaN,0.7801,1.484,NaN,1.3689,NaN,NaN
"NAs",1.0,2.0,3.0,4.0,3.0,4.0,3.0,2.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0
"NA%",20.0,40.0,60.0,80.0,60.0,80.0,60.0,40.0,100.0,80.0,100.0,80.0,100.0,80.0,100.0,100.0,100.0,80.0,80.0,100.0,80.0,100.0,80.0,100.0,80.0,80.0,100.0,80.0,100.0,100.0
"unique",4.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
"error",0.03904022318791863,0.059619202101833434,0.04914392129246506,NaN,0.012727922061357866,NaN,0.005798275605729679,0.035113918787178865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
