"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",1.0667,0.5122,0.67951,0.99705,1.1507,1.2849,0.44875,0.75407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",NA,NA,NA,NA,NA,NA,NA,0.99394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0019_01",NA,0.97712,NA,NA,NA,NA,NA,NA,1.0554,0.7586,1.2389,0.91739,0.98372,0.91978,0.89408,0.84506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0021_01",1.1364,0.97951,NA,NA,NA,NA,NA,NA,0.91572,0.89947,1.1068,1.0178,1.0835,1.1789,0.96176,1.0042,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7536,NA,NA,5.9174,0.15042
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",1.10155,0.8229433333333334,0.67951,0.99705,1.1507,1.2849,0.44875,0.874005,0.98556,0.829035,1.17285,0.967595,1.03361,1.04934,0.92792,0.9246300000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.7536,NaN,NaN,5.9174,0.15042
"Min",1.0667,0.5122,0.67951,0.99705,1.1507,1.2849,0.44875,0.75407,0.91572,0.7586,1.1068,0.91739,0.98372,0.91978,0.89408,0.84506,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.7536,NaN,NaN,5.9174,0.15042
"Q25",1.084125,0.74466,0.67951,0.99705,1.1507,1.2849,0.44875,0.8140375,0.9506399999999999,0.7938175000000001,1.139825,0.9424925,1.0086650000000001,0.98456,0.911,0.884845,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.7536,NaN,NaN,5.9174,0.15042
"Q50",1.10155,0.97712,0.67951,0.99705,1.1507,1.2849,0.44875,0.874005,0.98556,0.829035,1.17285,0.967595,1.03361,1.04934,0.92792,0.9246300000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.7536,NaN,NaN,5.9174,0.15042
"Q75",1.118975,0.978315,0.67951,0.99705,1.1507,1.2849,0.44875,0.9339725,1.02048,0.8642525,1.2058749999999998,0.9926975,1.058555,1.11412,0.9448399999999999,0.964415,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.7536,NaN,NaN,5.9174,0.15042
"Max",1.1364,0.97951,0.67951,0.99705,1.1507,1.2849,0.44875,0.99394,1.0554,0.89947,1.2389,1.0178,1.0835,1.1789,0.96176,1.0042,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.7536,NaN,NaN,5.9174,0.15042
"NAs",3.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0
"NA%",60.0,40.0,80.0,80.0,80.0,80.0,80.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,80.0,80.0
"unique",2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
"error",0.024642671324351217,0.08970475797695295,NaN,NaN,NaN,NaN,NaN,0.08480685180160859,0.04938433759806845,0.049805066132874456,0.04670440289737142,0.03550029594947062,0.03527755731339681,0.0916127545705291,0.023928493475352756,0.05626448657901357,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
