"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"S_MS0006_01",1.1661,1.1167,1.2512,1.2519,0.98413,NA,1.3521,1.2322,1.3757,1.3717,1.3099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0006_02",1.1938,1.0566,1.0087,0.91498,NA,NA,1.0919,1.026,NA,NA,0.83686,0.95628,NA,0.7919,1.2286,1.0002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0006_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9729,NA,NA,NA,NA,NA
"S_MS0008_01",1.0677,1.0283,1.0931,NA,NA,0.92141,NA,1.0284,1.2312,1.0523,0.9922,NA,NA,1.146,0.73932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0008_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65328,NA,NA,NA,NA
"S_MS0009_01",NA,NA,0.81207,0.81607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_01",1.1909,0.94402,0.92865,0.9344,1.0486,0.96865,1.0836,0.97296,NA,NA,NA,NA,NA,NA,NA,NA,0.96844,0.99901,0.87575,0.92302,0.87175,0.97371,1.4055,0.88354,NA,NA,0.93503,0.86958,NA,NA
"S_MS0016_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98288,0.99567,0.9088,0.89478,1.1543,1.2783,0.95996,NA,NA,NA,NA,NA,NA
"S_MS0016_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92601,0.88698,NA,NA
"S_MS0021_01",NA,1.0267,0.99049,1.0683,1.0858,1.0598,NA,NA,NA,1.1759,NA,0.93426,1.3307,NA,NA,0.98111,1.1391,1.0217,1.0591,1.1485,NA,1.0558,1.0453,0.99696,NA,NA,NA,NA,NA,NA
"S_MS0021_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0867,0.9207,1.1456,NA,NA,1.0681,0.99489,1.133,NA,NA,NA,NA,NA,NA
"S_MS0021_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1809,NA,0.80919,1.1299,0.91241,NA
