"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",NA,NA,NA,NA,NA,NA,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",NA,NA,NA,NA,NA,1.2176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0019_01",0.96811,NA,0.92872,0.87499,NA,NA,NA,0.84423,0.78966,NA,NA,0.87862,NA,NA,0.94833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88941,NA,NA,NA,NA
"P_MS0021_01",NA,NA,NA,NA,1.1945,NA,NA,NA,NA,1.1866,NA,1.0945,1.0807,1.3368,NA,1.1203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",0.96811,NaN,0.92872,0.87499,1.1945,1.2176,1.11,0.84423,0.78966,1.1866,NaN,0.98656,1.0807,1.3368,0.94833,1.1203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.88941,NaN,NaN,NaN,NaN
"Min",0.96811,NaN,0.92872,0.87499,1.1945,1.2176,1.11,0.84423,0.78966,1.1866,NaN,0.87862,1.0807,1.3368,0.94833,1.1203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.88941,NaN,NaN,NaN,NaN
"Q25",0.96811,NaN,0.92872,0.87499,1.1945,1.2176,1.11,0.84423,0.78966,1.1866,NaN,0.93259,1.0807,1.3368,0.94833,1.1203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.88941,NaN,NaN,NaN,NaN
"Q50",0.96811,NaN,0.92872,0.87499,1.1945,1.2176,1.11,0.84423,0.78966,1.1866,NaN,0.98656,1.0807,1.3368,0.94833,1.1203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.88941,NaN,NaN,NaN,NaN
"Q75",0.96811,NaN,0.92872,0.87499,1.1945,1.2176,1.11,0.84423,0.78966,1.1866,NaN,1.04053,1.0807,1.3368,0.94833,1.1203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.88941,NaN,NaN,NaN,NaN
"Max",0.96811,NaN,0.92872,0.87499,1.1945,1.2176,1.11,0.84423,0.78966,1.1866,NaN,1.0945,1.0807,1.3368,0.94833,1.1203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.88941,NaN,NaN,NaN,NaN
"NAs",4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0
"NA%",80.0,100.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,100.0,60.0,80.0,80.0,80.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0
"unique",1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"error",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.07632510596127597,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
