"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",0.86537,NA,1.0203,1.0303,0.82661,NA,0.82038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",0.43896,0.84427,NA,0.72912,NA,NA,NA,0.67944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",0.96614,0.71317,0.62188,0.88938,0.20449,0.34995,0.23406,0.73687,NA,NA,NA,NA,NA,NA,NA,NA,0.7004,0.95334,0.56617,1.0564,0.6931,0.7739,0.89566,0.98069,NA,NA,1.282,0.62575,NA,NA
"P_MS0019_01",NA,1.3913,NA,1.0256,NA,NA,NA,0.77659,0.86025,0.86594,NA,NA,0.97592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.60986,NA,NA,NA,NA
"P_MS0021_01",0.90383,0.90376,0.8352,0.86282,1.547,0.84974,0.75883,0.71273,0.79012,0.78194,1.0546,0.73752,NA,0.7571,1.0051,0.76797,1.2054,0.9548,0.89823,1.1277,1.1113,1.2673,0.62084,0.93348,1.2873,0.65005,1.3345,0.68423,0.73527,1.0995
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",0.793575,0.963125,0.8257933333333334,0.9074440000000001,0.8593666666666667,0.599845,0.6044233333333334,0.7264075000000001,0.8251850000000001,0.82394,1.0546,0.73752,0.97592,0.7571,1.0051,0.76797,0.9529000000000001,0.95407,0.7322,1.09205,0.9022,1.0206,0.75825,0.957085,1.2873,0.629955,1.3082500000000001,0.65499,0.73527,1.0995
"Min",0.43896,0.71317,0.62188,0.72912,0.20449,0.34995,0.23406,0.67944,0.79012,0.78194,1.0546,0.73752,0.97592,0.7571,1.0051,0.76797,0.7004,0.95334,0.56617,1.0564,0.6931,0.7739,0.62084,0.93348,1.2873,0.60986,1.282,0.62575,0.73527,1.0995
"Q25",0.7587675,0.811495,0.72854,0.86282,0.51555,0.4748975,0.496445,0.7044075,0.8076525000000001,0.80294,1.0546,0.73752,0.97592,0.7571,1.0051,0.76797,0.82665,0.953705,0.6491849999999999,1.074225,0.79765,0.89725,0.689545,0.9452825,1.2873,0.6199075000000001,1.295125,0.64037,0.73527,1.0995
"Q50",0.8846,0.874015,0.8352,0.88938,0.82661,0.599845,0.75883,0.7248,0.8251850000000001,0.82394,1.0546,0.73752,0.97592,0.7571,1.0051,0.76797,0.9529000000000001,0.95407,0.7322,1.09205,0.9022,1.0206,0.75825,0.957085,1.2873,0.629955,1.3082500000000001,0.65499,0.73527,1.0995
"Q75",0.9194074999999999,1.025645,0.9277500000000001,1.0256,1.1868049999999999,0.7247925,0.789605,0.7468,0.8427175,0.84494,1.0546,0.73752,0.97592,0.7571,1.0051,0.76797,1.07915,0.9544349999999999,0.815215,1.109875,1.00675,1.14395,0.826955,0.9688874999999999,1.2873,0.6400025,1.321375,0.66961,0.73527,1.0995
"Max",0.96614,1.3913,1.0203,1.0303,1.547,0.84974,0.82038,0.77659,0.86025,0.86594,1.0546,0.73752,0.97592,0.7571,1.0051,0.76797,1.2054,0.9548,0.89823,1.1277,1.1113,1.2673,0.89566,0.98069,1.2873,0.65005,1.3345,0.68423,0.73527,1.0995
"NAs",1.0,1.0,2.0,0.0,2.0,3.0,2.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0
"NA%",20.0,20.0,40.0,0.0,40.0,60.0,40.0,20.0,60.0,60.0,80.0,80.0,80.0,80.0,80.0,80.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,80.0,60.0,60.0,60.0,80.0,80.0
"unique",4.0,4.0,3.0,5.0,3.0,2.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0
"error",0.06000714618901652,0.07408638635910109,0.06645883281595652,0.025133940303899826,0.22395138967427067,0.17670244908461233,0.10740569487970641,0.010227380809824509,0.024794699282306258,0.029698484809835023,NaN,NaN,NaN,NaN,NaN,NaN,0.17854446224960324,0.0005161879502661856,0.11740093888040248,0.02520835674930039,0.14785602794610705,0.1744432429187213,0.09716354280284352,0.016691255569908445,NaN,0.014209310767943694,0.01856155300614687,0.02067580228189464,NaN,NaN
