"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",NA,NA,NA,NA,NA,NA,0.20202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",1.4823,1.2131,1.2108,0.76948,0.64026,0.27976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",NA,NA,NA,0.56607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0019_01",0.86079,1.0643,NA,0.96622,1.0351,NA,NA,NA,1.3753,1.307,NA,0.8932,NA,0.4928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1225,0.79543,NA,NA,NA,NA
"P_MS0021_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",1.171545,1.1387,1.2108,0.7672566666666666,0.83768,0.27976,0.20202,NaN,1.3753,1.307,NaN,0.8932,NaN,0.4928,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1225,0.79543,NaN,NaN,NaN,NaN
"Min",0.86079,1.0643,1.2108,0.56607,0.64026,0.27976,0.20202,NaN,1.3753,1.307,NaN,0.8932,NaN,0.4928,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1225,0.79543,NaN,NaN,NaN,NaN
"Q25",1.0161675,1.1015,1.2108,0.667775,0.73897,0.27976,0.20202,NaN,1.3753,1.307,NaN,0.8932,NaN,0.4928,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1225,0.79543,NaN,NaN,NaN,NaN
"Q50",1.171545,1.1387,1.2108,0.76948,0.83768,0.27976,0.20202,NaN,1.3753,1.307,NaN,0.8932,NaN,0.4928,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1225,0.79543,NaN,NaN,NaN,NaN
"Q75",1.3269224999999998,1.1759000000000002,1.2108,0.86785,0.93639,0.27976,0.20202,NaN,1.3753,1.307,NaN,0.8932,NaN,0.4928,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1225,0.79543,NaN,NaN,NaN,NaN
"Max",1.4823,1.2131,1.2108,0.96622,1.0351,0.27976,0.20202,NaN,1.3753,1.307,NaN,0.8932,NaN,0.4928,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1225,0.79543,NaN,NaN,NaN,NaN
"NAs",3.0,3.0,4.0,2.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0
"NA%",60.0,60.0,80.0,40.0,60.0,80.0,80.0,100.0,80.0,80.0,100.0,80.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,80.0,100.0,100.0,100.0,100.0
"unique",2.0,2.0,1.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
"error",0.21973696778762555,0.05260874452027915,NaN,0.0666947549439762,0.13959702074184815,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
