"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",1.1639,0.92379,1.1828,1.1074,1.1015,1.1926,1.0989,1.1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",1.202,0.95524,1.2368,0.94797,1.055,1.2926,1.1507,1.2225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",1.038,1.1377,1.0459,1.496,0.38983,0.38809,0.54011,1.1197,NA,NA,NA,NA,NA,NA,NA,NA,1.2159,0.95772,0.69504,1.035,0.74976,0.91532,0.85762,1.2301,NA,NA,0.96428,1.4972,NA,NA
"P_MS0019_01",1.7538,1.0534,1.2168,1.3285,1.2419,0.92725,1.3156,1.8339,1.2238,0.98529,1.0284,0.84442,1.1074,1.2023,0.87534,1.1325,NA,NA,NA,NA,NA,NA,NA,NA,1.2016,1.8746,NA,NA,NA,NA
"P_MS0021_01",1.0243,0.95083,0.60821,1.1672,0.84648,0.80257,1.3052,1.3524,1.0295,1.1275,1.2883,1.4177,1.2732,1.2506,1.2784,1.3194,0.99584,1.2151,1.2707,1.2601,1.3264,1.3354,1.3503,1.215,0.96838,0.88119,1.0202,1.0153,1.0005,1.2064
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",1.2364000000000002,1.004192,1.0581019999999999,1.2094140000000002,0.9269419999999998,0.920622,1.0821020000000001,1.34494,1.1266500000000002,1.056395,1.15835,1.13106,1.1903000000000001,1.2264499999999998,1.07687,1.22595,1.10587,1.08641,0.9828699999999999,1.1475499999999998,1.03808,1.12536,1.10396,1.22255,1.08499,1.377895,0.99224,1.25625,1.0005,1.2064
"Min",1.0243,0.92379,0.60821,0.94797,0.38983,0.38809,0.54011,1.1197,1.0295,0.98529,1.0284,0.84442,1.1074,1.2023,0.87534,1.1325,0.99584,0.95772,0.69504,1.035,0.74976,0.91532,0.85762,1.215,0.96838,0.88119,0.96428,1.0153,1.0005,1.2064
"Q25",1.038,0.95083,1.0459,1.1074,0.84648,0.80257,1.0989,1.1962,1.0780750000000001,1.0208425,1.093375,0.98774,1.14885,1.214375,0.976105,1.179225,1.0508549999999999,1.022065,0.8389549999999999,1.091275,0.8939199999999999,1.02034,0.98079,1.2187750000000002,1.026685,1.1295425,0.97826,1.1357750000000002,1.0005,1.2064
"Q50",1.1639,0.95524,1.1828,1.1672,1.055,0.92725,1.1507,1.2225,1.1266500000000002,1.056395,1.15835,1.13106,1.1903000000000001,1.2264499999999998,1.07687,1.22595,1.10587,1.08641,0.9828699999999999,1.1475499999999998,1.03808,1.12536,1.10396,1.22255,1.08499,1.377895,0.99224,1.25625,1.0005,1.2064
"Q75",1.202,1.0534,1.2168,1.3285,1.1015,1.1926,1.3052,1.3524,1.1752250000000002,1.0919474999999998,1.223325,1.2743799999999998,1.2317500000000001,1.2385249999999999,1.177635,1.272675,1.160885,1.150755,1.126785,1.203825,1.18224,1.23038,1.22713,1.2263249999999999,1.143295,1.6262475,1.00622,1.376725,1.0005,1.2064
"Max",1.7538,1.1377,1.2368,1.496,1.2419,1.2926,1.3156,1.8339,1.2238,1.1275,1.2883,1.4177,1.2732,1.2506,1.2784,1.3194,1.2159,1.2151,1.2707,1.2601,1.3264,1.3354,1.3503,1.2301,1.2016,1.8746,1.0202,1.4972,1.0005,1.2064
"NAs",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0
"NA%",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,80.0,80.0
"unique",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0
"error",0.05987414634046986,0.01787570873559982,0.05246134978057656,0.04205411441464438,0.06641018916401308,0.07140799682668601,0.06348521245770547,0.05718266625473144,0.06869542379227307,0.05027882767626944,0.09188852621519185,0.202685087759312,0.058619152160364854,0.017076628765655126,0.14250322961252493,0.0660791287018828,0.07780295913395584,0.09099757167089681,0.20352654482892396,0.07958486822254594,0.2038730271517054,0.1485207083204224,0.1741886844774941,0.005338656197958395,0.0824557217541633,0.3512234737492641,0.019770705601975858,0.17037737892689864,NaN,NaN
