"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",0.96026,0.85401,0.56934,0.93081,1.0394,0.85127,0.82165,0.76617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",1.0092,1.0986,0.84934,0.89093,0.9297,NA,0.78706,0.93389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3141,0.91471,0.8619,NA,0.58458,0.79898,0.88523,NA,NA,NA,NA,NA,NA,NA
"P_MS0019_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0021_01",NA,NA,NA,NA,1.0953,NA,2.2718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",0.9847300000000001,0.976305,0.70934,0.9108700000000001,1.0214666666666667,0.85127,1.2935033333333332,0.8500300000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.3141,0.91471,0.8619,NaN,0.58458,0.79898,0.88523,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Min",0.96026,0.85401,0.56934,0.89093,0.9297,0.85127,0.78706,0.76617,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.3141,0.91471,0.8619,NaN,0.58458,0.79898,0.88523,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Q25",0.9724950000000001,0.9151575000000001,0.63934,0.9009,0.98455,0.85127,0.8043549999999999,0.8081,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.3141,0.91471,0.8619,NaN,0.58458,0.79898,0.88523,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Q50",0.9847300000000001,0.976305,0.70934,0.9108700000000001,1.0394,0.85127,0.82165,0.8500300000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.3141,0.91471,0.8619,NaN,0.58458,0.79898,0.88523,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Q75",0.9969650000000001,1.0374524999999999,0.77934,0.92084,1.06735,0.85127,1.546725,0.8919600000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.3141,0.91471,0.8619,NaN,0.58458,0.79898,0.88523,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Max",1.0092,1.0986,0.84934,0.93081,1.0953,0.85127,2.2718,0.93389,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.3141,0.91471,0.8619,NaN,0.58458,0.79898,0.88523,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"NAs",3.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"NA%",60.0,60.0,60.0,60.0,40.0,80.0,40.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,80.0,80.0,100.0,80.0,80.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"unique",2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"error",0.017302902935634853,0.08647562380520882,0.09899494936611666,0.014099709216859766,0.02808131710533483,NaN,0.28246875796435594,0.05929797467030387,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
