"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"S_MS0006_01",1.0128,0.77319,1.1417,0.97509,0.89873,0.87893,1.0966,0.95706,NA,1.1446,NA,0.78378,1.043,NA,1.1055,1.0589,NA,NA,NA,NA,NA,NA,NA,NA,1.1568,NA,NA,NA,NA,NA
"S_MS0006_02",NA,NA,1.2081,1.0351,1.2258,NA,1.1475,NA,1.0684,1.1322,NA,1.2324,1.4471,1.2432,1.2068,1.1852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0006_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2217,NA,NA,NA,NA,NA
"S_MS0008_01",NA,NA,NA,NA,0.96197,0.84858,NA,NA,1.2291,NA,NA,NA,0.95488,1.1833,NA,0.96971,NA,NA,NA,NA,NA,NA,NA,NA,1.1398,NA,NA,NA,NA,NA
"S_MS0008_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91824,1.1155,NA,NA,NA,NA
"S_MS0009_01",0.89907,0.66665,0.67222,0.66303,0.72204,0.74297,0.83633,0.80805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_01",1.1453,0.78539,0.77722,0.98663,0.88923,0.79647,0.77736,0.76855,NA,NA,NA,NA,NA,NA,NA,NA,0.85167,0.8722,0.89971,0.7509,0.94468,0.84093,1.1327,0.87577,NA,NA,0.90734,0.93472,NA,NA
"S_MS0016_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.80317,0.91294,1.1104,0.85504,0.96807,0.91982,0.9526,1.0684,NA,NA,NA,NA,NA,NA
"S_MS0016_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0276,1.0817,NA,NA
"S_MS0021_01",0.90351,0.94045,0.87955,0.83487,0.87685,1.0222,0.87731,0.75905,0.91938,0.79242,0.82229,0.85214,0.81015,1.0197,0.77482,0.83709,0.92885,0.90647,0.8606,0.89456,0.93674,0.83526,0.78754,0.82192,0.8292,0.99152,0.91322,0.95081,0.91676,0.88011
"S_MS0021_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93971,0.85718,1.0596,1.0135,0.91686,0.88393,0.92958,0.67587,NA,NA,NA,NA,NA,NA
"S_MS0021_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.90408,0.81227,0.98021,0.83845,1.0417,0.82422
"N",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"Mean",0.99017,0.79142,0.9357580000000001,0.8989439999999999,0.9291033333333334,0.8578300000000001,0.9470199999999999,0.8231774999999999,1.0722933333333333,1.0230733333333333,0.82229,0.9561066666666665,1.0637825,1.1487333333333334,1.02904,1.012725,0.8808499999999999,0.8871975,0.9825775,0.8785,0.9415875,0.8699849999999999,0.950605,0.86049,1.0283033333333333,0.9730966666666667,0.9570925,0.95142,0.97923,0.852165
"Min",0.89907,0.66665,0.67222,0.66303,0.72204,0.74297,0.77736,0.75905,0.91938,0.79242,0.82229,0.78378,0.81015,1.0197,0.77482,0.83709,0.80317,0.85718,0.8606,0.7509,0.91686,0.83526,0.78754,0.67587,0.8292,0.81227,0.90734,0.83845,0.91676,0.82422
"Q25",0.9024000000000001,0.7465550000000001,0.77722,0.83487,0.879945,0.79647,0.83633,0.766175,0.9938899999999999,0.96231,0.82229,0.81796,0.9186975,1.1015000000000001,0.9401599999999999,0.9365549999999999,0.8395450000000001,0.868445,0.8899325,0.8290050000000001,0.93177,0.8395124999999999,0.8940699999999999,0.7854075,0.90762,0.901895,0.9117500000000001,0.9106525,0.947995,0.8381924999999999
"Q50",0.958155,0.77929,0.87955,0.97509,0.89398,0.84858,0.87731,0.7883,1.0684,1.1322,0.82229,0.85214,0.9989399999999999,1.1833,1.1055,1.014305,0.89026,0.889335,0.979655,0.8748,0.9407099999999999,0.86243,0.94109,0.8488450000000001,1.02902,0.99152,0.946715,0.9427650000000001,0.97923,0.852165
"Q75",1.045925,0.824155,1.1417,0.98663,0.94616,0.87893,1.0966,0.8453025000000001,1.1487500000000002,1.1384,0.82229,1.04227,1.1440249999999998,1.21325,1.15615,1.090475,0.931565,0.9080874999999999,1.0723,0.924295,0.9505275,0.8929025,0.997625,0.9239275,1.15255,1.05351,0.9920575,0.9835325,1.010465,0.8661374999999999
