"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"S_MS0006_01",3.4566,2.9967,2.8093,3.1095,3.0947,3.1956,3.0357,2.8903,2.8654,2.4769,2.6653,2.7649,3.2953,2.2921,2.9056,2.5384,NA,NA,NA,NA,NA,NA,NA,NA,3.2976,3.6118,NA,NA,NA,NA
"S_MS0006_02",3.5092,3.4185,3.4221,3.4855,3.6199,3.6636,3.461,3.1168,2.9404,2.7403,3.0405,3.1093,2.9273,2.5755,3.0973,2.9084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0006_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7045,2.9848,NA,NA,NA,NA
"S_MS0008_01",23.936,4.3866,23.525,19.763,16.644,21.627,NA,21.147,23.754,15.234,22.245,14.942,20.496,21.835,18.002,19.982,NA,NA,NA,NA,NA,NA,NA,NA,26.687,22.165,NA,NA,NA,NA
"S_MS0008_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.837,29.353,NA,NA,NA,NA
"S_MS0009_01",12.299,11.001,11.676,13.843,9.4628,10.722,7.9432,10.304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_01",8.7358,16.867,15.889,14.436,13.44,13.813,14.534,13.847,NA,NA,NA,NA,NA,NA,NA,NA,14.861,12.851,10.93,16.85,15.069,12.573,10.429,12.858,NA,NA,11.366,17.713,NA,NA
"S_MS0016_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.611,14.793,14.233,14.856,15.469,20.313,11.845,16.358,NA,NA,NA,NA,NA,NA
"S_MS0016_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.473,18.835,NA,NA
"S_MS0021_01",30.635,34.994,30.243,27.031,28.027,29.848,32.805,32.044,21.532,21.339,20.522,23.627,24.202,17.51,24.816,19.791,16.447,18.228,17.292,19.052,17.264,17.098,19.011,18.755,25.071,27.072,15.123,27.019,14.559,27.842
"S_MS0021_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.834,28.373,18.745,18.508,21.962,19.491,21.088,20.465,NA,NA,NA,NA,NA,NA
"S_MS0021_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.333,31.89,17.558,34.321,15.271,26.794
"N",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"Mean",13.761933333333333,12.277299999999999,14.594066666666665,13.611333333333334,12.3814,13.811533333333335,12.35578,13.891516666666666,12.772950000000002,10.44755,12.1182,11.110800000000001,12.73015,11.05315,12.205224999999999,11.30495,17.93825,18.56125,15.3,17.3165,17.441,17.36875,15.59325,17.109,19.321683333333333,19.512766666666668,15.629999999999999,24.472,14.915,27.317999999999998
"Min",3.4566,2.9967,2.8093,3.1095,3.0947,3.1956,3.0357,2.8903,2.8654,2.4769,2.6653,2.7649,2.9273,2.2921,2.9056,2.5384,14.861,12.851,10.93,14.856,15.069,12.573,10.429,12.858,3.2976,2.9848,11.366,17.713,14.559,26.794
"Q25",4.815849999999999,3.660525,5.485575,6.0748750000000005,5.0806249999999995,5.4282,3.461,4.913600000000001,2.9216499999999996,2.67445,2.9467000000000003,3.0232,3.2032999999999996,2.50465,3.049375,2.8159,16.0505,14.3075,13.40725,16.3515,15.369,15.96675,11.491000000000001,15.483,8.737625,8.2501,14.18375,18.5545,14.737,27.056
"Q50",10.517399999999999,7.6937999999999995,13.782499999999999,14.1395,11.4514,12.2675,7.9432,12.0755,12.2362,8.98715,11.78125,9.02565,11.89565,10.042750000000002,10.54965,11.3497,17.529,16.5105,15.762500000000001,17.679000000000002,16.3665,18.2945,15.428,17.5565,24.454,24.618499999999997,16.3405,22.927,14.915,27.317999999999998
"Q75",21.02675,15.4005,21.615999999999996,18.43125,15.842999999999998,19.6735,14.534,19.322,22.087500000000002,16.76025,20.952749999999998,17.11325,21.4225,18.591250000000002,19.7055,19.83875,19.41675,20.76425,17.655250000000002,18.644,18.4385,19.6965,19.530250000000002,19.1825,26.283,28.78275,17.786749999999998,28.844499999999996,15.093,27.58
"Max",30.635,34.994,30.243,27.031,28.027,29.848,32.805,32.044,23.754,21.339,22.245,23.627,24.202,21.835,24.816,19.982,21.834,28.373,18.745,19.052,21.962,20.313,21.088,20.465,33.333,31.89,18.473,34.321,15.271,27.842
"NAs",6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,6.0,8.0,8.0,10.0,10.0
"NA%",50.0,50.0,50.0,50.0,50.0,50.0,58.33,50.0,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,50.0,50.0,66.67,66.67,83.33,83.33
"unique",6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,4.0,4.0,2.0,2.0
"error",1.8662687632655544,2.0623796489600172,1.8235134199203549,1.5482700109644478,1.555635092137256,1.7376126537633516,2.466509893935153,1.8740156446167993,2.8582592404512575,2.347280122334855,2.680709982060101,2.5207943727292257,2.802617940166242,2.5272092149328804,2.7464809660405285,2.477644597655537,0.7544693879089241,1.727161428170029,0.8668847241704056,0.47221364779797137,0.7903841102063393,0.8689682189959537,1.3117430257580942,0.8242048440770048,2.1143363458493614,2.1605257466558836,0.7937067311041276,1.941594383490022,0.25173001410241147,0.37052395334175026
