"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",NA,NA,NA,NA,NA,1.128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",NA,0.96431,0.71317,0.74683,NA,0.74453,0.94692,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95743,1.1279,1.0707,0.8482,0.80582,1.0368,0.8808,0.85127,NA,NA,0.7453,1.1019,NA,NA
"P_MS0019_01",NA,NA,NA,NA,NA,1.0766,NA,NA,NA,1.2573,NA,1.4143,1.0322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0021_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",NaN,0.96431,0.71317,0.74683,NaN,0.9830433333333333,0.94692,NaN,NaN,1.2573,NaN,1.4143,1.0322,NaN,NaN,NaN,0.95743,1.1279,1.0707,0.8482,0.80582,1.0368,0.8808,0.85127,NaN,NaN,0.7453,1.1019,NaN,NaN
"Min",NaN,0.96431,0.71317,0.74683,NaN,0.74453,0.94692,NaN,NaN,1.2573,NaN,1.4143,1.0322,NaN,NaN,NaN,0.95743,1.1279,1.0707,0.8482,0.80582,1.0368,0.8808,0.85127,NaN,NaN,0.7453,1.1019,NaN,NaN
"Q25",NaN,0.96431,0.71317,0.74683,NaN,0.9105650000000001,0.94692,NaN,NaN,1.2573,NaN,1.4143,1.0322,NaN,NaN,NaN,0.95743,1.1279,1.0707,0.8482,0.80582,1.0368,0.8808,0.85127,NaN,NaN,0.7453,1.1019,NaN,NaN
"Q50",NaN,0.96431,0.71317,0.74683,NaN,1.0766,0.94692,NaN,NaN,1.2573,NaN,1.4143,1.0322,NaN,NaN,NaN,0.95743,1.1279,1.0707,0.8482,0.80582,1.0368,0.8808,0.85127,NaN,NaN,0.7453,1.1019,NaN,NaN
"Q75",NaN,0.96431,0.71317,0.74683,NaN,1.1023,0.94692,NaN,NaN,1.2573,NaN,1.4143,1.0322,NaN,NaN,NaN,0.95743,1.1279,1.0707,0.8482,0.80582,1.0368,0.8808,0.85127,NaN,NaN,0.7453,1.1019,NaN,NaN
"Max",NaN,0.96431,0.71317,0.74683,NaN,1.128,0.94692,NaN,NaN,1.2573,NaN,1.4143,1.0322,NaN,NaN,NaN,0.95743,1.1279,1.0707,0.8482,0.80582,1.0368,0.8808,0.85127,NaN,NaN,0.7453,1.1019,NaN,NaN
"NAs",5.0,4.0,4.0,4.0,5.0,2.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0
"NA%",100.0,80.0,80.0,80.0,100.0,40.0,80.0,100.0,100.0,80.0,100.0,80.0,80.0,100.0,100.0,100.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,100.0,100.0,80.0,80.0,100.0,100.0
"unique",0.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
"error",NaN,NaN,NaN,NaN,NaN,0.06938375380874538,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
