"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",0.84762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.107,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0019_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7872,NA,NA,NA,1.0474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0021_01",0.88947,0.84717,1.1421,0.91572,0.85006,0.92284,0.81836,0.60352,NA,0.94089,1.1134,0.85679,1.0016,NA,0.92257,NA,0.94111,0.80032,NA,0.94696,NA,NA,NA,NA,NA,1.3509,0.76612,1.3644,NA,NA
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",0.868545,0.84717,1.1421,0.91572,0.85006,0.92284,0.81836,0.60352,NaN,0.94089,1.1134,1.321995,1.0016,NaN,0.92257,1.0474,0.94111,0.80032,NaN,0.94696,NaN,1.107,NaN,NaN,NaN,1.3509,0.76612,1.3644,NaN,NaN
"Min",0.84762,0.84717,1.1421,0.91572,0.85006,0.92284,0.81836,0.60352,NaN,0.94089,1.1134,0.85679,1.0016,NaN,0.92257,1.0474,0.94111,0.80032,NaN,0.94696,NaN,1.107,NaN,NaN,NaN,1.3509,0.76612,1.3644,NaN,NaN
"Q25",0.8580825000000001,0.84717,1.1421,0.91572,0.85006,0.92284,0.81836,0.60352,NaN,0.94089,1.1134,1.0893925,1.0016,NaN,0.92257,1.0474,0.94111,0.80032,NaN,0.94696,NaN,1.107,NaN,NaN,NaN,1.3509,0.76612,1.3644,NaN,NaN
"Q50",0.868545,0.84717,1.1421,0.91572,0.85006,0.92284,0.81836,0.60352,NaN,0.94089,1.1134,1.321995,1.0016,NaN,0.92257,1.0474,0.94111,0.80032,NaN,0.94696,NaN,1.107,NaN,NaN,NaN,1.3509,0.76612,1.3644,NaN,NaN
"Q75",0.8790074999999999,0.84717,1.1421,0.91572,0.85006,0.92284,0.81836,0.60352,NaN,0.94089,1.1134,1.5545974999999999,1.0016,NaN,0.92257,1.0474,0.94111,0.80032,NaN,0.94696,NaN,1.107,NaN,NaN,NaN,1.3509,0.76612,1.3644,NaN,NaN
"Max",0.88947,0.84717,1.1421,0.91572,0.85006,0.92284,0.81836,0.60352,NaN,0.94089,1.1134,1.7872,1.0016,NaN,0.92257,1.0474,0.94111,0.80032,NaN,0.94696,NaN,1.107,NaN,NaN,NaN,1.3509,0.76612,1.3644,NaN,NaN
"NAs",3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0
"NA%",60.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,100.0,80.0,80.0,60.0,80.0,100.0,80.0,80.0,80.0,80.0,100.0,80.0,100.0,80.0,100.0,100.0,100.0,80.0,80.0,80.0,100.0,100.0
"unique",2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
"error",0.014796209396328487,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3289496101418878,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
