"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",NA,1.3681,NA,NA,NA,NA,NA,1.494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0019_01",NA,NA,1.0796,1.0492,NA,NA,NA,0.83927,NA,NA,0.86804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0021_01",0.9428,1.0202,0.78656,1.0908,0.9032,0.82848,1.0151,0.9697,0.97812,0.9504,1.0529,1.0127,1.0199,0.96007,0.96758,1.0476,0.97637,0.93559,0.93911,0.95404,0.89743,0.87985,0.96731,0.92754,1.2306,0.92286,1.0601,1.0044,0.76546,1.1126
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",0.9428,1.19415,0.9330799999999999,1.0699999999999998,0.9032,0.82848,1.0151,1.10099,0.97812,0.9504,0.9604699999999999,1.0127,1.0199,0.96007,0.96758,1.0476,0.97637,0.93559,0.93911,0.95404,0.89743,0.87985,0.96731,0.92754,1.2306,0.92286,1.0601,1.0044,0.76546,1.1126
"Min",0.9428,1.0202,0.78656,1.0492,0.9032,0.82848,1.0151,0.83927,0.97812,0.9504,0.86804,1.0127,1.0199,0.96007,0.96758,1.0476,0.97637,0.93559,0.93911,0.95404,0.89743,0.87985,0.96731,0.92754,1.2306,0.92286,1.0601,1.0044,0.76546,1.1126
"Q25",0.9428,1.107175,0.85982,1.0595999999999999,0.9032,0.82848,1.0151,0.904485,0.97812,0.9504,0.914255,1.0127,1.0199,0.96007,0.96758,1.0476,0.97637,0.93559,0.93911,0.95404,0.89743,0.87985,0.96731,0.92754,1.2306,0.92286,1.0601,1.0044,0.76546,1.1126
"Q50",0.9428,1.19415,0.9330799999999999,1.0699999999999998,0.9032,0.82848,1.0151,0.9697,0.97812,0.9504,0.9604699999999999,1.0127,1.0199,0.96007,0.96758,1.0476,0.97637,0.93559,0.93911,0.95404,0.89743,0.87985,0.96731,0.92754,1.2306,0.92286,1.0601,1.0044,0.76546,1.1126
"Q75",0.9428,1.281125,1.0063399999999998,1.0804,0.9032,0.82848,1.0151,1.2318500000000001,0.97812,0.9504,1.0066849999999998,1.0127,1.0199,0.96007,0.96758,1.0476,0.97637,0.93559,0.93911,0.95404,0.89743,0.87985,0.96731,0.92754,1.2306,0.92286,1.0601,1.0044,0.76546,1.1126
"Max",0.9428,1.3681,1.0796,1.0908,0.9032,0.82848,1.0151,1.494,0.97812,0.9504,1.0529,1.0127,1.0199,0.96007,0.96758,1.0476,0.97637,0.93559,0.93911,0.95404,0.89743,0.87985,0.96731,0.92754,1.2306,0.92286,1.0601,1.0044,0.76546,1.1126
"NAs",4.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
"NA%",80.0,60.0,60.0,60.0,80.0,80.0,80.0,40.0,80.0,80.0,60.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0
"unique",1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"error",NaN,0.12300122458739997,0.10360528557945288,0.014707821048680217,NaN,NaN,NaN,0.11551606011479289,NaN,NaN,0.06535787978507256,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
