"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",NA,0.78119,0.46868,NA,0.62245,0.91188,1.002,0.71769,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.108,1.0159,1.1161,1.2162,NA,1.0897,NA,NA,NA,0.92967,NA,NA,NA
"P_MS0019_01",0.83036,1.1519,NA,1.1404,0.6478,NA,NA,NA,NA,NA,0.75484,0.75041,0.69841,NA,0.84227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63812,NA,NA,NA,NA
"P_MS0021_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83665,NA
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",0.83036,0.966545,0.46868,1.1404,0.6351249999999999,0.91188,1.002,0.71769,NaN,NaN,0.75484,0.75041,0.69841,NaN,0.84227,NaN,NaN,1.108,1.0159,1.1161,1.2162,NaN,1.0897,NaN,NaN,0.63812,0.92967,NaN,0.83665,NaN
"Min",0.83036,0.78119,0.46868,1.1404,0.62245,0.91188,1.002,0.71769,NaN,NaN,0.75484,0.75041,0.69841,NaN,0.84227,NaN,NaN,1.108,1.0159,1.1161,1.2162,NaN,1.0897,NaN,NaN,0.63812,0.92967,NaN,0.83665,NaN
"Q25",0.83036,0.8738675,0.46868,1.1404,0.6287874999999999,0.91188,1.002,0.71769,NaN,NaN,0.75484,0.75041,0.69841,NaN,0.84227,NaN,NaN,1.108,1.0159,1.1161,1.2162,NaN,1.0897,NaN,NaN,0.63812,0.92967,NaN,0.83665,NaN
"Q50",0.83036,0.966545,0.46868,1.1404,0.6351249999999999,0.91188,1.002,0.71769,NaN,NaN,0.75484,0.75041,0.69841,NaN,0.84227,NaN,NaN,1.108,1.0159,1.1161,1.2162,NaN,1.0897,NaN,NaN,0.63812,0.92967,NaN,0.83665,NaN
"Q75",0.83036,1.0592225,0.46868,1.1404,0.6414625,0.91188,1.002,0.71769,NaN,NaN,0.75484,0.75041,0.69841,NaN,0.84227,NaN,NaN,1.108,1.0159,1.1161,1.2162,NaN,1.0897,NaN,NaN,0.63812,0.92967,NaN,0.83665,NaN
"Max",0.83036,1.1519,0.46868,1.1404,0.6478,0.91188,1.002,0.71769,NaN,NaN,0.75484,0.75041,0.69841,NaN,0.84227,NaN,NaN,1.108,1.0159,1.1161,1.2162,NaN,1.0897,NaN,NaN,0.63812,0.92967,NaN,0.83665,NaN
"NAs",4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0
"NA%",80.0,60.0,80.0,80.0,60.0,80.0,80.0,80.0,100.0,100.0,80.0,80.0,80.0,100.0,80.0,100.0,100.0,80.0,80.0,80.0,80.0,100.0,80.0,100.0,100.0,80.0,80.0,100.0,80.0,100.0
"unique",1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
"error",NaN,0.13106577742683248,NaN,NaN,0.008962578451539523,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
