"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"S_MS0006_01",1.0132,1.3956,NA,NA,NA,NA,1.2007,0.95725,1.2956,1.2294,1.6029,1.5373,0.99923,1.1575,0.8812,1.0003,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.002,NA,NA,NA,NA
"S_MS0006_02",NA,1.0506,1.1112,1.0985,NA,NA,NA,1.1173,NA,NA,1.1571,NA,NA,NA,NA,1.0833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0006_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0008_01",1.1119,0.58874,1.0751,1.1033,1.0853,0.84075,NA,NA,1.1298,1.0725,1.0369,1.0669,1.0357,1.0551,1.0522,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1009,NA,NA,NA,NA,NA
"S_MS0008_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0544,NA,NA,NA,NA,NA
"S_MS0009_01",0.95917,NA,0.91997,NA,0.90054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_01",0.94597,1.074,1.026,1.0222,NA,1.0449,NA,1.0184,NA,NA,NA,NA,NA,NA,NA,NA,1.1371,0.99402,NA,NA,NA,1.0022,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67385,NA,NA
"S_MS0021_01",NA,1.1069,1.0488,NA,NA,NA,NA,1.0666,NA,NA,NA,1.0302,1.2804,1.0172,NA,1.0231,NA,1.3316,NA,NA,1.2167,NA,NA,0.96728,NA,NA,NA,NA,NA,NA
