"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",1.1024,0.97435,0.97915,0.88158,0.93474,0.97097,0.54379,0.50432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",1.0344,1.019,0.92887,0.91905,0.9758,0.72866,0.42946,0.41275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0019_01",0.90964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0021_01",0.99613,1.0109,1.1839,0.81728,0.56808,1.0136,0.35669,NA,NA,0.97801,1.0787,1.0485,NA,0.68167,0.7113,0.76374,1.0522,0.74758,1.0146,0.88755,0.68298,0.58365,NA,NA,1.15,0.89118,2.0362,0.42839,1.7271,NA
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",1.0106424999999999,1.0014166666666666,1.03064,0.8726366666666667,0.8262066666666668,0.90441,0.4433133333333333,0.458535,NaN,0.97801,1.0787,1.0485,NaN,0.68167,0.7113,0.76374,1.0522,0.74758,1.0146,0.88755,0.68298,0.58365,NaN,NaN,1.15,0.89118,2.0362,0.42839,1.7271,NaN
"Min",0.90964,0.97435,0.92887,0.81728,0.56808,0.72866,0.35669,0.41275,NaN,0.97801,1.0787,1.0485,NaN,0.68167,0.7113,0.76374,1.0522,0.74758,1.0146,0.88755,0.68298,0.58365,NaN,NaN,1.15,0.89118,2.0362,0.42839,1.7271,NaN
"Q25",0.9745075,0.992625,0.95401,0.84943,0.75141,0.849815,0.393075,0.43564250000000004,NaN,0.97801,1.0787,1.0485,NaN,0.68167,0.7113,0.76374,1.0522,0.74758,1.0146,0.88755,0.68298,0.58365,NaN,NaN,1.15,0.89118,2.0362,0.42839,1.7271,NaN
"Q50",1.0152649999999999,1.0109,0.97915,0.88158,0.93474,0.97097,0.42946,0.458535,NaN,0.97801,1.0787,1.0485,NaN,0.68167,0.7113,0.76374,1.0522,0.74758,1.0146,0.88755,0.68298,0.58365,NaN,NaN,1.15,0.89118,2.0362,0.42839,1.7271,NaN
"Q75",1.0514000000000001,1.0149499999999998,1.081525,0.900315,0.9552700000000001,0.9922850000000001,0.486625,0.4814275,NaN,0.97801,1.0787,1.0485,NaN,0.68167,0.7113,0.76374,1.0522,0.74758,1.0146,0.88755,0.68298,0.58365,NaN,NaN,1.15,0.89118,2.0362,0.42839,1.7271,NaN
"Max",1.1024,1.019,1.1839,0.91905,0.9758,1.0136,0.54379,0.50432,NaN,0.97801,1.0787,1.0485,NaN,0.68167,0.7113,0.76374,1.0522,0.74758,1.0146,0.88755,0.68298,0.58365,NaN,NaN,1.15,0.89118,2.0362,0.42839,1.7271,NaN
"NAs",1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0
"NA%",20.0,40.0,40.0,40.0,40.0,40.0,40.0,60.0,100.0,80.0,80.0,80.0,100.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,100.0,100.0,80.0,80.0,80.0,80.0,80.0,100.0
"unique",4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
"error",0.02010181131712182,0.007929241475095203,0.045028991031704595,0.017157021994032177,0.07482833163190807,0.051229739735170775,0.03143872105352699,0.03237488397662607,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
