"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",0.92086,0.95085,1.1629,1.3843,NA,0.87529,1.1337,0.53351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",0.99703,1.0937,1.3291,1.2939,0.82095,0.82292,1.2549,0.64211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",0.9307,0.81195,NA,0.48808,0.94917,1.2006,1.1362,0.51849,NA,NA,NA,NA,NA,NA,NA,NA,1.0754,0.87536,NA,NA,NA,1.9412,0.96207,NA,NA,NA,NA,0.25315,NA,NA
"P_MS0019_01",0.96191,1.5032,1.4444,1.4209,0.95936,NA,0.57406,0.67019,0.83837,0.89039,1.086,NA,0.88523,0.84252,1.0045,0.55809,NA,NA,NA,NA,NA,NA,NA,NA,0.8028,0.9301,NA,NA,NA,NA
"P_MS0021_01",0.9539,1.1159,1.4016,1.0561,1.7442,0.93834,0.81073,0.8011,NA,NA,1.1889,NA,1.0156,NA,0.81975,NA,NA,NA,0.77584,0.99325,NA,NA,NA,NA,NA,NA,NA,NA,1.6054,NA
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",0.9528800000000001,1.09512,1.3345,1.1286559999999999,1.11842,0.9592875000000001,0.981918,0.6330799999999999,0.83837,0.89039,1.13745,NaN,0.950415,0.84252,0.912125,0.55809,1.0754,0.87536,0.77584,0.99325,NaN,1.9412,0.96207,NaN,0.8028,0.9301,NaN,0.25315,1.6054,NaN
"Min",0.92086,0.81195,1.1629,0.48808,0.82095,0.82292,0.57406,0.51849,0.83837,0.89039,1.086,NaN,0.88523,0.84252,0.81975,0.55809,1.0754,0.87536,0.77584,0.99325,NaN,1.9412,0.96207,NaN,0.8028,0.9301,NaN,0.25315,1.6054,NaN
"Q25",0.9307,0.95085,1.28755,1.0561,0.9171149999999999,0.8621975,0.81073,0.53351,0.83837,0.89039,1.111725,NaN,0.9178225,0.84252,0.8659375,0.55809,1.0754,0.87536,0.77584,0.99325,NaN,1.9412,0.96207,NaN,0.8028,0.9301,NaN,0.25315,1.6054,NaN
"Q50",0.9539,1.0937,1.3653499999999998,1.2939,0.9542649999999999,0.9068149999999999,1.1337,0.64211,0.83837,0.89039,1.13745,NaN,0.950415,0.84252,0.912125,0.55809,1.0754,0.87536,0.77584,0.99325,NaN,1.9412,0.96207,NaN,0.8028,0.9301,NaN,0.25315,1.6054,NaN
"Q75",0.96191,1.1159,1.4122999999999999,1.3843,1.15557,1.0039049999999998,1.1362,0.67019,0.83837,0.89039,1.163175,NaN,0.9830075,0.84252,0.9583124999999999,0.55809,1.0754,0.87536,0.77584,0.99325,NaN,1.9412,0.96207,NaN,0.8028,0.9301,NaN,0.25315,1.6054,NaN
"Max",0.99703,1.5032,1.4444,1.4209,1.7442,1.2006,1.2549,0.8011,0.83837,0.89039,1.1889,NaN,1.0156,0.84252,1.0045,0.55809,1.0754,0.87536,0.77584,0.99325,NaN,1.9412,0.96207,NaN,0.8028,0.9301,NaN,0.25315,1.6054,NaN
"NAs",0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,3.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0
"NA%",0.0,0.0,20.0,0.0,20.0,20.0,0.0,0.0,80.0,80.0,60.0,100.0,60.0,80.0,60.0,80.0,80.0,80.0,80.0,80.0,100.0,80.0,80.0,100.0,80.0,80.0,100.0,80.0,80.0,100.0
"unique",5.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
"error",0.005957379121727942,0.05176506476379607,0.030975844083199183,0.07704985235028032,0.10547853804210598,0.04191315313513368,0.056303939727162966,0.022963986239327,NaN,NaN,0.03638064389204786,NaN,0.04609275553164514,NaN,0.06531898891210731,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
