"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",1.1229,1.0056,1.129,1.1394,NA,1.474,0.83351,0.97749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",1.2719,NA,NA,0.86849,1.1398,0.9486,1.0663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",1.0191,1.0565,0.97868,NA,0.90183,0.84756,0.68914,0.9812,NA,NA,NA,NA,NA,NA,NA,NA,1.0692,1.0052,0.88906,1.2424,0.90513,0.79304,0.95131,NA,NA,NA,0.5907,NA,NA,NA
"P_MS0019_01",0.93607,0.82829,0.871,0.70731,0.92857,0.95937,0.94065,0.84218,NA,1.0696,0.89324,NA,0.90626,0.91717,0.895,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.70793,1.0646,NA,NA,NA,NA
"P_MS0021_01",NA,1.0597,1.3392,NA,1.1233,1.2974,1.1496,1.1494,1.0172,1.1071,1.1248,NA,1.0768,1.1606,1.0798,NA,1.0417,1.0246,NA,NA,1.0257,1.1162,NA,1.4117,NA,NA,0.78513,1.255,0.925,1.1171
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",1.0874925,0.9875225000000001,1.0794700000000002,0.9050666666666666,1.0233750000000001,1.105386,0.93584,0.9875674999999999,1.0172,1.0883500000000002,1.00902,NaN,0.99153,1.038885,0.9874,NaN,1.05545,1.0149,0.88906,1.2424,0.965415,0.95462,0.95131,1.4117,0.70793,1.0646,0.687915,1.255,0.925,1.1171
"Min",0.93607,0.82829,0.871,0.70731,0.90183,0.84756,0.68914,0.84218,1.0172,1.0696,0.89324,NaN,0.90626,0.91717,0.895,NaN,1.0417,1.0052,0.88906,1.2424,0.90513,0.79304,0.95131,1.4117,0.70793,1.0646,0.5907,1.255,0.925,1.1171
"Q25",0.9983424999999999,0.9612725,0.95176,0.7879,0.921885,0.9486,0.83351,0.9436625,1.0172,1.078975,0.95113,NaN,0.9488949999999999,0.9780275,0.9412,NaN,1.048575,1.0100500000000001,0.88906,1.2424,0.9352725000000001,0.87383,0.95131,1.4117,0.70793,1.0646,0.6393075,1.255,0.925,1.1171
"Q50",1.071,1.03105,1.05384,0.86849,1.025935,0.95937,0.94065,0.9793449999999999,1.0172,1.0883500000000002,1.00902,NaN,0.99153,1.038885,0.9874,NaN,1.05545,1.0149,0.88906,1.2424,0.965415,0.95462,0.95131,1.4117,0.70793,1.0646,0.687915,1.255,0.925,1.1171
"Q75",1.16015,1.0573000000000001,1.18155,1.0039449999999999,1.127425,1.2974,1.0663,1.02325,1.0172,1.097725,1.06691,NaN,1.034165,1.0997425,1.0336,NaN,1.062325,1.01975,0.88906,1.2424,0.9955575000000001,1.0354100000000002,0.95131,1.4117,0.70793,1.0646,0.7365225,1.255,0.925,1.1171
"Max",1.2719,1.0597,1.3392,1.1394,1.1398,1.474,1.1496,1.1494,1.0172,1.1071,1.1248,NaN,1.0768,1.1606,1.0798,NaN,1.0692,1.0246,0.88906,1.2424,1.0257,1.1162,0.95131,1.4117,0.70793,1.0646,0.78513,1.255,0.925,1.1171
"NAs",1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,4.0,3.0,3.0,5.0,3.0,3.0,3.0,5.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0
"NA%",20.0,20.0,20.0,40.0,20.0,0.0,0.0,20.0,80.0,60.0,60.0,100.0,60.0,60.0,60.0,100.0,60.0,60.0,80.0,80.0,60.0,60.0,80.0,80.0,80.0,80.0,60.0,80.0,80.0,80.0
"unique",4.0,4.0,4.0,3.0,4.0,5.0,5.0,4.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
"error",0.03618992858143226,0.027252397476720598,0.05073034488022594,0.07278494306542417,0.0313916659919476,0.053396856229557185,0.03661537985601133,0.03144750396659751,NaN,0.013258252147247719,0.08186882312577846,NaN,0.060294995231776914,0.08606550187212064,0.06533666658163702,NaN,0.009722718241314978,0.006858935777509462,NaN,NaN,0.042627932303831044,0.1142543137041224,NaN,NaN,NaN,NaN,0.06874138573305022,NaN,NaN,NaN
