"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"S_MS0006_01",0.99768,1.0776,0.92709,0.97172,1.0251,0.97404,1.0094,1.0118,0.95306,0.99363,0.98231,0.92285,0.98112,0.93631,0.94082,0.99489,NA,NA,NA,NA,NA,NA,NA,NA,0.95823,0.97662,NA,NA,NA,NA
"S_MS0006_02",1.0037,1.0984,0.98924,1.0456,0.98684,0.93883,1.097,1.0332,0.99903,0.83999,0.93113,0.98792,0.99495,1.0979,0.9614,1.0105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0006_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3211,0.93884,NA,NA,NA,NA
"S_MS0008_01",0.97975,0.70311,1.0807,0.94719,1.0075,1.0593,NA,0.85706,0.98353,0.9502,0.99,0.92692,1.044,0.94186,0.91745,0.89204,NA,NA,NA,NA,NA,NA,NA,NA,0.85805,1.1554,NA,NA,NA,NA
"S_MS0008_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98423,0.81001,NA,NA,NA,NA
"S_MS0009_01",1.0677,1.1155,1.113,1.0317,0.99276,0.98222,1.0601,1.0852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_01",0.95104,0.99715,1.0135,0.93798,1.0456,0.90869,0.99044,0.89776,NA,NA,NA,NA,NA,NA,NA,NA,0.89947,0.94573,0.90125,0.95144,0.97575,0.94474,0.99022,0.91296,NA,NA,0.72624,1.3351,NA,NA
"S_MS0016_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93324,0.88639,0.97342,1.0049,0.9261,0.92844,0.93503,0.97116,NA,NA,NA,NA,NA,NA
"S_MS0016_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66938,0.7497,NA,NA
"S_MS0021_01",0.93281,0.89074,0.94501,0.95417,0.99579,0.92007,0.9869,0.88335,0.94611,0.90733,0.86905,0.94096,0.97084,0.93349,0.81133,0.92885,0.83963,0.91434,0.92959,0.90104,0.96107,0.87965,1.0021,0.88005,1.0557,0.8272,0.58037,1.3324,0.53129,1.4963
