"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"S_MS0006_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.81778,NA,NA,NA,NA
"S_MS0006_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0006_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0008_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0008_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91842,NA,NA,NA,NA,NA
"S_MS0009_01",NA,1.03,1.34,0.81805,1.0909,1.2804,1.5328,1.8546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0021_01",NA,0.9532,1.094,1.6604,NA,1.2071,0.9232,1.0132,0.8551,0.47582,0.88834,0.77446,0.45298,0.86321,1.0394,0.91436,NA,NA,0.90908,NA,NA,1.5215,NA,1.493,NA,NA,NA,NA,1.0214,NA
"S_MS0021_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0682,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0021_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"Mean",NaN,0.9916,1.217,1.239225,1.0909,1.24375,1.228,1.4339,0.8551,0.47582,0.88834,0.77446,0.45298,0.86321,1.0394,0.91436,NaN,NaN,0.90908,NaN,1.0682,1.5215,NaN,1.493,0.91842,0.81778,NaN,NaN,1.0214,NaN
"Min",NaN,0.9532,1.094,0.81805,1.0909,1.2071,0.9232,1.0132,0.8551,0.47582,0.88834,0.77446,0.45298,0.86321,1.0394,0.91436,NaN,NaN,0.90908,NaN,1.0682,1.5215,NaN,1.493,0.91842,0.81778,NaN,NaN,1.0214,NaN
"Q25",NaN,0.9724000000000002,1.1555,1.0286375,1.0909,1.225425,1.0756000000000001,1.22355,0.8551,0.47582,0.88834,0.77446,0.45298,0.86321,1.0394,0.91436,NaN,NaN,0.90908,NaN,1.0682,1.5215,NaN,1.493,0.91842,0.81778,NaN,NaN,1.0214,NaN
"Q50",NaN,0.9916,1.217,1.239225,1.0909,1.24375,1.228,1.4339,0.8551,0.47582,0.88834,0.77446,0.45298,0.86321,1.0394,0.91436,NaN,NaN,0.90908,NaN,1.0682,1.5215,NaN,1.493,0.91842,0.81778,NaN,NaN,1.0214,NaN
"Q75",NaN,1.0108,1.2785000000000002,1.4498125000000002,1.0909,1.2620749999999998,1.3803999999999998,1.6442500000000002,0.8551,0.47582,0.88834,0.77446,0.45298,0.86321,1.0394,0.91436,NaN,NaN,0.90908,NaN,1.0682,1.5215,NaN,1.493,0.91842,0.81778,NaN,NaN,1.0214,NaN
"Max",NaN,1.03,1.34,1.6604,1.0909,1.2804,1.5328,1.8546,0.8551,0.47582,0.88834,0.77446,0.45298,0.86321,1.0394,0.91436,NaN,NaN,0.90908,NaN,1.0682,1.5215,NaN,1.493,0.91842,0.81778,NaN,NaN,1.0214,NaN
"NAs",12.0,10.0,10.0,10.0,11.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,12.0,11.0,12.0,11.0,11.0,12.0,11.0,11.0,11.0,12.0,12.0,11.0,12.0
"NA%",100.0,83.33,83.33,83.33,91.67,83.33,83.33,83.33,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,100.0,100.0,91.67,100.0,91.67,91.67,100.0,91.67,91.67,91.67,100.0,100.0,91.67,100.0
"unique",0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
"error",NaN,0.027152900397563417,0.08697413408594534,0.2978156985662442,NaN,0.02591546353048694,0.21552614690565966,0.29747982284518054,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
