"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",1.0862,1.2326,NA,0.82589,NA,NA,0.94966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",NA,NA,NA,0.92179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",1.0746,NA,NA,1.9148,NA,NA,1.4193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8304,NA,NA,NA,NA,NA,NA,0.82201,NA,NA,NA
"P_MS0019_01",NA,NA,NA,NA,NA,NA,NA,NA,1.5442,NA,NA,NA,NA,NA,1.0755,0.88046,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2947,NA,NA,NA,NA
"P_MS0021_01",NA,NA,NA,NA,0.69763,NA,NA,1.2984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.70747,1.3611,0.84467,NA,NA,NA,NA
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",1.0804,1.2326,NaN,1.2208266666666667,0.69763,NaN,1.18448,1.2984,1.5442,NaN,NaN,NaN,NaN,NaN,1.0755,0.88046,NaN,NaN,NaN,0.8304,NaN,NaN,NaN,0.70747,1.3611,1.069685,0.82201,NaN,NaN,NaN
"Min",1.0746,1.2326,NaN,0.82589,0.69763,NaN,0.94966,1.2984,1.5442,NaN,NaN,NaN,NaN,NaN,1.0755,0.88046,NaN,NaN,NaN,0.8304,NaN,NaN,NaN,0.70747,1.3611,0.84467,0.82201,NaN,NaN,NaN
"Q25",1.0775,1.2326,NaN,0.87384,0.69763,NaN,1.06707,1.2984,1.5442,NaN,NaN,NaN,NaN,NaN,1.0755,0.88046,NaN,NaN,NaN,0.8304,NaN,NaN,NaN,0.70747,1.3611,0.9571775,0.82201,NaN,NaN,NaN
"Q50",1.0804,1.2326,NaN,0.92179,0.69763,NaN,1.18448,1.2984,1.5442,NaN,NaN,NaN,NaN,NaN,1.0755,0.88046,NaN,NaN,NaN,0.8304,NaN,NaN,NaN,0.70747,1.3611,1.069685,0.82201,NaN,NaN,NaN
"Q75",1.0833000000000002,1.2326,NaN,1.418295,0.69763,NaN,1.30189,1.2984,1.5442,NaN,NaN,NaN,NaN,NaN,1.0755,0.88046,NaN,NaN,NaN,0.8304,NaN,NaN,NaN,0.70747,1.3611,1.1821925,0.82201,NaN,NaN,NaN
"Max",1.0862,1.2326,NaN,1.9148,0.69763,NaN,1.4193,1.2984,1.5442,NaN,NaN,NaN,NaN,NaN,1.0755,0.88046,NaN,NaN,NaN,0.8304,NaN,NaN,NaN,0.70747,1.3611,1.2947,0.82201,NaN,NaN,NaN
"NAs",3.0,4.0,5.0,2.0,4.0,5.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0
"NA%",60.0,80.0,100.0,40.0,80.0,100.0,60.0,80.0,80.0,100.0,100.0,100.0,100.0,100.0,80.0,80.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,80.0,80.0,60.0,80.0,100.0,100.0,100.0
"unique",2.0,1.0,0.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0
"error",0.004101219330881995,NaN,NaN,0.20096944019574867,NaN,NaN,0.1660428143582251,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.15910963236869097,NaN,NaN,NaN,NaN
