"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"S_MS0006_01",0.93637,0.91907,1.0433,0.85755,0.87076,0.7992,0.77981,0.85443,0.96361,0.90916,1.1394,0.90787,0.98687,NA,0.77416,1.0661,NA,NA,NA,NA,NA,NA,NA,NA,0.95031,1.0265,NA,NA,NA,NA
"S_MS0006_02",0.93641,0.98353,0.98756,0.83491,0.90376,0.86459,0.97315,0.82707,1.0164,0.92722,1.0136,1.0491,0.99124,0.9735,0.97907,1.0328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0006_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88856,1.1006,NA,NA,NA,NA
"S_MS0008_01",0.80288,0.96227,0.97837,0.98091,1.0802,0.87744,NA,0.81441,0.92234,1.0374,1.1789,0.95648,0.9488,0.91248,0.93209,1.1013,NA,NA,NA,NA,NA,NA,NA,NA,1.0738,0.90706,NA,NA,NA,NA
"S_MS0008_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0755,0.88826,NA,NA,NA,NA
"S_MS0009_01",0.91286,1.0771,0.95453,1.0364,0.94362,0.80448,1.0032,0.61406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_01",1.2431,0.98654,1.02,0.98829,NA,0.94194,NA,0.88452,NA,NA,NA,NA,NA,NA,NA,NA,1.0833,NA,0.99638,0.92993,0.8862,0.88681,1.0758,NA,NA,NA,1.0033,1.0543,NA,NA
"S_MS0016_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.933,0.9217,0.9435,0.87917,0.77385,0.89496,0.84665,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0796,0.95324,NA,NA
"S_MS0021_01",0.91759,0.95315,0.93408,0.86444,0.88321,NA,0.78589,NA,0.97507,0.91871,0.82278,0.90668,0.94606,0.87726,0.96604,0.8996,1.0638,0.98875,0.99208,0.87386,0.85838,0.76749,0.78022,0.78589,1.0462,NA,0.9946,1.0185,1.076,0.86584
