"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",NA,NA,0.65816,1.1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",NA,NA,NA,0.66173,NA,0.44032,0.38821,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75773,NA,1.0318,0.84499,0.60071,0.80411,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0019_01",0.69147,0.86614,0.8183,NA,0.72393,0.53241,NA,NA,0.72048,2.3809,0.68394,0.78463,0.67993,0.43233,0.33262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0021_01",0.73129,0.82617,0.6439,0.64756,NA,0.30206,0.26921,NA,0.73554,0.64878,0.47531,0.4658,NA,NA,0.23423,0.14688,NA,0.5367,0.58034,NA,0.26116,0.32505,0.22706,NA,0.79985,0.6962,1.2619,0.52254,1.0203,0.6836
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",0.71138,0.846155,0.7067866666666666,0.8348300000000001,0.72393,0.42493000000000003,0.32871,NaN,0.72801,1.51484,0.5796250000000001,0.6252150000000001,0.67993,0.43233,0.28342500000000004,0.14688,0.75773,0.5367,0.8060700000000001,0.84499,0.43093499999999996,0.56458,0.22706,NaN,0.79985,0.6962,1.2619,0.52254,1.0203,0.6836
"Min",0.69147,0.82617,0.6439,0.64756,0.72393,0.30206,0.26921,NaN,0.72048,0.64878,0.47531,0.4658,0.67993,0.43233,0.23423,0.14688,0.75773,0.5367,0.58034,0.84499,0.26116,0.32505,0.22706,NaN,0.79985,0.6962,1.2619,0.52254,1.0203,0.6836
"Q25",0.7014250000000001,0.8361625,0.65103,0.654645,0.72393,0.37119,0.29896,NaN,0.7242449999999999,1.08181,0.5274675,0.5455075,0.67993,0.43233,0.2588275,0.14688,0.75773,0.5367,0.693205,0.84499,0.34604749999999995,0.44481499999999996,0.22706,NaN,0.79985,0.6962,1.2619,0.52254,1.0203,0.6836
"Q50",0.71138,0.846155,0.65816,0.66173,0.72393,0.44032,0.32871,NaN,0.72801,1.51484,0.5796250000000001,0.6252150000000001,0.67993,0.43233,0.28342500000000004,0.14688,0.75773,0.5367,0.8060700000000001,0.84499,0.43093499999999996,0.56458,0.22706,NaN,0.79985,0.6962,1.2619,0.52254,1.0203,0.6836
"Q75",0.7213350000000001,0.8561475,0.7382299999999999,0.9284650000000001,0.72393,0.48636500000000005,0.35846,NaN,0.7317750000000001,1.94787,0.6317825,0.7049225000000001,0.67993,0.43233,0.30802250000000003,0.14688,0.75773,0.5367,0.9189350000000001,0.84499,0.5158225,0.684345,0.22706,NaN,0.79985,0.6962,1.2619,0.52254,1.0203,0.6836
"Max",0.73129,0.86614,0.8183,1.1952,0.72393,0.53241,0.38821,NaN,0.73554,2.3809,0.68394,0.78463,0.67993,0.43233,0.33262,0.14688,0.75773,0.5367,1.0318,0.84499,0.60071,0.80411,0.22706,NaN,0.79985,0.6962,1.2619,0.52254,1.0203,0.6836
"NAs",3.0,3.0,2.0,2.0,4.0,2.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0
"NA%",60.0,60.0,40.0,40.0,80.0,40.0,60.0,100.0,60.0,60.0,60.0,60.0,80.0,80.0,60.0,80.0,80.0,80.0,60.0,80.0,60.0,60.0,80.0,100.0,80.0,80.0,80.0,80.0,80.0,80.0
"unique",2.0,2.0,3.0,3.0,1.0,3.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
"error",0.01407849601342415,0.014131529022013175,0.032278741771797285,0.10405666186159239,NaN,0.03864786856276094,0.042072853480599574,NaN,0.005324514062334689,0.6123968989144213,0.0737618438794747,0.1127234275228535,NaN,NaN,0.03478611810047222,NaN,NaN,NaN,0.15961521371723938,NaN,0.12004905377594609,0.16937328729761372,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
