"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",0.71529,NA,NA,NA,NA,0.90015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.50492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0019_01",NA,0.7664,NA,NA,NA,0.83495,0.79897,NA,NA,0.73682,NA,NA,NA,NA,0.75961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0021_01",NA,NA,0.61529,NA,NA,0.58675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44018,NA
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",0.71529,0.7664,0.61529,NaN,NaN,0.77395,0.79897,NaN,NaN,0.73682,NaN,NaN,NaN,NaN,0.75961,NaN,0.50492,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.44018,NaN
"Min",0.71529,0.7664,0.61529,NaN,NaN,0.58675,0.79897,NaN,NaN,0.73682,NaN,NaN,NaN,NaN,0.75961,NaN,0.50492,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.44018,NaN
"Q25",0.71529,0.7664,0.61529,NaN,NaN,0.71085,0.79897,NaN,NaN,0.73682,NaN,NaN,NaN,NaN,0.75961,NaN,0.50492,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.44018,NaN
"Q50",0.71529,0.7664,0.61529,NaN,NaN,0.83495,0.79897,NaN,NaN,0.73682,NaN,NaN,NaN,NaN,0.75961,NaN,0.50492,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.44018,NaN
"Q75",0.71529,0.7664,0.61529,NaN,NaN,0.86755,0.79897,NaN,NaN,0.73682,NaN,NaN,NaN,NaN,0.75961,NaN,0.50492,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.44018,NaN
"Max",0.71529,0.7664,0.61529,NaN,NaN,0.90015,0.79897,NaN,NaN,0.73682,NaN,NaN,NaN,NaN,0.75961,NaN,0.50492,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.44018,NaN
"NAs",4.0,4.0,4.0,5.0,5.0,2.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0
"NA%",80.0,80.0,80.0,100.0,100.0,40.0,80.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,80.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0
"unique",1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"error",NaN,NaN,NaN,NaN,NaN,0.055121723888540024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
