"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"S_MS0006_01",1.1897,0.80091,1.1501,0.91821,0.93949,1.0187,0.96502,0.91672,NA,0.99295,1.0086,NA,NA,NA,1.1747,0.87691,NA,NA,NA,NA,NA,NA,NA,NA,1.0832,0.94749,NA,NA,NA,NA
"S_MS0006_02",1.1791,1.1316,1.3794,1.2913,1.1971,1.1861,1.1274,1.1761,NA,NA,1.0547,1.4774,NA,1.0212,NA,1.4173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0006_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.273,0.80722,NA,NA,NA,NA
"S_MS0008_01",0.9478,1.2275,1.4834,0.86503,1.6067,1.8612,NA,1.4723,0.93971,1.6678,1.3082,1.3984,NA,1.1792,1.3509,1.5871,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86213,NA,NA,NA,NA
"S_MS0008_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0159,NA,NA,NA,NA
"S_MS0009_01",1.2521,1.0982,1.0087,1.1255,1.0615,1.0312,0.83841,1.0321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_01",1.0241,0.89053,1.1813,NA,0.83415,1.0849,0.92226,0.95086,NA,NA,NA,NA,NA,NA,NA,NA,0.88147,1.0016,0.59821,0.98735,0.85349,0.89749,0.83787,0.80496,NA,NA,1.2022,0.56827,NA,NA
"S_MS0016_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0534,0.71393,0.53104,0.86975,0.66306,0.92551,0.87732,1.0736,NA,NA,NA,NA,NA,NA
"S_MS0016_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2055,0.6439,NA,NA
"S_MS0021_01",1.2261,1.1227,1.3091,0.62248,0.72319,1.1279,0.78371,1.0925,NA,NA,0.52127,1.0635,1.1704,2.2567,0.75773,0.71433,1.066,0.78996,1.0073,0.87437,0.83148,1.0646,1.3992,0.63205,1.5011,0.86235,1.2204,0.65528,0.98523,0.65267
"S_MS0021_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1923,0.95693,1.2903,1.4509,1.3815,1.1151,1.3989,0.77383,NA,NA,NA,NA,NA,NA
"S_MS0021_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.178,0.65084,NA,0.87284,1.1726,0.75203
"N",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"Mean",1.1364833333333333,1.04524,1.252,0.964504,1.0603550000000002,1.2183333333333335,0.92736,1.106763333333333,0.93971,1.330375,0.9731925,1.3131,1.1704,1.4857000000000002,1.0944433333333332,1.14891,1.0482925,0.865605,0.8567125,1.0455925,0.9323825,1.000675,1.1283225000000001,0.82111,1.2588249999999999,0.857655,1.2093666666666667,0.6850725,1.078915,0.70235
"Min",0.9478,0.80091,1.0087,0.62248,0.72319,1.0187,0.78371,0.91672,0.93971,0.99295,0.52127,1.0635,1.1704,1.0212,0.75773,0.71433,0.88147,0.71393,0.53104,0.86975,0.66306,0.89749,0.83787,0.63205,1.0832,0.65084,1.2022,0.56827,0.98523,0.65267
"Q25",1.06285,0.9424475000000001,1.1579,0.86503,0.8604849999999999,1.044625,0.83841,0.9711700000000001,0.93971,1.1616625,0.8867674999999999,1.23095,1.1704,1.1002,0.966215,0.8362649999999999,1.0104175,0.7709525,0.5814175,0.8732150000000001,0.7893749999999999,0.918505,0.8674575,0.738385,1.1542999999999999,0.8209475,1.20385,0.6249925000000001,1.0320725,0.67751
"Q50",1.1844000000000001,1.1104500000000002,1.2452,0.91821,1.0004950000000001,1.1063999999999998,0.92226,1.0623,0.93971,1.330375,1.03165,1.3984,1.1704,1.1792,1.1747,1.147105,1.0596999999999999,0.873445,0.8027550000000001,0.93086,0.8424849999999999,0.995055,1.13811,0.7893950000000001,1.2254999999999998,0.8622399999999999,1.2055,0.64959,1.078915,0.70235
"Q75",1.217,1.129375,1.3618249999999998,1.1255,1.1632000000000002,1.1715499999999999,0.96502,1.1552,0.93971,1.4990875,1.118075,1.4379,1.1704,1.71795,1.2628,1.45975,1.097575,0.9680975,1.0780500000000002,1.1032374999999999,0.9854925,1.0772249999999999,1.398975,0.87212,1.330025,0.926205,1.21295,0.70967,1.1257575000000002,0.72719
"Max",1.2521,1.2275,1.4834,1.2913,1.6067,1.8612,1.1274,1.4723,0.93971,1.6678,1.3082,1.4774,1.1704,2.2567,1.3509,1.5871,1.1923,1.0016,1.2903,1.4509,1.3815,1.1151,1.3992,1.0736,1.5011,1.0159,1.2204,0.87284,1.1726,0.75203
"NAs",6.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,11.0,10.0,8.0,9.0,11.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,9.0,8.0,10.0,10.0
"NA%",50.0,50.0,50.0,58.33,50.0,50.0,58.33,50.0,91.67,83.33,66.67,75.0,91.67,75.0,75.0,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,50.0,75.0,66.67,83.33,83.33
"unique",6.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,1.0,2.0,4.0,3.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,3.0,4.0,2.0,2.0
"error",0.020313920833498134,0.027194148002016083,0.028637011793209932,0.05115994188034227,0.05252780494123512,0.05349826234630498,0.02645897053930859,0.03371654736618647,NaN,0.2385955056418708,0.08220415828327968,0.0732464409450119,NaN,0.22412093709523087,0.10154009149829185,0.10477032863602176,0.031920326816348536,0.034022776470329405,0.08939155849815555,0.06890574596187535,0.07781474780889866,0.02640880838691262,0.07825595202003807,0.046095712155976805,0.04478535091131922,0.020879283905078955,0.0032321876549849323,0.03274975377611002,0.06624529879546172,0.03512906488934768
