"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"S_MS0006_01",NA,NA,NA,NA,NA,0.97047,NA,NA,NA,NA,1.055,NA,NA,NA,1.0654,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.97754,NA,NA,NA,NA,NA
"S_MS0006_02",NA,NA,0.95652,NA,NA,NA,0.98585,1.0256,NA,NA,NA,NA,NA,NA,1.4644,1.3288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0006_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0008_01",0.97205,NA,NA,NA,0.97931,NA,NA,NA,0.9358,NA,1.1789,1.6845,NA,1.5652,0.70626,1.3055,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2644,NA,NA,NA,NA
"S_MS0008_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7473,NA,NA,NA,NA
"S_MS0009_01",NA,NA,NA,1.0889,1.2768,NA,1.1704,1.273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0021_01",1.0075,NA,1.1271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12,0.97039,NA,NA,1.0765,NA,NA,NA,NA,NA,NA,1.1106,NA,1.3195,0.43262,NA
