"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",0.97982,0.95011,0.86696,0.77685,0.9893,0.93114,0.8537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",0.96393,0.71333,1.0157,0.87944,0.80993,NA,0.78462,0.7771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",NA,NA,1.2324,NA,2.7613,2.1145,1.5206,1.4365,NA,NA,NA,NA,NA,NA,NA,NA,1.4465,NA,1.5555,0.99214,1.8318,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0019_01",NA,3.4136,NA,1.8286,NA,3.5802,NA,NA,NA,2.7777,1.0193,NA,2.8294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0021_01",NA,NA,NA,NA,NA,NA,1.7896,NA,1.1622,1.2874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3729,2.3578,NA,0.95028,NA,0.86769,1.9508,0.95231
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",0.971875,1.6923466666666667,1.0383533333333332,1.16163,1.5201766666666667,2.2086133333333335,1.23713,1.1068,1.1622,2.03255,1.0193,NaN,2.8294,NaN,NaN,NaN,1.4465,NaN,1.5555,0.99214,1.8318,NaN,1.3729,2.3578,NaN,0.95028,NaN,0.86769,1.9508,0.95231
"Min",0.96393,0.71333,0.86696,0.77685,0.80993,0.93114,0.78462,0.7771,1.1622,1.2874,1.0193,NaN,2.8294,NaN,NaN,NaN,1.4465,NaN,1.5555,0.99214,1.8318,NaN,1.3729,2.3578,NaN,0.95028,NaN,0.86769,1.9508,0.95231
"Q25",0.9679025,0.83172,0.94133,0.828145,0.899615,1.52282,0.83643,0.9419500000000001,1.1622,1.6599750000000002,1.0193,NaN,2.8294,NaN,NaN,NaN,1.4465,NaN,1.5555,0.99214,1.8318,NaN,1.3729,2.3578,NaN,0.95028,NaN,0.86769,1.9508,0.95231
"Q50",0.971875,0.95011,1.0157,0.87944,0.9893,2.1145,1.18715,1.1068,1.1622,2.03255,1.0193,NaN,2.8294,NaN,NaN,NaN,1.4465,NaN,1.5555,0.99214,1.8318,NaN,1.3729,2.3578,NaN,0.95028,NaN,0.86769,1.9508,0.95231
"Q75",0.9758475,2.181855,1.12405,1.35402,1.8753,2.84735,1.58785,1.27165,1.1622,2.405125,1.0193,NaN,2.8294,NaN,NaN,NaN,1.4465,NaN,1.5555,0.99214,1.8318,NaN,1.3729,2.3578,NaN,0.95028,NaN,0.86769,1.9508,0.95231
"Max",0.97982,3.4136,1.2324,1.8286,2.7613,3.5802,1.7896,1.4365,1.1622,2.7777,1.0193,NaN,2.8294,NaN,NaN,NaN,1.4465,NaN,1.5555,0.99214,1.8318,NaN,1.3729,2.3578,NaN,0.95028,NaN,0.86769,1.9508,0.95231
"NAs",3.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0
"NA%",60.0,40.0,40.0,40.0,40.0,40.0,20.0,60.0,80.0,60.0,80.0,100.0,80.0,100.0,100.0,100.0,80.0,100.0,80.0,80.0,80.0,100.0,80.0,80.0,100.0,80.0,100.0,80.0,80.0,80.0
"unique",2.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
"error",0.0056179633765271455,0.49844769816270973,0.061256726191526945,0.19329537348604883,0.3595265012073106,0.4423451028996017,0.12394237629506169,0.23313310575720475,NaN,0.5269006180011558,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
