"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",NA,0.86478,NA,1.468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",NA,0.95297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",NA,NA,NA,NA,NA,NA,NA,0.61365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95935,NA,NA,NA,0.6093,NA,NA,NA,NA,NA,NA,NA
"P_MS0019_01",NA,NA,0.68744,NA,NA,0.90165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0021_01",0.96396,0.90788,1.1127,0.70569,0.99466,0.96297,0.78827,0.83318,0.91391,NA,0.97588,NA,NA,NA,NA,0.85805,NA,0.9775,NA,0.80143,1.2084,1.0268,0.9402,NA,NA,NA,0.82634,0.95096,1.199,0.90015
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",0.96396,0.9085433333333333,0.90007,1.086845,0.99466,0.93231,0.78827,0.723415,0.91391,NaN,0.97588,NaN,NaN,NaN,NaN,0.85805,NaN,0.9775,0.95935,0.80143,1.2084,1.0268,0.77475,NaN,NaN,NaN,0.82634,0.95096,1.199,0.90015
"Min",0.96396,0.86478,0.68744,0.70569,0.99466,0.90165,0.78827,0.61365,0.91391,NaN,0.97588,NaN,NaN,NaN,NaN,0.85805,NaN,0.9775,0.95935,0.80143,1.2084,1.0268,0.6093,NaN,NaN,NaN,0.82634,0.95096,1.199,0.90015
"Q25",0.96396,0.8863300000000001,0.793755,0.8962675,0.99466,0.9169799999999999,0.78827,0.6685325,0.91391,NaN,0.97588,NaN,NaN,NaN,NaN,0.85805,NaN,0.9775,0.95935,0.80143,1.2084,1.0268,0.692025,NaN,NaN,NaN,0.82634,0.95096,1.199,0.90015
"Q50",0.96396,0.90788,0.90007,1.086845,0.99466,0.93231,0.78827,0.723415,0.91391,NaN,0.97588,NaN,NaN,NaN,NaN,0.85805,NaN,0.9775,0.95935,0.80143,1.2084,1.0268,0.77475,NaN,NaN,NaN,0.82634,0.95096,1.199,0.90015
"Q75",0.96396,0.9304250000000001,1.0063849999999999,1.2774225,0.99466,0.94764,0.78827,0.7782975000000001,0.91391,NaN,0.97588,NaN,NaN,NaN,NaN,0.85805,NaN,0.9775,0.95935,0.80143,1.2084,1.0268,0.857475,NaN,NaN,NaN,0.82634,0.95096,1.199,0.90015
"Max",0.96396,0.95297,1.1127,1.468,0.99466,0.96297,0.78827,0.83318,0.91391,NaN,0.97588,NaN,NaN,NaN,NaN,0.85805,NaN,0.9775,0.95935,0.80143,1.2084,1.0268,0.9402,NaN,NaN,NaN,0.82634,0.95096,1.199,0.90015
"NAs",4.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0
"NA%",80.0,40.0,60.0,60.0,80.0,60.0,80.0,60.0,80.0,100.0,80.0,100.0,100.0,100.0,100.0,80.0,100.0,80.0,80.0,80.0,80.0,80.0,60.0,100.0,100.0,100.0,80.0,80.0,80.0,80.0
"unique",1.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
"error",NaN,0.014699580618860196,0.1503521148836956,0.2695172851831585,NaN,0.02167989391117956,NaN,0.07761557583694138,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11699081694731432,NaN,NaN,NaN,NaN,NaN,NaN,NaN
