"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",1.0549,1.1727,1.0072,0.92428,NA,0.99663,0.90149,1.0593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",1.0597,1.1648,1.0492,0.93278,1.0106,NA,0.87335,1.0126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",1.0178,1.202,1.2156,NA,NA,0.60522,0.67959,0.90501,NA,NA,NA,NA,NA,NA,NA,NA,1.0643,1.284,NA,1.007,0.7937,1.1416,1.0193,0.82364,NA,NA,0.55564,1.4584,NA,NA
"P_MS0019_01",NA,NA,NA,2.2371,NA,1.2507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0021_01",1.033,0.76539,NA,0.9464,0.81378,0.49126,NA,NA,0.99154,0.85476,0.89419,NA,NA,0.86138,NA,0.87353,0.97069,0.94584,0.93628,0.91327,NA,0.9161,0.93046,0.91286,2.9732,0.32183,1.5652,0.64816,0.53441,2.1688
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",1.04135,1.0762225,1.0906666666666667,1.26014,0.91219,0.8359525,0.8181433333333333,0.9923033333333332,0.99154,0.85476,0.89419,NaN,NaN,0.86138,NaN,0.87353,1.017495,1.1149200000000001,0.93628,0.960135,0.7937,1.02885,0.97488,0.86825,2.9732,0.32183,1.06042,1.05328,0.53441,2.1688
"Min",1.0178,0.76539,1.0072,0.92428,0.81378,0.49126,0.67959,0.90501,0.99154,0.85476,0.89419,NaN,NaN,0.86138,NaN,0.87353,0.97069,0.94584,0.93628,0.91327,0.7937,0.9161,0.93046,0.82364,2.9732,0.32183,0.55564,0.64816,0.53441,2.1688
"Q25",1.0292,1.0649475000000002,1.0282,0.930655,0.8629849999999999,0.57673,0.77647,0.9588049999999999,0.99154,0.85476,0.89419,NaN,NaN,0.86138,NaN,0.87353,0.9940925,1.03038,0.93628,0.9367025,0.7937,0.972475,0.9526699999999999,0.845945,2.9732,0.32183,0.80803,0.8507199999999999,0.53441,2.1688
"Q50",1.04395,1.1687500000000002,1.0492,0.93959,0.91219,0.800925,0.87335,1.0126,0.99154,0.85476,0.89419,NaN,NaN,0.86138,NaN,0.87353,1.017495,1.1149200000000001,0.93628,0.960135,0.7937,1.02885,0.97488,0.86825,2.9732,0.32183,1.06042,1.05328,0.53441,2.1688
"Q75",1.0561,1.180025,1.1324,1.269075,0.9613949999999999,1.0601475,0.88742,1.03595,0.99154,0.85476,0.89419,NaN,NaN,0.86138,NaN,0.87353,1.0408975,1.1994600000000002,0.93628,0.9835674999999999,0.7937,1.0852249999999999,0.99709,0.890555,2.9732,0.32183,1.31281,1.2558399999999998,0.53441,2.1688
"Max",1.0597,1.202,1.2156,2.2371,1.0106,1.2507,0.90149,1.0593,0.99154,0.85476,0.89419,NaN,NaN,0.86138,NaN,0.87353,1.0643,1.284,0.93628,1.007,0.7937,1.1416,1.0193,0.91286,2.9732,0.32183,1.5652,1.4584,0.53441,2.1688
"NAs",1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0
"NA%",20.0,20.0,40.0,20.0,60.0,20.0,40.0,40.0,80.0,80.0,80.0,100.0,100.0,80.0,100.0,80.0,60.0,60.0,80.0,60.0,80.0,60.0,60.0,60.0,80.0,80.0,60.0,60.0,80.0,80.0
"unique",4.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0
"error",0.0048833262229754865,0.05195966065031443,0.036738192862671055,0.1628425964441327,0.06958637833656814,0.08778325033320707,0.04027093593997389,0.02637405508224856,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.033096132893436346,0.11955761456302147,NaN,0.033138559300307506,NaN,0.07972628957878321,0.031409683220306496,0.031544033508731875,NaN,NaN,0.3569333610073454,0.2864630991942941,NaN,NaN
