"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",1.1799,NA,0.95085,NA,NA,0.95056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",NA,NA,NA,NA,NA,NA,0.7745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",NA,NA,1.445,1.9631,1.0607,NA,1.2239,0.8125,NA,NA,NA,NA,NA,NA,NA,NA,1.0767,1.5732,1.4505,1.0211,1.3404,1.4855,NA,1.4278,NA,NA,0.84758,1.2212,NA,NA
"P_MS0019_01",1.2466,1.6432,NA,NA,NA,0.71324,0.79482,0.95063,0.59601,NA,0.96121,NA,NA,0.94416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0737,NA,NA,NA,NA
"P_MS0021_01",0.97548,0.63727,1.3492,1.419,NA,NA,NA,NA,NA,NA,NA,0.78408,NA,NA,NA,NA,NA,1.5953,0.44634,NA,NA,1.0444,0.84136,NA,NA,NA,NA,NA,NA,NA
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",1.1339933333333334,1.140235,1.24835,1.6910500000000002,1.0607,0.8319,0.9310733333333333,0.8815649999999999,0.59601,NaN,0.96121,0.78408,NaN,0.94416,NaN,NaN,1.0767,1.58425,0.9484199999999999,1.0211,1.3404,1.26495,0.84136,1.4278,NaN,1.0737,0.84758,1.2212,NaN,NaN
"Min",0.97548,0.63727,0.95085,1.419,1.0607,0.71324,0.7745,0.8125,0.59601,NaN,0.96121,0.78408,NaN,0.94416,NaN,NaN,1.0767,1.5732,0.44634,1.0211,1.3404,1.0444,0.84136,1.4278,NaN,1.0737,0.84758,1.2212,NaN,NaN
"Q25",1.07769,0.8887525000000001,1.1500249999999999,1.5550249999999999,1.0607,0.77257,0.7846599999999999,0.8470325,0.59601,NaN,0.96121,0.78408,NaN,0.94416,NaN,NaN,1.0767,1.578725,0.69738,1.0211,1.3404,1.1546750000000001,0.84136,1.4278,NaN,1.0737,0.84758,1.2212,NaN,NaN
"Q50",1.1799,1.140235,1.3492,1.6910500000000002,1.0607,0.8319,0.79482,0.8815649999999999,0.59601,NaN,0.96121,0.78408,NaN,0.94416,NaN,NaN,1.0767,1.58425,0.9484199999999999,1.0211,1.3404,1.26495,0.84136,1.4278,NaN,1.0737,0.84758,1.2212,NaN,NaN
"Q75",1.21325,1.3917175,1.3971,1.8270750000000002,1.0607,0.89123,1.00936,0.9160975,0.59601,NaN,0.96121,0.78408,NaN,0.94416,NaN,NaN,1.0767,1.589775,1.19946,1.0211,1.3404,1.375225,0.84136,1.4278,NaN,1.0737,0.84758,1.2212,NaN,NaN
"Max",1.2466,1.6432,1.445,1.9631,1.0607,0.95056,1.2239,0.95063,0.59601,NaN,0.96121,0.78408,NaN,0.94416,NaN,NaN,1.0767,1.5953,1.4505,1.0211,1.3404,1.4855,0.84136,1.4278,NaN,1.0737,0.84758,1.2212,NaN,NaN
"NAs",2.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0
"NA%",40.0,60.0,40.0,60.0,80.0,60.0,40.0,60.0,80.0,100.0,80.0,80.0,100.0,80.0,100.0,100.0,80.0,60.0,60.0,80.0,80.0,60.0,80.0,80.0,100.0,80.0,80.0,80.0,100.0,100.0
"unique",3.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
"error",0.04708984336508401,0.3556499621994919,0.08735247722748211,0.19236839982180026,NaN,0.08390529065559572,0.08459959162846888,0.0488363298426489,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007813529932111353,0.3550241726981417,NaN,NaN,0.15595240059069307,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
