"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"S_MS0006_01",NA,1.0709,0.99151,1.0743,NA,0.94572,0.82734,0.88773,NA,NA,NA,NA,NA,NA,1.152,0.89704,NA,NA,NA,NA,NA,NA,NA,NA,0.98871,0.86038,NA,NA,NA,NA
"S_MS0006_02",NA,1.2364,NA,NA,NA,NA,NA,NA,NA,NA,1.0834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0006_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84048,NA,NA,NA,NA
"S_MS0008_01",NA,NA,NA,NA,0.68985,NA,NA,NA,NA,0.60917,NA,NA,NA,0.73427,0.76276,0.80522,NA,NA,NA,NA,NA,NA,NA,NA,1.176,NA,NA,NA,NA,NA
"S_MS0008_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0009_01",0.95845,NA,0.88294,NA,0.93191,0.7709,0.58755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_01",NA,0.77535,NA,0.83965,0.80845,0.76744,0.75583,0.71015,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0715,0.65609,NA,0.70739,1.0227,0.98899,NA,NA,NA,NA,0.79562,NA,NA
"S_MS0016_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0021_01",0.91701,NA,NA,0.80222,NA,NA,0.70607,0.6859,0.81516,0.81478,0.60671,0.67611,NA,NA,0.77376,0.64574,NA,0.86144,0.73177,0.66646,0.70744,0.7296,NA,0.56707,NA,NA,0.97322,0.91425,NA,1.1108
