"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"S_MS0006_01",0.83868,0.78133,0.8676,0.90151,NA,0.64382,NA,NA,1.1367,1.2437,0.74202,1.4024,1.2252,0.97408,NA,1.1384,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4265,NA,NA,NA,NA
"S_MS0006_02",NA,0.83569,NA,NA,NA,NA,NA,1.0008,NA,1.3362,1.186,NA,0.63345,1.3508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0006_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0089,1.038,NA,NA,NA,NA
"S_MS0008_01",NA,1.1076,1.0292,0.8576,1.2759,NA,NA,NA,0.9951,1.1811,1.3019,1.2708,NA,1.1925,1.1758,1.3661,NA,NA,NA,NA,NA,NA,NA,NA,0.98267,1.5467,NA,NA,NA,NA
"S_MS0008_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57954,1.262,NA,NA,NA,NA
"S_MS0009_01",0.83399,1.1794,NA,0.74264,NA,NA,0.65937,0.53322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_01",NA,NA,NA,NA,0.69733,0.73067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5674,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0021_01",0.76965,0.77155,NA,0.76332,0.81745,0.91577,0.77683,NA,0.95835,0.88316,0.89903,0.89098,0.97397,0.85508,0.85203,0.75521,NA,NA,NA,1.608,NA,NA,NA,NA,NA,1.3218,NA,NA,NA,NA
"S_MS0021_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61495,NA,NA,NA,0.63232,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0021_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74988,1.155,1.7543,NA,2.2129,NA
