"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"S_MS0006_01",0.95941,0.98381,1.0755,0.94373,0.98728,1.0616,0.96848,1.0077,0.93739,1.0807,0.87806,0.94692,0.98151,1.043,0.89617,0.95306,NA,NA,NA,NA,NA,NA,NA,NA,0.9304,1.1114,NA,NA,NA,NA
"S_MS0006_02",0.97814,1.0331,1.1511,0.98701,0.98852,1.1599,1.0591,0.98219,1.159,1.1636,1.0069,1.0752,1.0321,1.0351,1.0599,0.92395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0006_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92733,1.0602,NA,NA,NA,NA
"S_MS0008_01",1.0867,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47137,NA,0.5564,NA,0.49946,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89901,0.99812,NA,NA,NA,NA
"S_MS0008_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1077,NA,NA,NA,NA,NA
"S_MS0009_01",0.88453,0.59017,0.89522,NA,0.89562,0.82947,0.61895,1.0012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_01",0.74293,0.85642,NA,1.0117,1.1058,NA,1.1105,1.4572,NA,NA,NA,NA,NA,NA,NA,NA,1.2176,NA,0.87045,1.0636,0.62972,1.1861,0.75287,1.1442,NA,NA,0.94027,0.9456,NA,NA
"S_MS0016_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89033,0.57562,NA,NA,1.2612,NA,0.93709,NA,NA,NA,NA,NA,NA
"S_MS0016_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.028,NA,NA,NA
"S_MS0021_01",0.78144,0.76261,0.71323,NA,0.72623,NA,0.66705,0.6917,NA,NA,NA,0.56515,0.67492,NA,NA,0.56519,0.64098,NA,NA,0.56563,0.65221,NA,NA,0.66471,NA,0.85854,NA,NA,NA,0.96037
"S_MS0021_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91893,0.75646,0.57178,0.5939,0.7784,0.81633,0.94299,0.90348,NA,NA,NA,NA,NA,NA
"S_MS0021_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95533,1.0116,NA,1.114
"N",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"Mean",0.905525,0.845222,0.9587625,0.9808133333333334,0.94069,1.01699,0.884816,1.027998,1.048195,1.12215,0.7854433333333333,0.8624233333333334,0.8112325,1.03905,0.81851,0.8140666666666667,0.9258366666666666,0.823395,0.6726166666666668,0.7410433333333334,0.6867766666666667,1.0878766666666666,0.8479300000000001,0.91237,0.96611,1.0070649999999999,0.9745333333333334,0.9786,NaN,1.037185
