"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",1.2071,1.086,0.67228,0.85523,1.1862,0.85874,0.75701,0.96109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",NA,0.79094,1.1619,1.3358,1.2181,1.1473,0.87031,0.93465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",0.9797,1.0383,1.0995,NA,NA,0.80235,NA,1.1008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63303,0.93581,NA,0.99617,0.85951,NA,NA,0.93237,NA,NA,NA
"P_MS0019_01",NA,0.75377,NA,NA,1.5143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0021_01",NA,1.0262,NA,NA,NA,NA,NA,1.237,2.2293,0.83202,NA,NA,NA,1.0614,0.96168,1.196,NA,NA,NA,NA,1.2193,NA,NA,NA,NA,0.89237,NA,NA,NA,NA
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",1.0934,0.939042,0.9778933333333333,1.095515,1.3062,0.93613,0.81366,1.058385,2.2293,0.83202,NaN,NaN,NaN,1.0614,0.96168,1.196,NaN,NaN,NaN,0.63303,1.077555,NaN,0.99617,0.85951,NaN,0.89237,0.93237,NaN,NaN,NaN
"Min",0.9797,0.75377,0.67228,0.85523,1.1862,0.80235,0.75701,0.93465,2.2293,0.83202,NaN,NaN,NaN,1.0614,0.96168,1.196,NaN,NaN,NaN,0.63303,0.93581,NaN,0.99617,0.85951,NaN,0.89237,0.93237,NaN,NaN,NaN
"Q25",1.03655,0.79094,0.88589,0.9753725,1.20215,0.830545,0.7853349999999999,0.95448,2.2293,0.83202,NaN,NaN,NaN,1.0614,0.96168,1.196,NaN,NaN,NaN,0.63303,1.0066825000000001,NaN,0.99617,0.85951,NaN,0.89237,0.93237,NaN,NaN,NaN
"Q50",1.0934,1.0262,1.0995,1.095515,1.2181,0.85874,0.81366,1.030945,2.2293,0.83202,NaN,NaN,NaN,1.0614,0.96168,1.196,NaN,NaN,NaN,0.63303,1.077555,NaN,0.99617,0.85951,NaN,0.89237,0.93237,NaN,NaN,NaN
"Q75",1.15025,1.0383,1.1307,1.2156575,1.3662,1.00302,0.841985,1.1348500000000001,2.2293,0.83202,NaN,NaN,NaN,1.0614,0.96168,1.196,NaN,NaN,NaN,0.63303,1.1484275,NaN,0.99617,0.85951,NaN,0.89237,0.93237,NaN,NaN,NaN
"Max",1.2071,1.086,1.1619,1.3358,1.5143,1.1473,0.87031,1.237,2.2293,0.83202,NaN,NaN,NaN,1.0614,0.96168,1.196,NaN,NaN,NaN,0.63303,1.2193,NaN,0.99617,0.85951,NaN,0.89237,0.93237,NaN,NaN,NaN
"NAs",3.0,0.0,2.0,3.0,2.0,2.0,3.0,1.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0
"NA%",60.0,0.0,40.0,60.0,40.0,40.0,60.0,20.0,80.0,80.0,100.0,100.0,100.0,80.0,80.0,80.0,100.0,100.0,100.0,80.0,60.0,100.0,80.0,80.0,100.0,80.0,80.0,100.0,100.0,100.0
"unique",2.0,5.0,3.0,2.0,3.0,3.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
"error",0.08039804102091047,0.030871546394698145,0.08883384748652541,0.16990715291740957,0.060308107065118355,0.06167975960105912,0.040057599154217936,0.034904338824134754,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10022885069928719,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
