"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"S_MS0006_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0006_02",NA,NA,0.68959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0006_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2393,1.2247,NA,NA,NA,NA
"S_MS0008_01",NA,0.9992,1.1921,1.1731,1.1434,NA,NA,1.1937,1.1272,1.0594,1.1387,NA,NA,0.96757,1.114,1.2204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0008_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0762,0.8724,NA,NA,NA,NA
"S_MS0009_01",1.2834,1.3748,1.1841,1.3844,1.2526,1.3394,1.4006,1.0599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_01",0.82562,1.0916,1.2245,NA,NA,1.168,0.98094,1.0098,NA,NA,NA,NA,NA,NA,NA,NA,1.1215,1.1816,NA,1.1137,NA,0.95179,NA,1.2264,NA,NA,NA,NA,NA,NA
"S_MS0016_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.113,0.91399,1.3583,1.0747,1.3671,0.9531,0.83732,0.98469,NA,NA,NA,NA,NA,NA
"S_MS0016_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91699,0.86602,NA,NA
"S_MS0021_01",1.0485,1.0512,1.1232,1.0973,1.1571,1.0881,1.069,1.2412,1.1428,1.1629,1.1936,1.2562,1.1911,1.2182,1.1177,1.1848,1.0215,1.084,1.2688,NA,1.2088,1.1106,1.2179,1.2412,1.1735,0.95724,1.1771,1.0754,1.1579,1.2327
