"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",NA,NA,NA,NA,NA,NA,0.86193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",NA,NA,NA,NA,NA,NA,NA,1.2532,NA,NA,NA,NA,NA,NA,NA,NA,1.4234,1.1551,1.2301,NA,0.82788,0.9223,NA,1.1639,NA,NA,NA,NA,NA,NA
"P_MS0019_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0021_01",0.92515,NA,NA,NA,1.1155,NA,1.5881,1.1282,0.95425,0.99399,0.69044,0.69188,0.74917,0.80834,0.65032,0.77775,0.92547,0.77877,1.1234,0.99028,0.6045,1.0816,0.85054,0.88073,0.66007,1.2719,NA,0.98062,0.69786,0.70614
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",0.92515,NaN,NaN,NaN,1.1155,NaN,1.225015,1.1907,0.95425,0.99399,0.69044,0.69188,0.74917,0.80834,0.65032,0.77775,1.174435,0.966935,1.17675,0.99028,0.71619,1.00195,0.85054,1.0223149999999999,0.66007,1.2719,NaN,0.98062,0.69786,0.70614
"Min",0.92515,NaN,NaN,NaN,1.1155,NaN,0.86193,1.1282,0.95425,0.99399,0.69044,0.69188,0.74917,0.80834,0.65032,0.77775,0.92547,0.77877,1.1234,0.99028,0.6045,0.9223,0.85054,0.88073,0.66007,1.2719,NaN,0.98062,0.69786,0.70614
"Q25",0.92515,NaN,NaN,NaN,1.1155,NaN,1.0434725,1.15945,0.95425,0.99399,0.69044,0.69188,0.74917,0.80834,0.65032,0.77775,1.0499525,0.8728525,1.150075,0.99028,0.660345,0.962125,0.85054,0.9515225,0.66007,1.2719,NaN,0.98062,0.69786,0.70614
"Q50",0.92515,NaN,NaN,NaN,1.1155,NaN,1.225015,1.1907,0.95425,0.99399,0.69044,0.69188,0.74917,0.80834,0.65032,0.77775,1.174435,0.966935,1.17675,0.99028,0.71619,1.00195,0.85054,1.0223149999999999,0.66007,1.2719,NaN,0.98062,0.69786,0.70614
"Q75",0.92515,NaN,NaN,NaN,1.1155,NaN,1.4065575000000001,1.22195,0.95425,0.99399,0.69044,0.69188,0.74917,0.80834,0.65032,0.77775,1.2989175,1.0610175,1.203425,0.99028,0.772035,1.041775,0.85054,1.0931075,0.66007,1.2719,NaN,0.98062,0.69786,0.70614
"Max",0.92515,NaN,NaN,NaN,1.1155,NaN,1.5881,1.2532,0.95425,0.99399,0.69044,0.69188,0.74917,0.80834,0.65032,0.77775,1.4234,1.1551,1.2301,0.99028,0.82788,1.0816,0.85054,1.1639,0.66007,1.2719,NaN,0.98062,0.69786,0.70614
"NAs",4.0,5.0,5.0,5.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0
"NA%",80.0,100.0,100.0,100.0,80.0,100.0,60.0,60.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,60.0,60.0,60.0,80.0,60.0,60.0,80.0,60.0,80.0,80.0,100.0,80.0,80.0,80.0
"unique",1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0
"error",NaN,NaN,NaN,NaN,NaN,NaN,0.25673986564711765,0.04419417382415922,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1760448397781088,0.13305274748196674,0.037724146776302314,NaN,0.07897675639072546,0.05632105512150847,NaN,0.1001157136142973,NaN,NaN,NaN,NaN,NaN,NaN
