"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"S_MS0006_01",NA,NA,NA,NA,NA,0.93279,NA,NA,NA,NA,1.0824,NA,NA,NA,1.1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0006_02",NA,NA,NA,0.93095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0006_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0008_01",0.98804,0.75728,1.1099,NA,NA,0.79186,NA,0.88503,1.1297,1.0367,NA,0.89038,0.88857,NA,1.1371,1.133,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9204,NA,NA,NA,NA
"S_MS0008_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0009_01",NA,NA,NA,NA,0.93971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0021_01",NA,NA,NA,NA,NA,NA,NA,NA,0.80908,0.98058,NA,NA,0.987,NA,NA,NA,NA,1.2037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0021_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0021_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"Mean",0.98804,0.75728,1.1099,0.93095,0.93971,0.862325,NaN,0.88503,0.96939,1.00864,1.0824,0.89038,0.937785,NaN,1.1216,1.133,0.99968,1.2037,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9204,NaN,NaN,NaN,NaN
"Min",0.98804,0.75728,1.1099,0.93095,0.93971,0.79186,NaN,0.88503,0.80908,0.98058,1.0824,0.89038,0.88857,NaN,1.1061,1.133,0.99968,1.2037,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9204,NaN,NaN,NaN,NaN
"Q25",0.98804,0.75728,1.1099,0.93095,0.93971,0.8270925,NaN,0.88503,0.889235,0.99461,1.0824,0.89038,0.9131775,NaN,1.11385,1.133,0.99968,1.2037,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9204,NaN,NaN,NaN,NaN
"Q50",0.98804,0.75728,1.1099,0.93095,0.93971,0.862325,NaN,0.88503,0.96939,1.00864,1.0824,0.89038,0.937785,NaN,1.1216,1.133,0.99968,1.2037,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9204,NaN,NaN,NaN,NaN
"Q75",0.98804,0.75728,1.1099,0.93095,0.93971,0.8975575,NaN,0.88503,1.049545,1.02267,1.0824,0.89038,0.9623925,NaN,1.12935,1.133,0.99968,1.2037,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9204,NaN,NaN,NaN,NaN
"Max",0.98804,0.75728,1.1099,0.93095,0.93971,0.93279,NaN,0.88503,1.1297,1.0367,1.0824,0.89038,0.987,NaN,1.1371,1.133,0.99968,1.2037,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9204,NaN,NaN,NaN,NaN
"NAs",11.0,11.0,11.0,11.0,11.0,10.0,12.0,11.0,10.0,10.0,11.0,11.0,10.0,12.0,10.0,11.0,11.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,12.0,12.0,12.0,12.0
"NA%",91.67,91.67,91.67,91.67,91.67,83.33,100.0,91.67,83.33,83.33,91.67,91.67,83.33,100.0,83.33,91.67,91.67,91.67,100.0,100.0,100.0,100.0,100.0,100.0,100.0,91.67,100.0,100.0,100.0,100.0
"unique",1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"error",NaN,NaN,NaN,NaN,NaN,0.04982627933631007,NaN,NaN,0.1133562880920154,0.019841416280094504,NaN,NaN,0.03480026023609594,NaN,0.010960155108391456,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
