"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"S_MS0006_01",0.79679,1.0877,0.71942,0.93965,1.1089,1.4386,0.79878,1.1218,1.0779,1.359,1.0413,1.4056,1.2461,0.56187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0006_02",0.9477,0.87936,0.92235,1.3567,0.64154,0.85859,0.99061,NA,1.0605,NA,1.2404,1.2055,1.151,1.0171,1.0038,1.1141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0006_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1439,NA,NA,NA,NA
"S_MS0008_01",1.254,NA,0.84949,0.7266,NA,0.93768,NA,NA,0.65268,1.0995,0.97405,0.88748,0.99577,0.96996,0.779,1.0239,NA,NA,NA,NA,NA,NA,NA,NA,0.57507,NA,NA,NA,NA,NA
"S_MS0008_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0009_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_01",NA,NA,NA,NA,NA,NA,0.66294,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92256,NA,NA,NA,NA,NA,0.97341,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0021_01",NA,0.78236,NA,0.70619,0.97965,NA,NA,0.86182,NA,NA,NA,NA,NA,NA,NA,NA,1.0236,0.56426,NA,0.59177,NA,NA,1.3669,NA,0.95261,0.77862,NA,NA,NA,NA
"S_MS0021_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84737,NA,NA,NA,NA,NA,NA,NA
"S_MS0021_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"Mean",0.9994966666666666,0.9164733333333334,0.83042,0.9322849999999999,0.91003,1.07829,0.8174433333333333,0.99181,0.93036,1.22925,1.08525,1.1661933333333334,1.1309566666666668,0.8496433333333333,0.8914,1.069,0.9730800000000001,0.56426,0.99631,0.59177,NaN,NaN,1.0625600000000002,NaN,0.76384,0.96126,NaN,NaN,NaN,NaN
"Min",0.79679,0.78236,0.71942,0.70619,0.64154,0.85859,0.66294,0.86182,0.65268,1.0995,0.97405,0.88748,0.99577,0.56187,0.779,1.0239,0.92256,0.56426,0.99631,0.59177,NaN,NaN,0.84737,NaN,0.57507,0.77862,NaN,NaN,NaN,NaN
"Q25",0.8722449999999999,0.83086,0.7844549999999999,0.7214975,0.810595,0.8981349999999999,0.7308600000000001,0.926815,0.85659,1.164375,1.0076749999999999,1.04649,1.073385,0.765915,0.8352,1.04645,0.9478200000000001,0.56426,0.99631,0.59177,NaN,NaN,0.91039,NaN,0.6694549999999999,0.8699399999999999,NaN,NaN,NaN,NaN
"Q50",0.9477,0.87936,0.84949,0.833125,0.97965,0.93768,0.79878,0.99181,1.0605,1.22925,1.0413,1.2055,1.151,0.96996,0.8914,1.069,0.9730800000000001,0.56426,0.99631,0.59177,NaN,NaN,0.97341,NaN,0.76384,0.96126,NaN,NaN,NaN,NaN
"Q75",1.1008499999999999,0.98353,0.88592,1.0439125,1.044275,1.18814,0.894695,1.056805,1.0692,1.294125,1.14085,1.30555,1.19855,0.99353,0.9476,1.09155,0.99834,0.56426,0.99631,0.59177,NaN,NaN,1.170155,NaN,0.858225,1.0525799999999998,NaN,NaN,NaN,NaN
"Max",1.254,1.0877,0.92235,1.3567,1.1089,1.4386,0.99061,1.1218,1.0779,1.359,1.2404,1.4056,1.2461,1.0171,1.0038,1.1141,1.0236,0.56426,0.99631,0.59177,NaN,NaN,1.3669,NaN,0.95261,1.1439,NaN,NaN,NaN,NaN
"NAs",9.0,9.0,9.0,8.0,9.0,9.0,9.0,10.0,9.0,10.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,11.0,11.0,11.0,12.0,12.0,9.0,12.0,10.0,10.0,12.0,12.0,12.0,12.0
"NA%",75.0,75.0,75.0,66.67,75.0,75.0,75.0,83.33,75.0,83.33,75.0,75.0,75.0,75.0,83.33,83.33,83.33,91.67,91.67,91.67,100.0,100.0,75.0,100.0,83.33,83.33,100.0,100.0,100.0,100.0
"unique",3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
"error",0.07765480383890787,0.05200553232678798,0.034266755674333176,0.0754993934440315,0.08044428762262185,0.10484447693819855,0.054876778364839375,0.09191681048643927,0.08021175225613762,0.09174710485895456,0.04616911245025666,0.08709563334718995,0.0421209615714516,0.0834437025340594,0.07947880220536795,0.03189051583151332,0.03572303458554439,NaN,NaN,NaN,NaN,NaN,0.09033188627377255,NaN,0.13348054708458457,0.12914598251591103,NaN,NaN,NaN,NaN
