"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"S_MS0006_01",0.91717,0.79061,0.96297,0.86755,1.041,1.0986,0.98528,1.0506,0.85611,1.0493,0.96773,0.91108,1.278,1.0783,1.0779,1.0595,NA,NA,NA,NA,NA,NA,NA,NA,0.90201,1.0539,NA,NA,NA,NA
"S_MS0006_02",0.908,0.88652,0.91953,0.89548,1.0142,0.97422,0.90603,1.0117,0.9767,1.1113,0.98267,0.95562,1.0064,0.92046,0.98785,0.96407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0006_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.82598,1.1531,NA,NA,NA,NA
"S_MS0008_01",0.97255,0.49494,0.92315,0.8405,0.75668,0.76565,NA,0.92109,1.0989,NA,0.821,0.74917,0.87303,0.85768,0.83943,0.82668,NA,NA,NA,NA,NA,NA,NA,NA,0.90748,1.3108,NA,NA,NA,NA
"S_MS0008_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0086,1.1483,NA,NA,NA,NA
"S_MS0009_01",0.90386,0.79388,NA,0.91678,NA,0.80229,0.80536,0.85611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_01",1.2448,0.95188,0.87889,0.99032,1.1639,1.1642,1.0327,0.85256,NA,NA,NA,NA,NA,NA,NA,NA,1.1194,1.1273,0.93723,1.1655,1.0627,1.2714,1.3674,1.0102,NA,NA,1.0857,0.9769,NA,NA
"S_MS0016_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95932,0.8783,1.0638,1.1732,0.86171,0.92204,1.0176,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92897,0.96863,NA,NA
"S_MS0021_01",1.1104,0.98332,0.82265,NA,0.9981,1.1724,1.0605,1.0883,1.0958,1.0479,1.1249,0.90776,1.09,1.0126,NA,NA,NA,1.0889,1.0426,1.0603,1.1622,1.0454,1.1651,1.0733,NA,1.5825,1.2026,NA,NA,0.87159
"S_MS0021_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.301,0.99534,1.0873,1.0426,0.96616,1.0324,1.0802,0.91255,NA,NA,NA,NA,NA,NA
"S_MS0021_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94155,1.5267,1.2358,0.9705,1.1945,0.80778
"N",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"Mean",1.0094633333333334,0.8168583333333334,0.9014380000000001,0.902126,0.9947760000000001,0.9962266666666668,0.9579740000000001,0.9633933333333333,1.0068774999999999,1.0695,0.974075,0.8809075000000001,1.0618575,0.96726,0.9683933333333333,0.9500833333333335,1.1265733333333332,1.02246,1.0327325,1.1104,1.0131925,1.06781,1.157575,0.9986833333333333,0.917124,1.2958833333333333,1.1132675,0.97201,1.1945,0.839685
"Min",0.90386,0.49494,0.82265,0.8405,0.75668,0.76565,0.80536,0.85256,0.85611,1.0479,0.821,0.74917,0.87303,0.85768,0.83943,0.82668,0.95932,0.8783,0.93723,1.0426,0.86171,0.92204,1.0176,0.91255,0.82598,1.0539,0.92897,0.96863,1.1945,0.80778
"Q25",0.9102925000000001,0.7914275000000001,0.87889,0.86755,0.9981,0.8452724999999999,0.90603,0.872355,0.9465525,1.0486,0.9310475,0.8681125,0.9730574999999999,0.904765,0.91364,0.895375,1.0393599999999998,0.9660799999999999,1.0162575,1.0558750000000001,0.9400475,1.00481,1.06455,0.961375,0.90201,1.1495000000000002,1.0465175,0.969565,1.1945,0.8237325
"Q50",0.94486,0.8402000000000001,0.91953,0.89548,1.0142,1.03641,0.98528,0.966395,1.0362500000000001,1.0493,0.9752000000000001,0.90942,1.0482,0.9665299999999999,0.98785,0.96407,1.1194,1.04212,1.0532,1.1129,1.01443,1.0389,1.1226500000000001,1.0102,0.90748,1.2319499999999999,1.14415,0.9705,1.1945,0.839685
"Q75",1.0759375,0.9355399999999999,0.92315,0.91678,1.041,1.1478,1.0327,1.040875,1.096575,1.0802999999999998,1.0182275,0.922215,1.137,1.0290249999999999,1.032875,1.0117850000000002,1.2102,1.0985,1.0696750000000002,1.1674250000000002,1.087575,1.1019,1.215675,1.04175,0.94155,1.472725,1.2108999999999999,0.9737,1.1945,0.8556375
"Max",1.2448,0.98332,0.96297,0.99032,1.1639,1.1724,1.0605,1.0883,1.0989,1.1113,1.1249,0.95562,1.278,1.0783,1.0779,1.0595,1.301,1.1273,1.0873,1.1732,1.1622,1.2714,1.3674,1.0733,1.0086,1.5825,1.2358,0.9769,1.1945,0.87159
"NAs",6.0,6.0,7.0,7.0,7.0,6.0,7.0,6.0,8.0,9.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,7.0,6.0,8.0,9.0,11.0,10.0
"NA%",50.0,50.0,58.33,58.33,58.33,50.0,58.33,50.0,66.67,75.0,66.67,66.67,66.67,66.67,75.0,75.0,75.0,66.67,66.67,66.67,66.67,66.67,66.67,75.0,58.33,50.0,66.67,75.0,91.67,83.33
"unique",6.0,6.0,5.0,5.0,5.0,6.0,5.0,6.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,6.0,4.0,3.0,1.0,2.0
"error",0.02320190161427546,0.029405354471151574,0.010630559571349011,0.011415057739669996,0.02963403980560193,0.029906679552431963,0.020695503260370358,0.01685288065276368,0.028873601003266518,0.012068876409085381,0.031055819804828858,0.02262380893503936,0.042387335882656835,0.02440270374364284,0.040139903439696374,0.039012830130802055,0.05698430401175137,0.027735093293515346,0.016558543033607553,0.01713105124231046,0.032214525539407936,0.036644081263782116,0.038096108588454705,0.026997151770209078,0.01326391967707886,0.03623778018812635,0.03467709518874334,0.001445617899415715,NaN,0.022560241853756772
