"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"S_MS0006_01",1.0297,0.91864,0.84602,0.90349,0.82479,0.87071,0.96636,0.96202,0.95852,0.9137,0.86473,0.88145,1.0214,0.87953,0.99793,0.90266,NA,NA,NA,NA,NA,NA,NA,NA,1.1882,0.83746,NA,NA,NA,NA
"S_MS0006_02",0.90075,0.92178,0.90398,0.90484,0.84535,0.85366,1.0105,0.91587,1.0189,0.9158,0.91109,0.90559,1.0687,1.0561,0.9377,0.99144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0006_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1826,0.78861,NA,NA,NA,NA
"S_MS0008_01",1.2987,1.6013,1.62,1.6304,1.6069,1.5411,NA,1.6786,1.6887,1.5102,1.6814,1.671,1.51,1.7761,1.5416,1.9516,NA,NA,NA,NA,NA,NA,NA,NA,1.6825,1.1952,NA,NA,NA,NA
"S_MS0008_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5643,1.2097,NA,NA,NA,NA
"S_MS0009_01",1.0661,1.6282,1.6147,1.7458,2.1545,1.7112,1.6543,2.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_01",1.3089,1.1834,1.2335,1.0906,1.459,1.1242,1.2089,1.314,NA,NA,NA,NA,NA,NA,NA,NA,1.197,1.2837,1.113,1.3371,1.2977,1.4234,1.3237,1.3447,NA,NA,1.1655,1.1086,NA,NA
"S_MS0016_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.125,1.0904,1.225,1.2435,1.2602,1.1789,1.3415,1.1788,NA,NA,NA,NA,NA,NA
"S_MS0016_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1681,1.0678,NA,NA
"S_MS0021_01",1.1219,1.6982,1.7517,1.6818,1.587,1.4672,1.58,1.6291,1.1588,1.5169,1.4561,1.5897,1.5505,1.4542,1.387,1.3529,1.1783,1.5849,1.6332,1.5313,1.3799,1.428,1.4578,1.4215,1.5969,0.97387,1.2267,1.0948,1.022,1.4284
"S_MS0021_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1551,1.4424,1.3893,1.5849,1.568,1.4579,1.4639,1.4315,NA,NA,NA,NA,NA,NA
"S_MS0021_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.411,0.99086,1.1537,1.068,1.0106,1.4275
"N",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"Mean",1.1210083333333332,1.3252533333333332,1.3283166666666668,1.3261550000000002,1.4129233333333333,1.261345,1.2840120000000002,1.4325983333333332,1.2062300000000001,1.2141499999999998,1.22833,1.261935,1.2876500000000002,1.2914825,1.2160575,1.29965,1.16385,1.3503500000000002,1.340125,1.4242000000000001,1.3764500000000002,1.3720500000000002,1.396725,1.344125,1.4375833333333334,0.9992833333333332,1.1784999999999999,1.0848,1.0163,1.42795
"Min",0.90075,0.91864,0.84602,0.90349,0.82479,0.85366,0.96636,0.91587,0.95852,0.9137,0.86473,0.88145,1.0214,0.87953,0.9377,0.90266,1.125,1.0904,1.113,1.2435,1.2602,1.1789,1.3237,1.1788,1.1826,0.78861,1.1537,1.0678,1.0106,1.4275
"Q25",1.0388000000000002,0.987185,0.9863600000000001,0.9512799999999999,0.9987625000000001,0.9340825,1.0105,1.0500150000000001,1.0038049999999998,0.915275,0.8995,0.899555,1.056875,1.0119575,0.9828724999999999,0.969245,1.147575,1.2353750000000001,1.197,1.3137,1.2883250000000002,1.362275,1.33705,1.303225,1.2439,0.8715625,1.16255,1.0679500000000002,1.01345,1.427725
"Q50",1.0939999999999999,1.39235,1.4241000000000001,1.3605,1.5230000000000001,1.2957,1.2089,1.4715500000000001,1.0888499999999999,1.213,1.183595,1.247645,1.28935,1.25515,1.1924649999999999,1.17217,1.1667,1.3630499999999999,1.30715,1.4342000000000001,1.3388,1.4257,1.3996499999999998,1.3831,1.48765,0.9823649999999999,1.1667999999999998,1.0814,1.0163,1.42795
"Q75",1.2545,1.6214750000000002,1.618675,1.66895,1.601925,1.522625,1.58,1.666225,1.291275,1.5118749999999999,1.512425,1.610025,1.5201250000000002,1.534675,1.4256499999999999,1.502575,1.1829749999999999,1.478025,1.450275,1.5447000000000002,1.4269249999999998,1.4354749999999998,1.459325,1.424,1.58875,1.144115,1.18275,1.09825,1.01915,1.428175
"Max",1.3089,1.6982,1.7517,1.7458,2.1545,1.7112,1.6543,2.096,1.6887,1.5169,1.6814,1.671,1.5505,1.7761,1.5416,1.9516,1.197,1.5849,1.6332,1.5849,1.568,1.4579,1.4639,1.4315,1.6825,1.2097,1.2267,1.1086,1.022,1.4284
"NAs",6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,6.0,8.0,8.0,10.0,10.0
"NA%",50.0,50.0,50.0,50.0,50.0,50.0,58.33,50.0,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,50.0,50.0,66.67,66.67,83.33,83.33
"unique",6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,4.0,4.0,2.0,2.0
"error",0.026535539280508457,0.06033771452478188,0.06532014786731126,0.06694892338151857,0.08459146763294922,0.060581450018870366,0.06372405502477067,0.07607559103663984,0.08310130348957631,0.08643230612257587,0.10103606775552976,0.106703899462094,0.0703203695596091,0.10066869027439712,0.07363504624087525,0.11906483083457797,0.0077642476561909516,0.05313174074882168,0.056485740733834756,0.04019063945746571,0.03428402506999434,0.03241796377010745,0.01861064183695267,0.02920971852397759,0.035694561391939855,0.029244690736889258,0.008184640085754123,0.00507789326394322,0.004030508652763348,0.0003181980515339113
