"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",1.0006,0.51969,0.61588,0.76578,0.61355,0.98523,1.2041,0.90535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",1.1625,0.6706,NA,1.0852,1.0396,1.4965,NA,1.3371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",1.0258,1.1031,NA,NA,NA,NA,NA,0.95568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0237,0.68511,NA,0.98691,NA,NA,NA,NA,NA,NA,NA
"P_MS0019_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0021_01",NA,NA,1.1919,2.1939,NA,1.7046,NA,1.9158,NA,1.7959,1.8072,NA,1.9167,1.754,NA,1.8544,1.0165,2.0668,1.8046,NA,2.3924,2.1338,NA,NA,0.981,0.89127,0.92557,1.3519,NA,NA
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",1.0629666666666668,0.7644633333333334,0.90389,1.3482933333333333,0.8265750000000001,1.3954433333333334,1.2041,1.2784825,NaN,1.7959,1.8072,NaN,1.9167,1.754,NaN,1.8544,1.0165,2.0668,1.8046,1.0237,1.5387549999999999,2.1338,0.98691,NaN,0.981,0.89127,0.92557,1.3519,NaN,NaN
"Min",1.0006,0.51969,0.61588,0.76578,0.61355,0.98523,1.2041,0.90535,NaN,1.7959,1.8072,NaN,1.9167,1.754,NaN,1.8544,1.0165,2.0668,1.8046,1.0237,0.68511,2.1338,0.98691,NaN,0.981,0.89127,0.92557,1.3519,NaN,NaN
"Q25",1.0131999999999999,0.595145,0.7598849999999999,0.9254899999999999,0.7200625,1.2408649999999999,1.2041,0.9430974999999999,NaN,1.7959,1.8072,NaN,1.9167,1.754,NaN,1.8544,1.0165,2.0668,1.8046,1.0237,1.1119325,2.1338,0.98691,NaN,0.981,0.89127,0.92557,1.3519,NaN,NaN
"Q50",1.0258,0.6706,0.90389,1.0852,0.8265750000000001,1.4965,1.2041,1.14639,NaN,1.7959,1.8072,NaN,1.9167,1.754,NaN,1.8544,1.0165,2.0668,1.8046,1.0237,1.5387549999999999,2.1338,0.98691,NaN,0.981,0.89127,0.92557,1.3519,NaN,NaN
"Q75",1.09415,0.8868499999999999,1.047895,1.63955,0.9330875000000001,1.60055,1.2041,1.481775,NaN,1.7959,1.8072,NaN,1.9167,1.754,NaN,1.8544,1.0165,2.0668,1.8046,1.0237,1.9655774999999998,2.1338,0.98691,NaN,0.981,0.89127,0.92557,1.3519,NaN,NaN
"Max",1.1625,1.1031,1.1919,2.1939,1.0396,1.7046,1.2041,1.9158,NaN,1.7959,1.8072,NaN,1.9167,1.754,NaN,1.8544,1.0165,2.0668,1.8046,1.0237,2.3924,2.1338,0.98691,NaN,0.981,0.89127,0.92557,1.3519,NaN,NaN
"NAs",2.0,2.0,3.0,2.0,3.0,2.0,4.0,1.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0
"NA%",40.0,40.0,60.0,40.0,60.0,40.0,80.0,20.0,100.0,80.0,80.0,100.0,80.0,80.0,100.0,80.0,80.0,80.0,80.0,80.0,60.0,80.0,80.0,100.0,80.0,80.0,80.0,80.0,100.0,100.0
"unique",3.0,3.0,2.0,3.0,2.0,3.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
"error",0.029038142221975996,0.10093977909478356,0.20365382404953755,0.24984334205731876,0.1506314220622643,0.12339306510017006,NaN,0.11664037712800185,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6036181682259903,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
