"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",0.81532,1.1563,0.8795,0.93409,1.038,1.0047,1.1686,0.93839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",0.87066,0.97897,NA,0.88103,1.0996,0.89172,0.98237,1.0447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",0.87913,0.92013,0.89679,0.92362,1.2397,1.2354,0.91416,1.0241,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1654,1.4937,1.8868,1.2846,1.247,NA,NA,NA,NA,1.5297,0.77024,NA,NA
"P_MS0019_01",1.0202,NA,0.93573,0.87795,0.92254,1.1381,0.79747,1.4095,0.83942,0.97254,1.1775,0.95323,0.87406,1.3108,0.98714,1.0575,NA,NA,NA,NA,NA,NA,NA,NA,0.6116,1.4582,NA,NA,NA,NA
"P_MS0021_01",1.0062,0.92897,0.88146,0.93907,0.90857,1.0599,0.94872,0.89882,0.82305,1.0108,1.0177,1.0996,1.0493,0.91466,1.1257,1.0427,1.0478,0.88105,0.85599,0.98455,1.1269,0.9402,0.76687,0.94297,NA,1.875,0.91773,0.97823,1.6248,0.55641
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",0.918302,0.9960925,0.89837,0.9111520000000001,1.041682,1.065964,0.962264,1.0631019999999998,0.831235,0.9916699999999999,1.0976,1.026415,0.9616799999999999,1.11273,1.05642,1.0501,1.0478,1.023225,1.174845,1.435675,1.20575,1.0936000000000001,0.76687,0.94297,0.6116,1.6665999999999999,1.223715,0.8742350000000001,1.6248,0.55641
"Min",0.81532,0.92013,0.8795,0.87795,0.90857,0.89172,0.79747,0.89882,0.82305,0.97254,1.0177,0.95323,0.87406,0.91466,0.98714,1.0427,1.0478,0.88105,0.85599,0.98455,1.1269,0.9402,0.76687,0.94297,0.6116,1.4582,0.91773,0.77024,1.6248,0.55641
"Q25",0.87066,0.9267599999999999,0.88097,0.88103,0.92254,1.0047,0.91416,0.93839,0.8271425,0.982105,1.05765,0.9898225,0.91787,1.013695,1.02178,1.0464,1.0478,0.9521375,1.0154174999999999,1.2101125000000001,1.166325,1.0169000000000001,0.76687,0.94297,0.6116,1.5624,1.0707225,0.8222375,1.6248,0.55641
"Q50",0.87913,0.95397,0.8891249999999999,0.92362,1.038,1.0599,0.94872,1.0241,0.831235,0.9916699999999999,1.0976,1.026415,0.9616799999999999,1.11273,1.05642,1.0501,1.0478,1.023225,1.174845,1.435675,1.20575,1.0936000000000001,0.76687,0.94297,0.6116,1.6665999999999999,1.223715,0.8742350000000001,1.6248,0.55641
"Q75",1.0062,1.0233025,0.9065249999999999,0.93409,1.0996,1.1381,0.98237,1.0447,0.8353275,1.0012349999999999,1.13755,1.0630074999999999,1.00549,1.211765,1.09106,1.0538,1.0478,1.0943125,1.3342725,1.6612375,1.245175,1.1703000000000001,0.76687,0.94297,0.6116,1.7708,1.3767075,0.9262325,1.6248,0.55641
"Max",1.0202,1.1563,0.93573,0.93907,1.2397,1.2354,1.1686,1.4095,0.83942,1.0108,1.1775,1.0996,1.0493,1.3108,1.1257,1.0575,1.0478,1.1654,1.4937,1.8868,1.2846,1.247,0.76687,0.94297,0.6116,1.875,1.5297,0.97823,1.6248,0.55641
"NAs",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0
"NA%",0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,80.0,60.0,60.0,60.0,60.0,60.0,80.0,80.0,80.0,60.0,60.0,60.0,80.0,80.0
"unique",5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0
"error",0.018032958403989066,0.02747550214698846,0.006519667361146575,0.005891286175361029,0.02729336931930538,0.02608892138820615,0.026950564617462102,0.04054540941709678,0.005787669004011929,0.01352695272409864,0.05649783181680513,0.05174960978113744,0.06195669616756528,0.14005664014961944,0.04898835780060398,0.005232590180780503,NaN,0.1005329066151974,0.22546453271523662,0.31899354666278124,0.055755369696559254,0.10847018023401642,NaN,NaN,NaN,0.1473610531992765,0.21636406844136574,0.07353556970949501,NaN,NaN
