"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",NA,1.4946,NA,1.8271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",0.52423,1.6138,0.49771,1.7691,NA,0.38294,0.82339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",0.99972,0.8049,0.60266,NA,0.46005,0.4348,0.5696,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25518,0.64302,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17796,NA,NA
"P_MS0019_01",NA,NA,1.4122,1.3752,0.87942,0.75979,0.56287,0.37082,0.91842,NA,1.1345,NA,0.7874,0.74052,1.0642,0.55401,NA,NA,NA,NA,NA,NA,NA,NA,0.76301,NA,NA,NA,NA,NA
"P_MS0021_01",0.8749,NA,0.7896,0.90361,1.6809,NA,0.71298,NA,1.0538,0.93074,0.71316,0.93783,NA,NA,0.99326,0.87747,0.50053,0.96519,NA,NA,NA,NA,NA,NA,0.81906,NA,1.4049,NA,1.8607,NA
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",0.7996166666666668,1.3044333333333331,0.8255425,1.4687525,1.0067899999999999,0.5258433333333333,0.66721,0.37082,0.98611,0.93074,0.92383,0.93783,0.7874,0.74052,1.02873,0.71574,0.37785500000000005,0.8041050000000001,NaN,NaN,NaN,NaN,NaN,NaN,0.7910349999999999,NaN,1.4049,0.17796,1.8607,NaN
"Min",0.52423,0.8049,0.49771,0.90361,0.46005,0.38294,0.56287,0.37082,0.91842,0.93074,0.71316,0.93783,0.7874,0.74052,0.99326,0.55401,0.25518,0.64302,NaN,NaN,NaN,NaN,NaN,NaN,0.76301,NaN,1.4049,0.17796,1.8607,NaN
"Q25",0.699565,1.14975,0.5764225,1.2573025000000002,0.669735,0.40887,0.5679175000000001,0.37082,0.9522649999999999,0.93074,0.818495,0.93783,0.7874,0.74052,1.0109949999999999,0.6348750000000001,0.3165175,0.7235625000000001,NaN,NaN,NaN,NaN,NaN,NaN,0.7770225,NaN,1.4049,0.17796,1.8607,NaN
"Q50",0.8749,1.4946,0.6961299999999999,1.57215,0.87942,0.4348,0.6412899999999999,0.37082,0.98611,0.93074,0.92383,0.93783,0.7874,0.74052,1.02873,0.71574,0.37785500000000005,0.8041050000000001,NaN,NaN,NaN,NaN,NaN,NaN,0.7910349999999999,NaN,1.4049,0.17796,1.8607,NaN
"Q75",0.9373100000000001,1.5541999999999998,0.9452499999999999,1.7835999999999999,1.28016,0.597295,0.7405824999999999,0.37082,1.0199550000000002,0.93074,1.029165,0.93783,0.7874,0.74052,1.046465,0.796605,0.43919250000000004,0.8846475,NaN,NaN,NaN,NaN,NaN,NaN,0.8050475,NaN,1.4049,0.17796,1.8607,NaN
"Max",0.99972,1.6138,1.4122,1.8271,1.6809,0.75979,0.82339,0.37082,1.0538,0.93074,1.1345,0.93783,0.7874,0.74052,1.0642,0.87747,0.50053,0.96519,NaN,NaN,NaN,NaN,NaN,NaN,0.81906,NaN,1.4049,0.17796,1.8607,NaN
"NAs",2.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,4.0,4.0,5.0
"NA%",40.0,40.0,20.0,20.0,40.0,40.0,20.0,80.0,60.0,80.0,60.0,80.0,80.0,80.0,60.0,60.0,60.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,60.0,100.0,80.0,80.0,80.0,100.0
"unique",3.0,3.0,4.0,4.0,3.0,3.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0
"error",0.08217418507410094,0.14556492378673178,0.10232807150645011,0.10672781454426879,0.20677040898864937,0.06808544226299883,0.03125887640601732,NaN,0.047864058018517425,NaN,0.14896618559257,NaN,NaN,NaN,0.02508107752868684,0.11436037972130032,0.08674432438205971,0.11390429584743499,NaN,NaN,NaN,NaN,NaN,NaN,0.019816667542753012,NaN,NaN,NaN,NaN,NaN
