"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"S_MS0006_01",0.93193,NA,NA,NA,0.99895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0006_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0006_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0008_01",0.98381,0.54396,NA,0.94295,0.98864,1.1239,NA,NA,NA,0.98819,NA,0.75989,1.0806,1.3148,1.1206,0.86417,NA,NA,NA,NA,NA,NA,NA,NA,1.39,1.1813,NA,NA,NA,NA
"S_MS0008_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0009_01",1.2717,1.0673,1.5567,NA,NA,1.1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_01",NA,1.0406,NA,NA,1.1299,NA,0.88652,0.95614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93559,NA,NA,1.1172,0.98552,1.3109,NA,NA,NA,NA,NA,NA
"S_MS0016_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98979,NA,0.93783,1.0503,NA,NA,NA,NA,NA,NA
"S_MS0016_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0021_01",NA,NA,NA,NA,NA,1.2161,NA,NA,NA,1.3435,NA,NA,NA,1.2708,NA,NA,NA,NA,NA,1.026,NA,NA,NA,1.097,NA,NA,NA,NA,NA,NA
"S_MS0021_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1756,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0021_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"Mean",1.06248,0.8839533333333334,1.5567,0.94295,1.0391633333333334,1.1793666666666667,0.88652,0.95614,NaN,1.165845,NaN,0.75989,1.0806,1.2928,1.1206,0.86417,NaN,NaN,0.93559,1.026,0.98979,1.1463999999999999,0.9616750000000001,1.1527333333333334,1.39,1.1813,NaN,NaN,NaN,NaN
"Min",0.93193,0.54396,1.5567,0.94295,0.98864,1.1239,0.88652,0.95614,NaN,0.98819,NaN,0.75989,1.0806,1.2708,1.1206,0.86417,NaN,NaN,0.93559,1.026,0.98979,1.1172,0.93783,1.0503,1.39,1.1813,NaN,NaN,NaN,NaN
"Q25",0.95787,0.79228,1.5567,0.94295,0.993795,1.161,0.88652,0.95614,NaN,1.0770175,NaN,0.75989,1.0806,1.2818,1.1206,0.86417,NaN,NaN,0.93559,1.026,0.98979,1.1318,0.9497525,1.07365,1.39,1.1813,NaN,NaN,NaN,NaN
"Q50",0.98381,1.0406,1.5567,0.94295,0.99895,1.1981,0.88652,0.95614,NaN,1.165845,NaN,0.75989,1.0806,1.2928,1.1206,0.86417,NaN,NaN,0.93559,1.026,0.98979,1.1463999999999999,0.9616750000000001,1.097,1.39,1.1813,NaN,NaN,NaN,NaN
"Q75",1.127755,1.05395,1.5567,0.94295,1.064425,1.2071,0.88652,0.95614,NaN,1.2546725,NaN,0.75989,1.0806,1.3037999999999998,1.1206,0.86417,NaN,NaN,0.93559,1.026,0.98979,1.161,0.9735974999999999,1.2039499999999999,1.39,1.1813,NaN,NaN,NaN,NaN
