"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",1.0474,1.0983,0.77637,1.1411,0.80223,0.86972,0.94857,0.75017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",0.89772,0.86453,1.126,0.96004,0.78221,1.1459,0.84491,1.1102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",1.2537,1.0937,1.2582,0.70554,0.95974,0.86975,NA,1.3832,NA,NA,NA,NA,NA,NA,NA,NA,1.0069,NA,0.85952,1.2676,1.178,1.214,NA,1.2988,NA,NA,1.4655,0.69362,NA,NA
"P_MS0019_01",NA,0.94261,0.82136,0.81115,1.0444,1.0677,0.9991,NA,1.0909,0.61115,1.0483,0.92153,1.1797,0.86015,1.0434,0.93807,NA,NA,NA,NA,NA,NA,NA,NA,0.43723,2.0264,NA,NA,NA,NA
"P_MS0021_01",1.1719,1.138,1.2117,1.103,1.0203,1.0678,1.1421,1.1222,1.0217,1.003,0.9493,1.0824,0.9634,0.92886,1.0277,1.0873,0.89306,1.2724,1.1045,1.0486,NA,1.4455,1.1206,0.92569,NA,2.6974,1.1536,0.63884,3.8973,0.24767
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",1.09268,1.027428,1.038726,0.9441660000000001,0.921776,1.0041740000000001,0.98367,1.0914425,1.0563,0.807075,0.9988,1.001965,1.07155,0.894505,1.0355500000000002,1.0126849999999998,0.9499799999999999,1.2724,0.98201,1.1581000000000001,1.178,1.32975,1.1206,1.112245,0.43723,2.3619000000000003,1.30955,0.66623,3.8973,0.24767
"Min",0.89772,0.86453,0.77637,0.70554,0.78221,0.86972,0.84491,0.75017,1.0217,0.61115,0.9493,0.92153,0.9634,0.86015,1.0277,0.93807,0.89306,1.2724,0.85952,1.0486,1.178,1.214,1.1206,0.92569,0.43723,2.0264,1.1536,0.63884,3.8973,0.24767
"Q25",1.00998,0.94261,0.82136,0.81115,0.80223,0.86975,0.922655,1.0201925,1.0390000000000001,0.7091125,0.9740500000000001,0.9617475,1.0174750000000001,0.8773275,1.031625,0.9753775,0.9215199999999999,1.2724,0.9207650000000001,1.10335,1.178,1.271875,1.1206,1.0189675,0.43723,2.19415,1.2315749999999999,0.652535,3.8973,0.24767
"Q50",1.10965,1.0937,1.126,0.96004,0.95974,1.0677,0.973835,1.1162,1.0563,0.807075,0.9988,1.001965,1.07155,0.894505,1.0355500000000002,1.0126849999999998,0.9499799999999999,1.2724,0.98201,1.1581000000000001,1.178,1.32975,1.1206,1.112245,0.43723,2.3619000000000003,1.30955,0.66623,3.8973,0.24767
"Q75",1.19235,1.0983,1.2117,1.103,1.0203,1.0678,1.03485,1.1874500000000001,1.0735999999999999,0.9050374999999998,1.02355,1.0421825,1.1256249999999999,0.9116825,1.0394750000000001,1.0499924999999999,0.97844,1.2724,1.043255,1.21285,1.178,1.3876249999999999,1.1206,1.2055225,0.43723,2.52965,1.387525,0.679925,3.8973,0.24767
"Max",1.2537,1.138,1.2582,1.1411,1.0444,1.1459,1.1421,1.3832,1.0909,1.003,1.0483,1.0824,1.1797,0.92886,1.0434,1.0873,1.0069,1.2724,1.1045,1.2676,1.178,1.4455,1.1206,1.2988,0.43723,2.6974,1.4655,0.69362,3.8973,0.24767
"NAs",1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0
"NA%",20.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,80.0,60.0,60.0,80.0,60.0,80.0,60.0,80.0,60.0,60.0,60.0,80.0,80.0
"unique",4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0
"error",0.038800485606926796,0.023531008707660617,0.04492040083525524,0.037269135745278556,0.02448567003779966,0.02536094823148377,0.030897848293476127,0.06501397697082144,0.02446589462905452,0.1385398961039743,0.035001785668734096,0.056876133944739976,0.0764735983853251,0.02429265346766386,0.005550788232314414,0.052760772478234234,0.04024851798513827,NaN,0.08661350962754023,0.07742819253992698,NaN,0.08184760992234288,NaN,0.13191430556425635,NaN,0.23723432508808664,0.11027330252604212,0.019367654736699554,NaN,NaN
