"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",1.1257,NA,0.95645,0.86259,0.60343,0.63893,1.0279,0.62198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",0.75834,NA,0.99466,1.102,0.75993,0.637,0.72444,0.60917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",NA,NA,NA,0.76807,0.74463,0.78278,NA,0.79193,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9952,NA,1.256,1.1688,1.3685,NA,NA,NA,NA,0.25907,0.69639,NA,NA
"P_MS0019_01",1.3528,2.9518,1.2579,4.5973,0.95407,0.97526,0.98034,1.8257,NA,1.1275,0.8488,1.1486,2.1626,NA,0.88065,0.99443,NA,NA,NA,NA,NA,NA,NA,NA,1.2795,NA,NA,NA,NA,NA
"P_MS0021_01",0.96341,0.83066,NA,NA,1.3489,NA,0.80907,0.71558,1.0704,1.0339,1.0475,NA,1.0639,NA,0.95397,1.0091,NA,NA,0.85856,0.92192,NA,0.9597,NA,0.75426,1.871,NA,1.4288,NA,0.9014,0.995
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",1.0500625,1.89123,1.0696700000000001,1.83249,0.8821919999999999,0.7584925,0.8854375000000001,0.9128720000000001,1.0704,1.0807,0.94815,1.1486,1.6132499999999999,NaN,0.9173100000000001,1.001765,NaN,1.9952,0.85856,1.08896,1.1688,1.1641,NaN,0.75426,1.57525,NaN,0.8439350000000001,0.69639,0.9014,0.995
"Min",0.75834,0.83066,0.95645,0.76807,0.60343,0.637,0.72444,0.60917,1.0704,1.0339,0.8488,1.1486,1.0639,NaN,0.88065,0.99443,NaN,1.9952,0.85856,0.92192,1.1688,0.9597,NaN,0.75426,1.2795,NaN,0.25907,0.69639,0.9014,0.995
"Q25",0.9121425,1.360945,0.975555,0.8389599999999999,0.74463,0.6384475000000001,0.7879124999999999,0.62198,1.0704,1.0573000000000001,0.8984750000000001,1.1486,1.338575,NaN,0.89898,0.9980975000000001,NaN,1.9952,0.85856,1.00544,1.1688,1.0619,NaN,0.75426,1.427375,NaN,0.5515025,0.69639,0.9014,0.995
"Q50",1.044555,1.89123,0.99466,0.982295,0.75993,0.710855,0.894705,0.71558,1.0704,1.0807,0.94815,1.1486,1.6132499999999999,NaN,0.9173100000000001,1.001765,NaN,1.9952,0.85856,1.08896,1.1688,1.1641,NaN,0.75426,1.57525,NaN,0.8439350000000001,0.69639,0.9014,0.995
"Q75",1.182475,2.421515,1.12628,1.975825,0.95407,0.8309000000000001,0.99223,0.79193,1.0704,1.1040999999999999,0.997825,1.1486,1.887925,NaN,0.93564,1.0054325000000002,NaN,1.9952,0.85856,1.17248,1.1688,1.2663,NaN,0.75426,1.723125,NaN,1.1363675000000002,0.69639,0.9014,0.995
"Max",1.3528,2.9518,1.2579,4.5973,1.3489,0.97526,1.0279,1.8257,1.0704,1.1275,1.0475,1.1486,2.1626,NaN,0.95397,1.0091,NaN,1.9952,0.85856,1.256,1.1688,1.3685,NaN,0.75426,1.871,NaN,1.4288,0.69639,0.9014,0.995
"NAs",1.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,4.0,3.0,3.0,4.0,3.0,5.0,3.0,3.0,5.0,4.0,4.0,3.0,4.0,3.0,5.0,4.0,3.0,5.0,3.0,4.0,4.0,4.0
"NA%",20.0,60.0,40.0,20.0,0.0,20.0,20.0,0.0,80.0,60.0,60.0,80.0,60.0,100.0,60.0,60.0,100.0,80.0,80.0,60.0,80.0,60.0,100.0,80.0,60.0,100.0,60.0,80.0,80.0,80.0
"unique",4.0,2.0,3.0,4.0,5.0,4.0,4.0,5.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0
"error",0.0629122567011323,0.7499362389230168,0.0547092321073672,0.46213918183540764,0.057841365585539206,0.039956656379913726,0.03566459450999689,0.10313385082891069,NaN,0.03309259735953039,0.07025105871088354,NaN,0.3884491102448298,NaN,0.02592253459829881,0.005186628240003352,NaN,NaN,NaN,0.11811511672940092,NaN,0.14453262607453035,NaN,NaN,0.2091268305359214,NaN,0.4135620075786701,NaN,NaN,NaN
