"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",1.2046,2.579,1.0966,1.0607,4.1712,1.2225,1.7951,1.426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",1.0708,2.3093,0.97388,1.1384,3.2286,1.0123,1.9344,1.0647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",1.2165,0.87144,0.81714,1.1438,0.51781,0.6942,0.78444,0.80077,NA,NA,NA,NA,NA,NA,NA,NA,0.96133,0.9435,0.92954,0.70115,0.65089,1.0098,0.74157,0.96161,NA,NA,0.44342,1.8228,NA,NA
"P_MS0019_01",NA,NA,NA,NA,NA,NA,NA,1.1107,NA,1.72,NA,NA,NA,NA,1.9576,1.7724,NA,NA,NA,NA,NA,NA,NA,NA,0.65898,NA,NA,NA,NA,NA
"P_MS0021_01",0.92116,1.1376,0.78663,1.445,1.3745,0.82549,1.1345,1.4921,0.93749,1.4075,1.3047,1.2288,1.2941,1.2747,1.2934,1.3221,1.0485,1.3886,1.2893,1.3936,1.3841,1.424,1.2784,1.4164,1.0239,0.90109,0.84967,1.0453,0.89323,1.1259
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",1.103265,1.724335,0.9185625000000001,1.1969750000000001,2.3230275,0.9386224999999999,1.41211,1.1788539999999998,0.93749,1.56375,1.3047,1.2288,1.2941,1.2747,1.6255000000000002,1.54725,1.004915,1.16605,1.10942,1.047375,1.017495,1.2168999999999999,1.009985,1.189005,0.84144,0.90109,0.646545,1.43405,0.89323,1.1259
"Min",0.92116,0.87144,0.78663,1.0607,0.51781,0.6942,0.78444,0.80077,0.93749,1.4075,1.3047,1.2288,1.2941,1.2747,1.2934,1.3221,0.96133,0.9435,0.92954,0.70115,0.65089,1.0098,0.74157,0.96161,0.65898,0.90109,0.44342,1.0453,0.89323,1.1259
"Q25",1.0333899999999998,1.07106,0.8095125,1.118975,1.1603275,0.7926675,1.046985,1.0647,0.93749,1.485625,1.3047,1.2288,1.2941,1.2747,1.4594500000000001,1.4346750000000001,0.9831224999999999,1.054775,1.01948,0.8742624999999999,0.8341925,1.11335,0.8757775,1.0753075,0.75021,0.90109,0.5449825,1.2396749999999999,0.89323,1.1259
"Q50",1.1377,1.72345,0.89551,1.1411,2.30155,0.918895,1.4647999999999999,1.1107,0.93749,1.56375,1.3047,1.2288,1.2941,1.2747,1.6255000000000002,1.54725,1.004915,1.16605,1.10942,1.047375,1.017495,1.2168999999999999,1.009985,1.189005,0.84144,0.90109,0.646545,1.43405,0.89323,1.1259
"Q75",1.2075749999999998,2.376725,1.0045600000000001,1.2191,3.46425,1.06485,1.829925,1.426,0.93749,1.641875,1.3047,1.2288,1.2941,1.2747,1.79155,1.6598249999999999,1.0267075,1.277325,1.19936,1.2204875,1.2007975000000002,1.3204500000000001,1.1441925,1.3027025,0.93267,0.90109,0.7481075,1.628425,0.89323,1.1259
"Max",1.2165,2.579,1.0966,1.445,4.1712,1.2225,1.9344,1.4921,0.93749,1.72,1.3047,1.2288,1.2941,1.2747,1.9576,1.7724,1.0485,1.3886,1.2893,1.3936,1.3841,1.424,1.2784,1.4164,1.0239,0.90109,0.84967,1.8228,0.89323,1.1259
"NAs",1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0
"NA%",20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,80.0,60.0,80.0,80.0,80.0,80.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,80.0,60.0,60.0,80.0,80.0
"unique",4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0
"error",0.034552844401727616,0.2113608759671083,0.03606997980633156,0.04241311891679272,0.4181884987427669,0.057473930698150724,0.1362064246220909,0.05655332141616441,NaN,0.11048543456039805,NaN,NaN,NaN,NaN,0.2348301620320524,0.15920509178415115,0.03081924905801566,0.15736661415306616,0.12719436779983612,0.24481804531631238,0.25922888151689427,0.14644181438373396,0.18979806667218715,0.16079254650791502,0.12901870329529747,NaN,0.1436310649285175,0.2748877611862704,NaN,NaN
